"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"J.T. Realmuto","PHI","145","593","25","92","83","9","6.9%","20.7%",".217",".309",".275",".328",".493",".340",".338","107","5.4","11.1","27.8","5.7","11739"
"Yoan Moncada","CHW","132","559","25","83","79","10","7.2%","27.5%",".233",".406",".315",".367",".548",".379",".354","139","3.5","31.5","6.1","5.6","17232"
"Ronald Acuna Jr.","ATL","156","715","41","127","101","37","10.6%","26.3%",".238",".337",".280",".365",".518",".369",".390","125","8.1","32.1","1.5","5.5","18401"
"DJ LeMahieu","NYY","145","655","26","109","102","5","7.0%","13.7%",".191",".349",".327",".375",".518",".375",".366","136","-0.8","29.4","2.8","5.4","9874"
"Yasmani Grandal","MIL","153","632","28","79","77","5","17.2%","22.0%",".222",".279",".246",".380",".468",".361",".363","121","-5.1","12.5","20.6","5.2","11368"
"Pete Alonso","NYM","161","693","53","103","120","1","10.4%","26.4%",".323",".280",".260",".358",".583",".384",".373","144","-2.2","37.9","-9.7","4.9","19251"
"Juan Soto","WSN","150","659","34","110","110","12","16.4%","20.0%",".266",".312",".282",".401",".548",".394",".407","143","-0.5","36.5","-7.5","4.9","20123"
"Josh Donaldson","ATL","155","659","37","96","94","4","15.2%","23.5%",".262",".292",".259",".379",".521",".377",".383","131","-3.0","24.0","4.5","4.9","5038"
"Max Muncy","LAD","141","589","35","101","98","4","15.3%","25.3%",".265",".283",".251",".374",".515",".372",".379","133","4.8","30.3","-0.8","4.7","13301"
"Kris Bryant","CHC","147","634","31","108","77","4","11.7%","22.9%",".239",".331",".282",".382",".521",".379",".346","134","3.8","31.9","-4.1","4.7","15429"
"Carlos Santana","CLE","158","686","34","110","93","4","15.7%","15.7%",".234",".293",".281",".397",".515",".380",".366","138","1.5","35.2","-11.1","4.7","2396"
"Francisco Lindor","CLE","143","654","32","101","74","22","7.0%","15.0%",".234",".291",".284",".335",".518",".349",".328","118","-2.0","13.0","12.1","4.7","12916"
"Jeff McNeil","NYM","133","567","23","83","75","5","6.2%","13.2%",".214",".337",".318",".384",".531",".384",".347","144","-2.9","30.1","-0.8","4.6","15362"
"Ozzie Albies","ATL","160","702","24","102","86","15","7.7%","16.0%",".205",".325",".295",".352",".500",".354",".346","116","4.8","19.2","4.6","4.5","16556"
"Bryce Harper","PHI","157","682","35","98","114","15","14.5%","26.1%",".250",".313",".260",".372",".510",".365",".383","124","-0.6","21.2","3.0","4.5","11579"
"Max Kepler","MIN","134","596","36","98","90","1","10.1%","16.6%",".267",".244",".252",".336",".519",".355",".339","122","-1.8","14.9","10.0","4.5","12144"
"Javier Baez","CHC","138","561","29","89","85","11","5.0%","27.8%",".250",".345",".281",".316",".531",".347",".327","112","1.2","10.4","15.7","4.3","12979"
"Nelson Cruz","MIN","120","521","41","81","108","0","10.7%","25.1%",".328",".351",".311",".392",".639",".417",".412","164","-4.5","38.1","-12.3","4.3","2434"
"Eugenio Suarez","CIN","159","662","49","87","103","3","10.6%","28.5%",".301",".312",".271",".358",".572",".381",".349","130","-6.2","20.4","1.9","4.3","12552"
"Paul DeJong","STL","159","664","30","97","78","9","9.3%","22.4%",".211",".259",".233",".318",".444",".322",".324","101","2.3","3.0","18.5","4.2","18015"
"Austin Meadows","TBR","138","591","33","83","89","12","9.1%","22.2%",".268",".331",".291",".364",".558",".380",".373","144","-1.0","32.2","-10.3","4.2","15672"
"Jorge Polanco","MIN","153","704","22","107","79","4","8.5%","16.5%",".190",".328",".295",".356",".485",".352",".335","120","3.1","21.2","-3.9","4.1","13152"
"Michael Brantley","HOU","148","637","22","88","90","3","8.0%","10.4%",".191",".320",".311",".372",".503",".367",".348","132","0.0","26.3","-6.8","4.1","4106"
"Jonathan Villar","BAL","162","714","24","111","73","40","8.5%","24.6%",".179",".341",".274",".339",".453",".335",".309","107","10.5","16.8","-1.4","3.9","10071"
"Freddie Freeman","ATL","158","692","38","113","121","6","12.6%","18.4%",".255",".318",".295",".389",".549",".387",".392","137","-0.1","34.0","-16.2","3.9","5361"
"Anthony Rizzo","CHC","146","613","27","89","94","5","11.6%","14.0%",".227",".306",".293",".405",".520",".390",".383","140","-5.4","27.2","-6.9","3.9","3473"
"Matt Olson","OAK","127","547","36","73","91","0","9.3%","25.2%",".277",".300",".267",".351",".545",".368",".382","135","-0.5","23.7","-3.0","3.9","14344"
"Michael Conforto","NYM","151","648","33","90","92","7","13.0%","23.0%",".237",".290",".257",".363",".494",".358",".371","127","1.4","24.4","-6.0","3.9","16376"
"Kolten Wong","STL","148","549","11","61","59","24","8.6%","15.1%",".138",".321",".285",".361",".423",".334",".290","109","7.1","13.6","7.2","3.8","12532"
"Gleyber Torres","NYY","144","604","38","96","90","5","7.9%","21.4%",".256",".296",".278",".337",".535",".358",".334","125","-0.5","18.8","-2.6","3.6","16997"
"Brett Gardner","NYY","141","550","28","86","74","10","9.5%","19.6%",".253",".265",".251",".325",".503",".344",".290","115","4.6","15.4","2.5","3.6","9927"
"Jorge Soler","KCR","162","679","48","95","117","3","10.8%","26.2%",".304",".294",".265",".354",".569",".378",".389","136","-0.7","30.4","-17.2","3.6","14221"
"Jose Ramirez","CLE","129","542","23","68","83","24","9.6%","13.7%",".224",".256",".255",".327",".479",".334",".339","108","6.7","12.2","5.7","3.6","13510"
"Eduardo Escobar","ARI","158","699","35","94","118","5","7.2%","18.6%",".242",".283",".269",".320",".511",".341",".324","108","2.9","9.9","3.9","3.6","6153"
"Trea Turner","WSN","122","569","19","96","57","35","7.6%","19.9%",".200",".348",".298",".353",".497",".356",".337","118","6.5","19.7","-1.5","3.6","16252"
"Trey Mancini","BAL","154","679","35","106","97","1","9.3%","21.1%",".244",".326",".291",".364",".535",".373",".359","132","-2.1","25.9","-13.4","3.5","15149"
"Christian Vazquez","BOS","138","521","23","66","72","4","6.3%","19.4%",".201",".305",".276",".320",".477",".331",".306","102","-4.2","-3.2","20.8","3.5","9774"
"Jose Altuve","HOU","124","548","31","89","74","6","7.5%","15.0%",".252",".303",".298",".353",".550",".374",".333","137","-5.0","21.1","-4.8","3.5","5417"
"Tommy Pham","TBR","145","654","21","77","68","25","12.4%","18.8%",".176",".316",".273",".369",".450",".349",".355","123","0.6","19.9","-7.5","3.4","2967"
"Tim Anderson","CHW","123","518","18","81","56","17","2.9%","21.0%",".173",".399",".335",".357",".508",".363",".319","128","1.7","20.4","-3.7","3.4","15172"
"Justin Turner","LAD","135","549","27","80","67","2","9.3%","16.0%",".219",".304",".290",".372",".509",".370",".371","131","-1.1","21.4","-5.3","3.3","5235"
"Corey Seager","LAD","134","541","19","82","87","1","8.1%","18.1%",".211",".303",".272",".335",".483",".340",".327","112","3.4","11.7","4.1","3.3","13624"
"Manny Machado","SDP","156","661","32","81","85","5","9.8%","19.4%",".206",".274",".256",".334",".462",".335",".345","109","-1.7","6.3","4.9","3.2","11493"
"J.D. Martinez","BOS","146","657","36","98","105","2","11.0%","21.0%",".252",".342",".304",".383",".557",".386",".389","139","-4.6","27.8","-18.1","3.2","6184"
"David Fletcher","LAA","154","653","6","83","49","8","8.4%","9.8%",".094",".317",".290",".350",".384",".318",".312","96","-0.8","-3.9","13.6","3.2","17992"
"Bryan Reynolds","PIT","134","546","16","83","68","3","8.4%","22.2%",".189",".387",".314",".377",".503",".371",".353","130","0.7","22.3","-7.6","3.2","19326"
"Yuli Gurriel","HOU","144","612","31","85","104","5","6.0%","10.6%",".243",".289",".298",".343",".541",".364",".313","131","-2.6","21.4","-10.8","3.1","19198"
"Brian Anderson","MIA","126","520","20","57","66","5","8.5%","21.9%",".207",".305",".261",".342",".468",".342",".337","114","-0.3","9.6","5.0","3.1","18289"
"Paul Goldschmidt","STL","161","682","34","97","97","3","11.4%","24.3%",".216",".303",".260",".346",".476",".346",".354","117","3.2","18.1","-9.3","3.0","9218"
"Starling Marte","PIT","132","586","23","97","82","25","4.3%","16.0%",".208",".319",".295",".342",".503",".353",".350","118","3.4","17.3","-5.7","3.0","9241"
"Joc Pederson","LAD","149","514","36","83","74","1","9.7%","21.6%",".289",".249",".249",".339",".538",".362",".342","126","0.1","17.6","-3.7","3.0","11899"
"Hunter Dozier","KCR","139","586","26","75","84","2","9.4%","25.3%",".243",".339",".279",".348",".522",".360",".337","123","-2.1","15.4","-5.7","2.9","15117"
"Willy Adames","TBR","152","584","20","69","52","4","7.9%","26.2%",".164",".320",".254",".317",".418",".313",".318","99","2.2","1.2","8.5","2.9","15986"
"Whit Merrifield","KCR","162","735","16","105","74","20","6.1%","17.1%",".160",".350",".302",".348",".463",".340",".317","110","1.5","10.9","-7.4","2.9","11281"
"Amed Rosario","NYM","157","655","15","75","72","19","4.7%","18.9%",".144",".338",".287",".323",".432",".318",".313","101","1.3","2.0","5.9","2.8","15518"
"Mike Moustakas","MIL","143","584","35","80","87","3","9.1%","16.8%",".262",".250",".254",".329",".516",".348",".347","113","-2.2","7.8","2.0","2.8","4892"
"Nick Castellanos","- - -","151","664","27","100","73","2","6.2%","21.5%",".236",".337",".289",".337",".525",".357",".360","122","-0.5","18.3","-12.6","2.8","11737"
"Marcell Ozuna","STL","130","549","29","80","89","12","11.3%","20.8%",".231",".257",".241",".328",".472",".336",".368","110","1.6","8.7","0.0","2.6","10324"
"Victor Robles","WSN","155","617","17","86","65","28","5.7%","22.7%",".165",".310",".255",".326",".419",".317",".289","92","4.2","-2.4","8.5","2.6","18363"
"Kyle Schwarber","CHC","155","610","38","82","92","2","11.5%","25.6%",".282",".276",".250",".339",".531",".357",".372","119","-2.3","12.8","-7.1","2.5","16478"
"Josh Bell","PIT","143","613","37","94","116","0","12.1%","19.2%",".292",".288",".277",".367",".569",".378",".379","135","-5.0","23.2","-18.2","2.4","13145"
"Adam Eaton","WSN","151","656","15","103","49","15","9.9%","16.2%",".148",".319",".279",".365",".428",".342",".321","108","3.5","10.6","-7.0","2.4","11205"
"Kevin Newman","PIT","130","531","12","61","64","16","5.3%","11.7%",".138",".333",".308",".353",".446",".339",".297","109","-0.2","6.3","0.5","2.4","17696"
"Jean Segura","PHI","144","618","12","79","60","10","4.9%","11.8%",".141",".302",".280",".323",".420",".315",".304","91","5.7","-1.5","5.0","2.3","5933"
"Nick Ahmed","ARI","158","625","19","79","82","8","8.3%","18.1%",".183",".280",".254",".316",".437",".315",".320","90","2.2","-5.8","9.0","2.3","12147"
"Kole Calhoun","LAA","152","632","33","92","74","4","11.1%","25.6%",".236",".265",".232",".325",".467",".330",".332","105","-1.2","2.4","-1.1","2.3","11200"
"Adam Frazier","PIT","152","608","10","80","50","5","6.6%","12.3%",".139",".306",".278",".336",".417",".320",".312","97","0.7","-2.0","4.9","2.2","15223"
"Christian Walker","ARI","152","603","29","86","73","8","11.1%","25.7%",".217",".312",".259",".348",".476",".346",".363","110","2.6","11.0","-8.4","2.2","13419"
"Rhys Hoskins","PHI","160","705","29","86","85","2","16.5%","24.5%",".228",".267",".226",".364",".454",".347",".337","112","-2.7","8.5","-9.8","2.1","16472"
"Charlie Blackmon","COL","140","634","32","112","86","2","6.3%","16.4%",".262",".334",".314",".364",".576",".387",".364","127","-4.5","17.8","-16.9","2.1","7859"
"Andrew Benintendi","BOS","138","615","13","72","68","10","9.6%","22.8%",".165",".333",".266",".343",".431",".330",".337","100","2.7","2.9","-4.1","2.0","17901"
"Ryan Braun","MIL","144","508","22","70","75","11","6.7%","20.7%",".220",".325",".285",".343",".505",".354",".330","117","-0.7","10.5","-6.9","2.0","3410"
"Evan Longoria","SFG","129","508","20","59","69","3","8.5%","22.0%",".183",".291",".254",".325",".437",".322",".350","100","-1.3","-1.1","4.6","2.0","9368"
"Miguel Rojas","MIA","132","526","5","52","46","9","6.1%","11.8%",".095",".314",".284",".331",".379",".305",".301","90","-2.9","-9.8","12.6","1.9","7802"
"Avisail Garcia","TBR","125","530","20","61","72","10","5.8%","23.6%",".182",".340",".282",".332",".464",".334",".341","113","-3.5","5.4","-4.2","1.9","5760"
"Danny Santana","TEX","130","511","28","81","81","21","4.9%","29.5%",".251",".353",".283",".324",".534",".352",".342","111","4.6","11.6","-9.8","1.9","10322"
"Asdrubal Cabrera","- - -","131","514","18","69","91","4","11.1%","20.0%",".181",".294",".260",".342",".441",".331",".316","98","-4.2","-5.2","6.9","1.9","4962"
"Hanser Alberto","BAL","139","550","12","62","51","4","2.9%","9.1%",".116",".318",".305",".329",".422",".318",".292","95","-1.7","-4.9","4.8","1.9","11902"
"Jason Heyward","CHC","147","589","21","78","62","8","11.5%","18.7%",".177",".281",".251",".343",".429",".328",".318","100","2.1","1.7","-1.7","1.9","4940"
"Eloy Jimenez","CHW","122","504","31","69","79","0","6.0%","26.6%",".246",".308",".267",".315",".513",".343",".346","115","1.8","11.3","-11.0","1.8","17484"
"Shin-Soo Choo","TEX","151","660","24","93","61","15","11.8%","25.0%",".190",".333",".265",".371",".455",".353",".358","112","3.8","13.8","-19.2","1.7","3174"
"Jose Abreu","CHW","159","693","33","85","123","2","5.2%","21.9%",".219",".320",".284",".330",".503",".344",".354","115","-5.3","8.3","-15.0","1.7","15676"
"Luke Voit","NYY","118","510","21","72","62","0","13.9%","27.8%",".200",".345",".263",".378",".464",".360",".360","126","-3.8","13.1","-13.6","1.7","14811"
"Cesar Hernandez","PHI","161","667","14","77","71","9","6.7%","15.0%",".129",".313",".279",".333",".408",".315",".298","91","1.5","-6.2","1.6","1.7","10556"
"Daniel Vogelbach","SEA","144","558","30","73","76","0","16.5%","26.7%",".232",".232",".208",".341",".439",".333",".343","112","-0.1","8.1","-11.2","1.6","14130"
"Dexter Fowler","STL","150","574","19","69","67","8","12.9%","24.7%",".170",".294",".238",".346",".409",".326",".336","103","-0.3","2.3","-4.7","1.6","4062"
"Wilson Ramos","NYM","141","524","14","52","73","1","8.4%","13.2%",".129",".310",".288",".351",".416",".327",".314","106","-5.8","-1.4","-0.1","1.5","1433"
"Lorenzo Cain","MIL","148","623","11","75","48","18","8.0%","17.0%",".112",".301",".260",".325",".372",".302",".328","83","0.4","-13.8","9.0","1.5","9077"
"Kevin Pillar","- - -","161","645","21","83","88","14","2.8%","13.8%",".173",".270",".259",".287",".432",".298",".296","84","6.0","-7.4","1.2","1.4","12434"
"Dansby Swanson","ATL","127","545","17","77","65","10","9.4%","22.8%",".172",".300",".251",".325",".422",".317",".350","91","3.9","-2.2","-0.8","1.4","18314"
"Elvis Andrus","TEX","147","648","12","81","72","31","5.2%","14.8%",".118",".305",".275",".313",".393",".300",".303","76","3.5","-16.5","8.5","1.4","8709"
"Jose Iglesias","CIN","146","530","11","62","59","6","3.8%","13.2%",".119",".315",".288",".318",".407",".306",".273","82","-1.9","-14.7","11.9","1.4","10231"
"Jackie Bradley Jr.","BOS","147","567","21","69","62","8","9.9%","27.3%",".196",".281",".225",".317",".421",".314",".312","89","0.5","-7.1","1.3","1.4","12984"
"Freddy Galvis","- - -","147","589","23","67","70","4","4.8%","24.6%",".178",".312",".260",".296",".438",".307",".276","89","-0.8","-9.4","3.1","1.4","6609"
"Jurickson Profar","OAK","139","518","20","65","67","9","9.3%","14.5%",".192",".218",".218",".301",".410",".301",".320","90","1.8","-5.1","0.7","1.3","10815"
"Starlin Castro","MIA","162","676","22","68","86","2","4.1%","16.4%",".165",".293",".270",".300",".436",".307",".312","91","-4.2","-12.2","3.6","1.3","4579"
"Jason Kipnis","CLE","121","511","17","52","65","7","7.8%","17.2%",".166",".265",".245",".304",".410",".301",".312","86","0.0","-9.5","4.8","1.3","9776"
"Alex Gordon","KCR","150","633","13","77","76","5","8.1%","15.8%",".129",".301",".266",".345",".396",".319",".326","95","-2.4","-6.1","-3.5","1.2","5209"
"Yasiel Puig","- - -","149","611","24","76","84","19","7.2%","21.8%",".191",".308",".267",".327",".458",".330",".317","100","-0.9","-0.8","-7.1","1.2","14225"
"Eddie Rosario","MIN","137","590","32","91","109","3","3.7%","14.6%",".224",".273",".276",".300",".500",".329",".322","104","0.2","3.2","-11.7","1.2","12155"
"Leury Garcia","CHW","140","618","8","93","40","15","3.4%","22.5%",".099",".353",".279",".310",".378",".294",".267","82","5.6","-8.8","-0.9","1.2","5913"
"Franmil Reyes","- - -","150","548","37","69","81","0","8.6%","28.5%",".263",".279",".249",".310",".512",".338",".360","111","-3.2","4.5","-11.5","1.1","14566"
"Josh Reddick","HOU","141","550","14","57","56","5","6.5%","12.0%",".134",".288",".275",".319",".409",".308",".307","92","0.4","-4.9","-4.9","0.9","3892"
"Yolmer Sanchez","CHW","149","555","2","59","43","5","7.9%","21.1%",".069",".324",".252",".318",".321",".281",".269","73","2.0","-17.3","7.0","0.9","11602"
"Ryan McMahon","COL","141","539","24","70","83","5","10.4%","29.7%",".200",".323",".250",".329",".450",".330",".323","89","0.1","-7.8","-2.6","0.7","15112"
"Renato Nunez","BAL","151","599","31","72","90","1","7.3%","23.9%",".216",".272",".244",".311",".460",".323",".332","99","0.3","-0.8","-14.7","0.5","14503"
"Randal Grichuk","TOR","151","628","31","75","80","2","5.6%","26.0%",".225",".266",".232",".280",".457",".307",".299","90","-3.8","-12.1","-4.5","0.5","10243"
"Joey Votto","CIN","142","608","15","79","47","5","12.5%","20.2%",".150",".313",".261",".357",".411",".332",".341","98","-3.9","-5.3","-9.4","0.5","4314"
"Brandon Belt","SFG","156","616","17","76","57","4","13.5%","20.6%",".169",".275",".234",".339",".403",".319",".346","98","-1.6","-3.1","-12.9","0.4","10264"
"Vladimir Guerrero Jr.","TOR","123","514","15","52","69","0","8.9%","17.7%",".162",".308",".272",".339",".433",".329",".326","105","-6.6","-3.4","-10.6","0.4","19611"
"Brandon Crawford","SFG","147","560","11","58","59","3","9.5%","20.9%",".122",".274",".228",".304",".350",".281",".303","73","-0.9","-20.8","5.9","0.3","5343"
"Rougned Odor","TEX","145","581","30","77","93","11","9.0%","30.6%",".234",".244",".205",".283",".439",".302",".315","77","2.2","-14.9","-2.3","0.3","12282"
"Colin Moran","PIT","149","503","13","46","80","0","6.0%","23.3%",".152",".341",".277",".322",".429",".315",".310","93","-3.4","-7.8","-7.8","0.1","16909"
"Mallex Smith","SEA","134","566","6","70","37","46","7.4%","24.9%",".108",".302",".227",".300",".335",".278",".250","74","8.5","-10.1","-9.3","0.1","13608"
"Domingo Santana","SEA","121","507","21","63","69","8","9.9%","32.3%",".188",".347",".253",".329",".441",".326",".334","107","0.5","5.1","-22.4","0.1","10348"
"Adam Jones","ARI","137","528","16","66","67","2","5.9%","19.1%",".155",".296",".260",".313",".414",".308",".315","86","-2.0","-11.7","-7.5","-0.2","6368"
"Eric Hosmer","SDP","160","667","22","72","99","0","6.0%","24.4%",".160",".323",".265",".310",".425",".309",".305","92","-5.2","-12.1","-12.4","-0.3","3516"
"Miguel Cabrera","DET","136","549","12","41","59","0","8.7%","19.7%",".116",".336",".282",".346",".398",".318",".326","97","-6.3","-8.4","-13.9","-0.3","1744"
"Orlando Arcia","MIL","152","546","15","51","59","8","7.9%","20.0%",".128",".253",".223",".283",".350",".269",".271","61","0.9","-27.3","5.4","-0.4","13185"
"Albert Pujols","LAA","131","545","23","55","93","3","7.9%","12.5%",".185",".238",".244",".305",".430",".308",".313","90","-4.4","-11.4","-13.9","-0.6","1177"
"Khris Davis","OAK","133","533","23","61","73","0","8.8%","27.4%",".166",".264",".220",".293",".387",".289",".312","81","-2.2","-15.0","-13.5","-0.9","9112"
