"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Aubrey Huff","BAL","25","103","3","9","13","0","3.9%","18.4%",".163",".260",".235",".262",".398",".284","","67","0.1","-4.2","-2.7","-0.3","1213"
"Paul Konerko","CHW","23","101","3","9","16","0","11.9%","21.8%",".163",".222",".198",".297",".360",".285","","65","-0.9","-5.4","-1.8","-0.4","242"
"Raul Ibanez","SEA","20","86","1","8","10","0","5.8%","11.6%",".101",".271",".253",".291",".354",".283","","69","-0.1","-3.4","-3.7","-0.4","607"
"Craig Monroe","DET","25","90","1","5","13","0","6.7%","31.1%",".133",".273",".193",".244",".325",".251","","44","-0.3","-6.6","-0.8","-0.4","1464"
"David Eckstein","STL","22","95","0","9","4","2","5.3%","1.1%",".036",".226",".226",".290",".262",".257","","50","-0.2","-6.4","-1.0","-0.4","10"
"Edwin Encarnacion","CIN","24","87","0","7","10","2","6.9%","16.1%",".039",".270",".221",".294",".260",".259","","45","0.9","-5.3","-2.0","-0.4","2151"
"Richie Sexson","SEA","20","78","3","4","13","0","11.5%","21.8%",".217",".143",".145",".244",".362",".267","","58","-0.2","-4.2","-3.5","-0.5","709"
"Michael Young","TEX","25","110","2","13","14","3","1.8%","20.0%",".131",".253",".215",".236",".346",".253","","43","-0.3","-8.1","-0.8","-0.5","1286"
"Adam LaRoche","PIT","23","98","3","8","11","0","13.3%","30.6%",".133",".157",".133",".255",".265",".244","","40","-0.4","-8.1","-0.7","-0.5","1904"
"Mike Cameron","SDP","25","116","0","7","4","2","7.8%","25.0%",".048",".263",".192",".267",".240",".238","","44","1.2","-7.3","-2.2","-0.5","1070"
"Josh Barfield","CLE","20","78","1","7","9","2","3.8%","19.2%",".068",".190",".162",".195",".230",".190","","7","1.0","-8.2","-0.5","-0.6","3622"
"Manny Ramirez","BOS","24","105","3","11","13","0","14.3%","14.3%",".112",".208",".202",".314",".315",".282","","63","-1.1","-6.0","-3.7","-0.6","210"
"Jason Kendall","OAK","23","95","0","5","5","3","5.3%","8.4%",".011",".185",".169",".221",".180",".190","","7","-0.2","-11.3","1.8","-0.6","993"
"Melky Cabrera","NYY","21","82","0","4","7","1","3.7%","9.8%",".013",".221",".200",".238",".213",".208","","17","0.1","-8.4","-1.0","-0.6","4022"
"Sean Casey","DET","23","85","0","3","1","0","8.2%","10.6%",".051",".217",".192",".259",".244",".228","","29","-0.4","-8.0","-1.6","-0.7","314"
"Carlos Delgado","NYM","23","107","1","10","12","0","8.4%","20.6%",".073",".230",".188",".262",".260",".228","","31","-0.9","-10.5","-1.9","-0.9","1297"
