"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Colby Rasmus","STL","26","120","3","18","10","3","13.3%","20.0%",".175",".364",".301",".392",".476",".380","","144","0.6","6.8","-2.5","0.8","9893"
"David Freese","STL","24","91","2","12","14","0","4.4%","24.2%",".118",".468",".365",".396",".482",".385","","147","-0.8","4.2","0.9","0.8","9549"
"Dustin Pedroia","BOS","26","118","2","13","8","3","15.3%","14.4%",".102",".288",".255",".373",".357",".331","","103","0.2","0.6","3.3","0.8","8370"
"Alberto Callaspo","LAA","24","101","2","13","8","0","11.9%","9.9%",".101",".325",".303",".386",".404",".349","","123","-0.2","2.5","1.9","0.8","3336"
"Chris Young","ARI","26","116","7","20","21","0","5.2%","21.6%",".296",".231",".231",".267",".528",".335","","106","0.2","1.0","3.2","0.8","3882"
"Starlin Castro","CHC","26","120","1","18","12","4","3.3%","6.7%",".113",".368",".348",".375",".461",".367","","129","0.2","4.1","0.0","0.8","4579"
"Matt Joyce","TBR","25","86","2","11","9","2","9.3%","22.1%",".179",".404",".321",".384",".500",".383","","147","0.9","5.6","-0.7","0.8","3353"
"Jose Reyes","NYM","27","126","1","18","7","8","5.6%","8.7%",".128",".330",".308",".344",".436",".338","","115","1.2","3.4","0.5","0.8","1736"
"Neil Walker","PIT","27","114","3","17","14","1","9.6%","23.7%",".146",".384",".301",".368",".447",".361","","130","0.7","4.7","-0.5","0.8","7539"
"Drew Stubbs","CIN","27","118","5","20","13","9","11.0%","26.3%",".181",".319",".257",".339",".438",".343","","115","2.2","4.2","-0.2","0.8","9328"
"Brett Wallace","HOU","26","97","1","15","9","1","10.3%","16.5%",".141",".471",".388",".458",".529",".431","","177","-1.5","7.1","-2.8","0.8","8434"
"Yadier Molina","STL","22","84","1","7","11","1","7.1%","9.5%",".118",".309",".289",".337",".408",".324","","106","-1.0","-0.5","5.1","0.8","7007"
"Jonny Gomes","CIN","25","104","6","17","17","5","19.2%","25.0%",".263",".200",".200",".365",".463",".364","","129","1.0","4.5","-0.8","0.7","1845"
"Jimmy Rollins","PHI","26","116","1","17","5","5","11.2%","10.3%",".078",".311",".282",".362",".359",".324","","102","1.1","1.3","1.8","0.7","971"
"Ichiro Suzuki","SEA","28","129","0","17","12","10","7.8%","4.7%",".050",".345",".328",".380",".378",".338","","117","1.9","4.5","-2.2","0.7","1101"
"Asdrubal Cabrera","CLE","26","123","5","17","17","2","7.3%","15.4%",".196",".274",".262",".333",".458",".344","","119","0.6","3.3","-0.8","0.7","4962"
"Jason Kubel","MIN","26","102","2","11","10","1","5.9%","15.7%",".160",".403",".351",".392",".511",".390","","146","0.1","5.6","-2.5","0.7","2161"
"Justin Smoak","SEA","22","89","4","9","17","0","15.7%","20.2%",".243",".321",".284",".393",".527",".395","","156","-0.7","5.1","-1.6","0.7","9054"
"Gaby Sanchez","FLA","25","108","3","15","10","0","13.0%","14.8%",".152",".324",".293",".389",".446",".370","","133","-0.1","4.0","-0.8","0.7","3361"
"Maicer Izturis","LAA","21","92","2","8","9","3","6.5%","15.2%",".151",".357",".314",".359",".465",".361","","131","-0.5","2.9","0.4","0.7","2437"
"Carlos Gomez","MIL","26","111","2","16","10","8","5.4%","18.9%",".080",".278",".240",".278",".320",".266","","61","1.9","-3.0","5.9","0.7","4881"
"Travis Hafner","CLE","21","84","4","13","11","0","8.3%","22.6%",".224",".407",".342",".393",".566",".406","","161","-0.4","5.5","-2.1","0.7","1573"
"Aaron Rowand","SFG","23","90","1","13","8","1","3.3%","18.9%",".153",".358",".294",".333",".447",".342","","121","0.2","2.3","1.2","0.7","254"
"Darwin Barney","CHC","25","95","1","15","14","1","4.2%","10.5%",".124",".354",".326",".351",".449",".348","","116","0.1","1.8","1.4","0.6","2430"
"Jonathan Herrera","COL","20","87","1","10","5","4","17.2%","9.2%",".100",".328",".300",".424",".400",".374","","123","0.1","2.4","0.8","0.6","4182"
"Nick Hundley","SDP","24","95","3","11","12","0","9.5%","22.1%",".179",".328",".274",".347",".452",".347","","126","0.3","3.2","-0.2","0.6","3376"
"Michael Bourn","HOU","26","113","0","19","7","11","11.5%","19.5%",".102",".351",".276",".357",".378",".325","","105","3.4","4.0","-1.6","0.6","6387"
"Angel Sanchez","HOU","26","116","1","17","15","1","6.0%","13.8%",".078",".341",".301",".339",".379",".317","","99","1.1","1.0","1.2","0.6","3492"
"Alfonso Soriano","CHC","25","97","10","15","20","0","3.1%","23.7%",".355",".230",".258",".278",".613",".373","","133","-0.7","3.0","-0.4","0.6","847"
"Adrian Gonzalez","BOS","26","116","1","12","15","1","8.6%","14.7%",".143",".368",".314",".379",".457",".363","","124","-1.6","1.7","0.0","0.6","1908"
"Andrew McCutchen","PIT","25","112","5","13","12","3","13.4%","20.5%",".198",".235",".219",".330",".417",".333","","112","-0.4","1.1","0.9","0.6","9847"
"Mitch Moreland","TEX","24","86","3","13","10","0","11.6%","15.1%",".253",".305",".280",".372",".533",".392","","142","0.3","4.5","-2.0","0.6","3086"
"Carlos Beltran","NYM","26","100","3","14","11","0","9.0%","16.0%",".191",".314",".281",".360",".472",".366","","135","0.5","4.5","-2.1","0.6","589"
"Michael Young","TEX","27","116","1","15","19","3","1.7%","12.9%",".153",".381",".342",".353",".495",".366","","124","0.7","4.0","-2.5","0.6","1286"
"Billy Butler","KCR","27","116","3","14","11","1","16.4%","11.2%",".167",".338",".313",".431",".479",".391","","146","-1.6","4.5","-3.1","0.6","7399"
"Hunter Pence","HOU","27","119","4","9","21","1","8.4%","21.8%",".183",".354",".294",".353",".477",".363","","131","0.3","4.5","-2.9","0.6","8252"
"Ryan Howard","PHI","26","114","6","15","27","0","7.9%","25.4%",".270",".338",".290",".351",".560",".384","","143","-1.5","4.2","-2.4","0.6","2154"
"Michael Brantley","CLE","24","106","1","13","9","3","12.3%","10.4%",".088",".325",".297",".381",".385",".338","","115","0.4","2.2","-0.6","0.5","4106"
"Elvis Andrus","TEX","24","107","1","18","11","8","6.5%","11.2%",".083",".277",".250",".314",".333",".293","","75","2.4","-0.7","2.2","0.5","8709"
"Alexei Ramirez","CHW","26","111","3","12","10","2","7.2%","11.7%",".118",".279",".265",".318",".382",".308","","88","0.0","-1.6","2.8","0.5","5133"
"Chris Coghlan","FLA","23","105","4","17","16","2","9.5%","19.0%",".234",".324",".287",".352",".521",".370","","133","-0.7","3.3","-1.5","0.5","6878"
"Geovany Soto","CHC","23","93","2","11","5","0","11.8%","14.0%",".122",".239",".220",".312",".341",".296","","80","-1.1","-3.2","5.2","0.5","3707"
"Melvin Upton Jr.","TBR","26","108","3","15","11","6","13.0%","25.9%",".140",".302",".237",".333",".376",".319","","103","0.1","0.5","0.7","0.5","5015"
"Chipper Jones","ATL","27","110","3","13","21","0","11.8%","7.3%",".198",".279",".281",".364",".479",".358","","127","-0.9","2.6","-1.3","0.5","97"
"Juan Uribe","LAD","23","89","3","7","14","0","4.5%","23.6%",".173",".293",".247",".303",".420",".317","","103","-0.5","-0.2","2.1","0.5","454"
"Yunel Escobar","TOR","25","108","2","17","8","1","8.3%","13.0%",".125",".305",".281",".336",".406",".326","","101","-0.2","-0.1","1.1","0.5","4191"
"David Wright","NYM","27","119","5","18","16","5","11.8%","26.1%",".202",".290",".240",".328",".442",".335","","113","1.5","3.4","-2.4","0.5","3787"
"Ian Desmond","WSN","23","94","3","12","9","9","5.3%","22.3%",".193",".281",".239",".287",".432",".314","","96","1.7","1.3","0.4","0.5","6885"
"Shin-Soo Choo","CLE","26","114","4","14","15","6","9.6%","21.1%",".150",".284",".250",".325",".400",".314","","99","1.3","1.1","-0.5","0.5","3174"
"Jamey Carroll","LAD","27","106","0","10","3","3","7.5%","14.2%",".063",".350",".295",".356",".358",".318","","103","1.0","1.4","-0.3","0.5","1591"
"Freddy Sanchez","SFG","25","110","2","13","9","0","6.4%","12.7%",".141",".301",".273",".327",".414",".320","","106","0.1","0.9","0.1","0.5","1624"
"Brennan Boesch","DET","26","105","1","17","13","2","10.5%","13.3%",".132",".359",".319",".390",".451",".363","","126","0.0","3.3","-2.5","0.4","914"
"Brian Roberts","BAL","25","111","3","12","19","2","6.3%","11.7%",".165",".273",".262",".306",".427",".320","","96","1.1","0.6","-0.1","0.4","166"
"Todd Helton","COL","22","78","3","9","10","0","7.7%","10.3%",".214",".300",".300",".359",".514",".378","","125","-0.2","2.1","-0.4","0.4","432"
"Jayson Werth","WSN","25","109","4","15","7","2","11.9%","20.2%",".200",".246",".221",".321",".421",".329","","107","0.3","1.1","-0.4","0.4","1327"
"Jhonny Peralta","DET","25","100","1","11","11","0","9.0%","14.0%",".112",".303",".270",".330",".382",".310","","90","-1.1","-2.2","2.9","0.4","1738"
"Orlando Hudson","SDP","26","106","0","8","6","9","16.0%","24.5%",".058",".323",".233",".352",".291",".296","","91","2.1","1.0","-0.3","0.4","1307"
"Ryan Theriot","STL","24","105","0","11","8","3","5.7%","8.6%",".042",".349",".316",".369",".358",".329","","109","-0.1","1.0","-0.3","0.4","3811"
"Melky Cabrera","KCR","26","125","2","17","14","2","3.2%","15.2%",".150",".320",".283",".304",".433",".319","","97","1.0","0.6","-0.9","0.4","4022"
"Brett Gardner","NYY","23","79","3","10","7","4","10.1%","27.8%",".203",".227",".188",".273",".391",".293","","78","0.3","-1.7","2.8","0.4","9927"
"Coco Crisp","OAK","22","92","1","16","8","8","1.1%","10.9%",".154",".313",".286",".293",".440",".316","","99","1.1","1.0","-0.5","0.4","1572"
"Pat Burrell","SFG","25","89","5","10","8","0","11.2%","30.3%",".221",".311",".247",".348",".468",".360","","133","-0.2","3.2","-2.5","0.4","949"
"Giancarlo Stanton","FLA","22","80","2","13","9","0","11.3%","28.8%",".191",".326",".235",".350",".426",".346","","117","-0.2","1.4","-0.5","0.3","4949"
"Nelson Cruz","TEX","27","107","7","13","18","1","12.1%","27.1%",".247",".276",".247",".336",".495",".361","","121","-0.5","2.2","-2.5","0.3","2434"
"Ryan Raburn","DET","25","104","4","14","14","0","6.7%","33.7%",".200",".345",".253",".298",".453",".324","","100","0.7","0.7","-0.9","0.3","2218"
"Chris Getz","KCR","26","105","0","14","9","5","11.4%","9.5%",".058",".269",".244",".337",".302",".293","","79","0.8","-1.8","1.5","0.3","3388"
"Danny Espinosa","WSN","26","105","2","12","15","1","8.6%","19.0%",".148",".261",".227",".317",".375",".307","","91","0.3","-0.7","0.6","0.3","9219"
"Casey McGehee","MIL","25","107","2","8","13","0","8.4%","14.0%",".124",".309",".278",".336",".402",".320","","98","-1.7","-1.9","1.6","0.3","6086"
"Seth Smith","COL","20","81","2","15","12","1","8.6%","21.0%",".222",".364",".306",".358",".528",".374","","122","0.0","2.1","-1.7","0.3","7331"
"Jose Tabata","PIT","27","115","3","16","6","9","11.3%","15.7%",".141",".266",".242",".333",".384",".321","","103","1.4","1.8","-2.5","0.3","2411"
"Dexter Fowler","COL","25","115","0","19","9","2","14.8%","29.6%",".116",".387",".253",".368",".368",".334","","95","0.6","-0.1","-0.6","0.3","4062"
"Paul Konerko","CHW","27","117","6","13","19","0","7.7%","13.7%",".200",".286",".286",".350",".486",".365","","126","-2.3","1.3","-2.6","0.3","242"
"Kurt Suzuki","OAK","23","88","2","7","5","1","9.1%","11.4%",".115",".258",".244",".330",".359",".312","","97","-0.3","-0.6","0.3","0.3","8259"
"Bobby Abreu","LAA","26","116","1","12","8","2","19.8%","19.0%",".097",".329",".258",".405",".355",".349","","123","-0.6","2.4","-3.8","0.3","945"
"Paul Janish","CIN","23","89","0","5","10","1","3.4%","12.4%",".048",".324",".289",".315",".337",".289","","77","0.0","-2.3","1.9","0.2","7412"
"Chase Headley","SDP","26","99","1","8","9","1","14.1%","21.2%",".120",".295",".229",".347",".349",".311","","101","-0.4","-0.3","-0.5","0.2","4720"
"Johnny Damon","TBR","23","100","4","12","20","4","4.0%","18.0%",".170",".292",".266",".296",".436",".319","","104","0.9","1.3","-2.5","0.2","185"
"Josh Willingham","OAK","25","97","4","11","15","1","8.2%","32.0%",".188",".333",".247",".330",".435",".337","","114","-0.4","1.1","-2.2","0.2","2103"
"Martin Prado","ATL","28","129","2","17","12","1","6.2%","10.9%",".126",".267",".252",".295",".378",".295","","84","-0.1","-2.4","0.5","0.2","3312"
"Matt LaPorta","CLE","23","89","4","13","12","1","11.2%","16.9%",".234",".254",".247",".337",".481",".355","","127","-0.8","2.0","-2.9","0.2","2280"
"Aramis Ramirez","CHC","25","106","1","7","11","0","8.5%","8.5%",".105",".314",".295",".358",".400",".334","","106","-0.8","0.0","-1.3","0.2","1002"
"Rick Ankiel","WSN","26","110","1","11","7","4","10.0%","15.5%",".072",".266",".227",".306",".299",".277","","71","0.5","-3.2","1.6","0.2","1142"
"Ben Francisco","PHI","26","107","4","10","18","2","8.4%","14.0%",".181",".276",".266",".346",".447",".349","","119","-0.5","1.9","-3.4","0.2","4677"
"Marlon Byrd","CHC","26","111","0","11","5","1","2.7%","18.0%",".074",".352",".287",".306",".361",".294","","79","0.1","-2.6","0.9","0.2","950"
"Ryan Ludwick","SDP","25","110","4","12","12","1","10.0%","22.7%",".177",".224",".198",".294",".375",".296","","91","0.3","-0.8","-1.0","0.2","1260"
"Alex Gonzalez","ATL","28","111","3","12","8","0","5.4%","17.1%",".154",".256",".231",".273",".385",".289","","80","-0.5","-3.1","1.2","0.2","520"
"Albert Pujols","STL","27","118","7","21","18","2","8.5%","9.3%",".208",".211",".245",".305",".453",".326","","107","-1.0","0.0","-2.1","0.2","1177"
"Adam Lind","TOR","26","117","4","14","21","1","5.1%","17.1%",".160",".291",".274",".308",".434",".320","","97","0.2","-0.3","-2.6","0.1","8027"
"Jason Bartlett","SDP","22","97","0","5","3","5","9.3%","14.4%",".023",".274",".233",".302",".256",".258","","65","1.0","-2.9","1.0","0.1","8219"
"Jay Bruce","CIN","25","109","4","15","11","4","9.2%","24.8%",".144",".284",".237",".306",".381",".302","","86","0.6","-1.1","-1.2","0.1","9892"
"Mark Trumbo","LAA","24","91","4","11","13","2","2.2%","25.3%",".193",".279",".239",".264",".432",".298","","88","0.1","-1.2","-0.9","0.1","6876"
"David Ortiz","BOS","25","102","2","13","11","0","14.7%","10.8%",".128",".284",".267",".373",".395",".345","","112","-1.4","0.0","-2.5","0.1","745"
"Brendan Ryan","SEA","24","90","0","7","6","1","8.9%","15.6%",".039",".222",".184",".276",".224",".237","","49","0.3","-5.1","2.9","0.1","6073"
"Orlando Cabrera","CLE","25","105","2","14","16","1","2.9%","13.3%",".091",".310",".283",".308",".374",".301","","90","-0.3","-1.5","-1.4","0.1","766"
"Adam LaRoche","WSN","24","101","3","7","10","1","12.9%","14.9%",".125",".200",".193",".297",".318",".282","","74","0.1","-2.9","0.3","0.0","1904"
"Daric Barton","OAK","27","111","0","10","5","0","16.2%","18.0%",".088",".264",".209",".342",".297",".295","","85","-0.3","-2.2","-1.1","0.0","5928"
"Nate McLouth","ATL","27","111","1","17","7","1","9.9%","19.8%",".104",".315",".250",".339",".354",".315","","98","0.6","0.3","-3.5","0.0","3190"
"Kevin Kouzmanoff","OAK","25","85","2","7","9","2","4.7%","23.5%",".130",".241",".208",".247",".338",".255","","58","0.1","-4.1","1.4","0.0","5995"
"A.J. Pierzynski","CHW","24","94","1","5","11","0","3.2%","5.3%",".057",".268",".264",".293",".322",".270","","62","-1.0","-5.2","2.1","0.0","746"
"Adam Jones","BAL","24","96","5","15","14","2","6.3%","18.8%",".195",".209",".218",".260",".414",".286","","73","0.8","-2.2","-1.0","0.0","6368"
"Nick Swisher","NYY","24","103","1","15","12","1","14.6%","15.5%",".060",".257",".226",".340",".286",".291","","77","-0.8","-3.5","0.0","0.0","4599"
"Omar Infante","FLA","25","111","0","7","10","2","6.3%","8.1%",".069",".255",".238",".282",".307",".262","","59","0.3","-5.0","1.4","0.0","1609"
"Yuniesky Betancourt","MIL","24","101","1","8","10","0","5.0%","8.9%",".098",".271",".261",".297",".359",".283","","74","-0.3","-3.4","0.0","0.0","8585"
"Hideki Matsui","OAK","24","99","2","7","12","0","8.1%","20.2%",".132",".290",".242",".303",".374",".297","","86","0.3","-1.3","-2.4","0.0","1659"
"Juan Rivera","TOR","21","86","2","7","7","1","15.1%","12.8%",".096",".250",".233",".349",".329",".313","","93","-1.2","-2.0","-1.4","-0.1","843"
"Torii Hunter","LAA","27","120","4","9","12","1","8.3%","21.7%",".130",".253",".222",".292",".352",".285","","79","-0.3","-3.2","-1.7","-0.1","731"
"Michael Cuddyer","MIN","25","101","3","8","4","2","6.9%","14.9%",".129",".240",".226",".287",".355",".287","","76","-0.1","-2.9","-1.4","-0.1","1534"
"Brandon Inge","DET","25","93","1","6","8","0","6.5%","20.4%",".106",".258",".212",".261",".318",".257","","54","0.0","-5.0","0.9","-0.1","470"
"Rod Barajas","LAD","24","92","5","7","11","0","4.3%","26.1%",".190",".211",".202",".250",".393",".270","","70","-0.7","-3.8","-0.1","-0.1","45"
"Travis Snider","TOR","25","99","1","7","12","5","10.1%","23.2%",".080",".238",".184",".276",".264",".247","","47","0.8","-5.3","0.8","-0.1","2830"
"Kila Ka'aihue","KCR","21","88","2","6","6","0","13.6%","27.3%",".135",".265",".203",".310",".338",".294","","80","0.5","-1.6","-2.5","-0.1","4707"
"Mark Ellis","OAK","26","100","0","4","5","3","4.0%","20.0%",".096",".243",".191",".232",".287",".231","","42","1.1","-5.7","1.2","-0.1","1443"
"Chone Figgins","SEA","26","112","1","12","10","3","6.3%","10.7%",".097",".231",".214",".261",".311",".255","","61","-1.2","-6.3","1.3","-0.1","1580"
"Kelly Johnson","ARI","25","112","3","13","6","4","7.1%","27.7%",".140",".227",".180",".255",".320",".255","","51","0.7","-5.6","0.9","-0.1","2234"
"Alcides Escobar","KCR","27","110","0","12","8","5","3.6%","11.8%",".038",".250",".221",".248",".260",".227","","34","0.4","-8.0","3.1","-0.1","6310"
"David DeJesus","OAK","24","102","0","5","8","0","7.8%","11.8%",".033",".253",".222",".297",".256",".257","","59","-0.4","-5.2","0.4","-0.1","1825"
"John Buck","FLA","23","92","2","10","12","0","8.7%","19.6%",".155",".234",".202",".272",".357",".275","","68","-0.2","-3.6","-0.6","-0.2","2041"
"Cliff Pennington","OAK","26","88","1","6","6","4","5.7%","18.2%",".076",".266",".228",".267",".304",".253","","57","-0.2","-4.6","0.2","-0.2","3395"
"Will Venable","SDP","23","90","0","10","5","8","12.2%","24.4%",".013",".281",".205",".300",".218",".237","","51","1.5","-3.6","-0.7","-0.2","211"
"Miguel Tejada","SFG","24","95","1","6","9","0","5.3%","8.4%",".091",".222",".216",".253",".307",".242","","53","-1.0","-6.1","1.5","-0.2","941"
"Dan Uggla","ATL","28","116","5","10","9","1","6.9%","18.1%",".185",".195",".194",".250",".380",".277","","72","0.0","-3.8","-1.7","-0.2","3442"
"Derek Jeter","NYY","23","103","0","13","6","0","8.7%","8.7%",".022",".271",".250",".311",".272",".267","","60","-0.5","-5.2","-0.4","-0.2","826"
"Gordon Beckham","CHW","26","106","2","11","9","1","3.8%","18.9%",".102",".221",".194",".238",".296",".239","","40","0.6","-6.7","0.9","-0.2","9015"
"Freddie Freeman","ATL","28","105","3","12","8","0","11.4%","16.2%",".163",".236",".217",".314",".380",".312","","96","-1.1","-1.6","-3.9","-0.2","5361"
"Justin Morneau","MIN","21","83","0","5","8","0","7.2%","13.3%",".079",".262",".224",".289",".303",".269","","64","-0.5","-4.0","-1.1","-0.2","1737"
"Derrek Lee","BAL","25","108","1","10","4","1","10.2%","21.3%",".062",".301",".237",".315",".299",".282","","71","-1.2","-4.9","-1.0","-0.2","525"
"Jack Cust","SEA","24","103","0","6","9","0","19.4%","29.1%",".036",".302",".193",".350",".229",".280","","78","-0.7","-3.3","-2.6","-0.3","1564"
"Carlos Santana","CLE","24","104","5","12","17","0","16.3%","19.2%",".198",".194",".198",".327",".395",".320","","103","-0.7","-0.4","-5.6","-0.3","2396"
"Danny Valencia","MIN","26","102","2","8","13","1","9.8%","12.7%",".098",".234",".217",".294",".315",".273","","67","-0.6","-4.6","-1.5","-0.3","6364"
"Josh Thole","NYM","24","84","0","4","8","0","8.3%","19.0%",".039",".295",".237",".298",".276",".257","","60","-1.2","-5.1","-0.3","-0.3","9689"
"Vladimir Guerrero","BAL","25","104","4","9","13","0","0.0%","14.4%",".135",".282",".269",".269",".404",".293","","78","-1.2","-3.9","-2.6","-0.3","778"
"Lyle Overbay","PIT","27","107","1","10","11","0","11.2%","15.9%",".085",".263",".223",".311",".309",".284","","78","-0.4","-3.1","-3.2","-0.3","1617"
"Carlos Gonzalez","COL","24","101","1","13","14","3","6.9%","21.8%",".076",".282",".228",".277",".304",".260","","45","0.8","-5.7","-0.6","-0.3","7287"
"Austin Jackson","DET","27","118","1","9","4","2","8.5%","30.5%",".076",".265",".181",".252",".257",".234","","39","-0.5","-9.0","1.7","-0.4","9848"
"Hanley Ramirez","FLA","23","97","0","9","9","3","12.4%","15.5%",".059",".243",".200",".299",".259",".257","","56","-0.9","-5.9","-0.5","-0.4","8001"
