"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Mike Lowell","FLA","29","128","8","19","23","2","9.4%","10.9%",".293",".277",".293",".359",".586",".393","","142","0.3","7.2","0.9","1.2","527"
"Carl Everett","TEX","24","97","9","24","20","1","8.2%","13.4%",".417",".306",".333",".411",".750",".480","","194","0.6","12.0","-3.4","1.2","1249"
"Milton Bradley","CLE","19","90","3","16","7","0","8.9%","14.4%",".238",".415",".375",".433",".613",".445","","178","-1.2","7.7","0.7","1.1","369"
"Nick Johnson","NYY","25","114","4","23","12","2","23.7%","15.8%",".230",".354",".310",".474",".540",".440","","174","0.9","11.5","-3.9","1.1","828"
"Garret Anderson","ANA","27","118","3","16","22","0","5.1%","16.9%",".225",".393",".342",".373",".568",".399","","147","-0.3","6.8","0.6","1.1","2"
"Ramon Hernandez","OAK","23","88","3","14","12","0","6.8%","14.8%",".195",".403",".364",".425",".558",".421","","161","-0.2","6.4","2.0","1.1","918"
"Jorge Posada","NYY","23","101","7","17","22","1","10.9%","19.8%",".291",".295",".291",".376",".581",".400","","148","-0.4","5.6","2.2","1.1","841"
"Jeff Bagwell","HOU","26","118","10","15","19","1","9.3%","9.3%",".333",".274",".314",".390",".648",".437","","165","-1.0","8.8","-1.5","1.1","547"
"Luis Gonzalez","ARI","28","120","7","15","17","2","10.0%","9.2%",".299",".326",".336",".408",".636",".442","","165","-1.1","8.8","-1.6","1.1","55"
"Sammy Sosa","CHC","27","117","5","20","21","0","19.7%","23.1%",".264",".390",".308",".462",".571",".437","","167","-0.2","9.8","-2.6","1.1","302"
"Preston Wilson","COL","27","119","5","19","24","5","10.9%","21.0%",".274",".382",".321",".395",".594",".420","","141","-0.1","6.3","0.7","1.1","545"
"Bernie Williams","NYY","27","126","6","22","23","2","16.7%","7.1%",".250",".333",".346",".452",".596",".441","","175","-0.7","11.1","-4.8","1.1","857"
"Mike Lieberthal","PHI","23","97","2","15","13","0","14.4%","8.2%",".195",".370",".354",".443",".549",".425","","161","-0.7","6.8","0.7","1.1","959"
"Austin Kearns","CIN","27","113","9","17","20","0","15.9%","24.8%",".326",".327",".293",".425",".620",".443","","169","-0.6","9.4","-2.9","1.0","332"
"Richard Hidalgo","HOU","26","106","4","14","10","3","10.4%","14.2%",".217",".311",".293",".377",".511",".383","","130","0.7","4.7","2.0","1.0","561"
"Jose Vidro","MON","26","114","4","17","13","0","14.0%","10.5%",".260",".329",".323",".412",".583",".416","","150","-0.5","6.8","-0.6","1.0","802"
"Dave Roberts","LAD","23","106","1","15","6","10","9.4%","7.5%",".097",".333",".312",".390",".409",".358","","121","1.8","4.6","1.6","1.0","670"
"Ray Durham","SFG","20","93","3","14","5","4","16.1%","17.2%",".187",".333",".293",".407",".480",".384","","135","1.2","5.4","0.9","0.9","230"
"Joe Randa","KCR","21","92","5","14","14","0","8.7%","10.9%",".291",".308",".316",".382",".608",".417","","152","-0.2","5.8","0.3","0.9","623"
"Jerry Hairston","BAL","23","109","2","14","11","9","11.0%","12.8%",".156",".333",".300",".396",".456",".375","","133","0.3","4.7","0.7","0.9","144"
"Jason Kendall","PIT","23","103","3","10","10","2","9.7%","7.8%",".169",".316",".315",".398",".483",".385","","133","0.3","4.7","1.1","0.9","993"
"Andruw Jones","ATL","27","115","5","14","23","0","11.3%","19.1%",".210",".307",".280",".357",".490",".364","","119","-0.9","1.9","3.4","0.9","96"
"Edgar Martinez","SEA","21","90","3","9","15","0","20.0%","12.2%",".203",".386",".362",".489",".565",".451","","185","-1.4","8.2","-2.2","0.9","1086"
"J.T. Snow","SFG","24","90","1","7","21","0","12.2%","14.4%",".169",".397",".338",".433",".506",".411","","153","-0.5","5.6","0.4","0.9","1133"
"Mark Ellis","OAK","27","120","3","15","14","0","9.2%","15.0%",".194",".318",".291",".350",".485",".357","","118","0.6","3.3","1.4","0.9","1443"
"Manny Ramirez","BOS","27","118","4","17","19","0","10.2%","9.3%",".196",".352",".343",".424",".539",".407","","149","0.0","7.2","-2.4","0.9","210"
"John Olerud","SEA","26","108","1","9","17","0","13.0%","12.0%",".154",".364",".319",".421",".473",".395","","147","-1.1","5.3","-0.3","0.9","1093"
"Corey Patterson","CHC","25","106","5","22","22","2","4.7%","27.4%",".250",".373",".300",".330",".550",".371","","124","0.7","4.0","1.2","0.9","300"
"Brad Fullmer","ANA","23","89","4","15","18","0","10.1%","11.2%",".241",".409",".392",".449",".633",".451","","182","-1.8","7.3","-1.9","0.8","13"
"Tim Salmon","ANA","26","113","6","18","17","1","9.7%","22.1%",".218",".386",".327",".398",".545",".407","","153","0.2","7.7","-3.1","0.8","32"
"Richie Sexson","MIL","27","124","9","19","19","0","8.9%","20.2%",".294",".316",".303",".379",".596",".412","","151","-0.6","7.4","-3.0","0.8","709"
"Rafael Furcal","ATL","27","127","1","19","6","5","7.1%","11.0%",".112",".366",".328",".376",".440",".356","","113","2.2","4.4","-0.2","0.8","88"
"Brad Wilkerson","MON","24","90","3","10","15","2","14.4%","33.3%",".208",".455",".299",".400",".506",".395","","136","0.9","5.1","0.3","0.8","804"
"Raul Ibanez","KCR","24","102","4","14","12","1","7.8%","9.8%",".220",".333",".330",".392",".549",".400","","141","1.2","6.4","-1.7","0.8","607"
"Rocco Baldelli","TBD","27","118","1","13","20","2","2.5%","23.7%",".145",".470",".364",".385",".509",".384","","137","-0.6","4.8","-0.6","0.8","1656"
"Mark Kotsay","SDP","23","98","1","9","5","3","10.2%","16.3%",".080",".329",".276",".357",".356",".323","","99","1.4","1.3","3.7","0.8","1042"
"Adam Dunn","CIN","26","106","9","20","17","1","15.1%","34.0%",".356",".279",".241",".368",".598",".402","","142","0.5","6.2","-1.8","0.8","319"
"Ramon Vazquez","SDP","27","121","1","15","10","1","17.4%","13.2%",".112",".317",".276",".400",".388",".354","","119","-0.1","2.8","0.9","0.8","1058"
"Trot Nixon","BOS","25","91","1","12","12","3","14.3%","13.2%",".154",".369",".321",".418",".474",".386","","135","0.6","4.6","0.0","0.8","204"
"Bobby Abreu","PHI","28","127","3","17","17","2","15.0%","14.2%",".132",".302",".274",".386",".406",".355","","115","0.0","2.5","1.0","0.8","945"
"Larry Walker","COL","25","109","4","20","22","2","12.8%","19.3%",".283",".313",".272",".385",".554",".398","","127","0.7","4.4","-0.4","0.8","455"
"Chris Stynes","COL","24","93","3","15","12","1","11.8%","12.9%",".205",".286",".269",".380",".474",".372","","110","0.9","2.0","2.3","0.7","303"
"Corey Koskie","MIN","23","96","3","13","16","1","14.6%","17.7%",".198",".290",".259",".365",".457",".351","","113","0.8","2.3","1.7","0.7","738"
"D'Angelo Jimenez","CHW","24","110","3","14","10","2","13.6%","12.7%",".242",".308",".284",".382",".526",".387","","135","0.3","5.2","-1.6","0.7","1038"
"Erubiel Durazo","OAK","27","106","4","17","24","0","16.0%","15.1%",".216",".333",".307",".415",".523",".400","","147","0.1","6.3","-2.7","0.7","1413"
"Frank Thomas","CHW","25","109","5","12","9","0","21.1%","14.7%",".244",".237",".244",".440",".487",".406","","148","-0.6","6.0","-2.5","0.7","255"
"Mike Cameron","SEA","22","93","2","11","11","3","8.6%","25.8%",".160",".321",".247",".333",".407",".327","","102","0.6","0.8","3.3","0.7","1070"
"Luis Castillo","FLA","26","121","1","15","7","7","5.8%","6.6%",".080",".327",".310",".350",".389",".328","","99","0.8","0.7","2.5","0.7","513"
"Derrek Lee","FLA","29","128","4","17","17","10","14.1%","17.2%",".178",".293",".262",".375",".439",".357","","119","2.6","5.6","-2.7","0.7","525"
"Nomar Garciaparra","BOS","26","124","5","22","13","3","4.8%","9.7%",".200",".273",".278",".323",".478",".344","","107","0.5","1.5","1.2","0.7","190"
"Royce Clayton","MIL","27","108","5","10","15","2","12.0%","10.2%",".215",".273",".280",".368",".495",".371","","124","-1.1","2.2","1.1","0.7","226"
"Rey Ordonez","TBD","27","101","3","13","20","0","2.0%","9.9%",".202",".325",".319",".333",".521",".362","","121","0.9","3.7","-0.3","0.7","889"
"Rafael Palmeiro","TEX","25","112","7","20","17","1","17.0%","14.3%",".272",".232",".250",".384",".522",".389","","133","-0.2","4.4","-1.6","0.7","1266"
"Jason Varitek","BOS","23","84","3","12","12","0","8.3%","21.4%",".250",".314",".264",".354",".514",".369","","124","-0.4","2.1","1.6","0.6","217"
"Eric Chavez","OAK","25","110","5","15","11","2","12.7%","16.4%",".219",".288",".271",".364",".490",".361","","121","0.2","3.0","-0.2","0.6","906"
"Jimmy Rollins","PHI","28","132","1","20","13","2","9.8%","16.7%",".126",".333",".277",".348",".403",".330","","99","-0.2","-0.4","2.5","0.6","971"
"Omar Vizquel","CLE","25","117","1","13","8","1","7.7%","6.8%",".125",".292",".279",".333",".404",".323","","97","-0.1","-0.6","3.0","0.6","411"
"Robin Ventura","NYY","22","84","5","13","13","0","8.3%","16.7%",".247",".276",".273",".333",".519",".365","","124","-0.2","2.3","1.1","0.6","854"
"Ryan Klesko","SDP","24","105","7","12","22","0","12.4%","19.0%",".267",".266",".267",".362",".533",".382","","137","-0.6","4.5","-1.8","0.6","1041"
"Jeff Kent","HOU","26","109","4","13","16","0","7.3%","13.8%",".220",".317",".300",".349",".520",".368","","120","-0.5","2.2","0.3","0.6","1119"
"Tino Martinez","STL","21","97","2","15","9","0","5.2%","13.4%",".186",".370",".337",".392",".523",".389","","138","-0.8","3.9","-1.0","0.6","1168"
"Scott Hatteberg","OAK","26","111","2","14","12","0","15.3%","7.2%",".141",".325",".315",".418",".457",".387","","138","-0.5","4.7","-2.6","0.6","916"
"Alex Gonzalez","CHC","26","118","0","21","5","0","8.5%","16.1%",".095",".360",".295",".368",".390",".340","","103","-1.3","-0.8","2.7","0.6","281"
"Sean Casey","CIN","26","114","4","18","15","0","8.8%","8.8%",".165",".326",".320",".386",".485",".381","","129","-0.9","3.3","-1.3","0.6","314"
"Geoff Jenkins","MIL","20","88","4","16","16","0","10.2%","23.9%",".269",".358",".295",".375",".564",".393","","138","-0.9","3.4","-0.7","0.6","690"
"Shea Hillenbrand","BOS","26","110","2","13","25","1","4.5%","14.5%",".162",".373",".333",".382",".495",".379","","130","0.1","4.2","-2.6","0.5","196"
"Moises Alou","CHC","25","105","2","14","18","2","10.5%","9.5%",".156",".278",".267",".362",".422",".344","","106","0.2","1.0","0.8","0.5","261"
"Brian Jordan","LAD","25","95","3","13","13","0","10.5%","9.5%",".136",".271",".272",".368",".407",".339","","108","-0.9","0.1","1.8","0.5","658"
"Chipper Jones","ATL","26","104","3","11","17","1","11.5%","17.3%",".185",".338",".293",".375",".478",".372","","124","0.4","3.7","-2.1","0.5","97"
"Magglio Ordonez","CHW","27","113","5","13","18","3","7.1%","9.7%",".210",".267",".280",".345",".490",".358","","116","-0.2","2.1","-1.0","0.5","248"
"Mike Sweeney","KCR","22","94","5","14","19","1","21.3%","12.8%",".254",".246",".268",".415",".521",".394","","137","-0.5","3.9","-2.2","0.5","634"
"Ellis Burks","CLE","24","104","4","10","14","0","11.5%","21.2%",".187",".338",".286",".375",".473",".368","","127","0.7","4.1","-2.8","0.5","372"
"Reggie Sanders","PIT","23","93","5","16","14","4","10.8%","25.8%",".235",".321",".272",".355",".506",".369","","122","0.8","3.5","-1.8","0.5","1129"
"Paul Lo Duca","LAD","25","111","1","9","7","0","8.1%","8.1%",".112",".284",".265",".333",".378",".313","","92","-0.8","-2.0","3.1","0.5","662"
"Carlos Lee","CHW","25","98","6","16","18","1","6.1%","22.4%",".253",".270",".253",".306",".505",".346","","108","0.3","1.3","0.1","0.5","243"
"Benito Santiago","SFG","20","83","3","12","10","0","8.4%","18.1%",".160",".333",".293",".361",".453",".357","","118","-0.2","1.7","0.3","0.5","1130"
"Tony Batista","BAL","25","106","5","16","15","0","10.4%","14.2%",".202",".243",".245",".330",".447",".336","","106","-0.6","0.2","0.5","0.4","124"
"Rondell White","SDP","25","107","7","14","17","1","8.4%","14.0%",".237",".240",".258",".327",".495",".354","","119","-0.7","1.9","-1.2","0.4","856"
"Adrian Beltre","LAD","26","96","4","10","11","0","4.2%","17.7%",".216",".221",".216",".263",".432",".297","","81","-0.3","-2.7","3.6","0.4","639"
"David Eckstein","ANA","27","126","1","16","9","5","8.7%","8.7%",".065",".278",".259",".347",".324",".308","","86","-0.1","-2.2","1.9","0.4","10"
"Randy Winn","SEA","26","118","0","19","3","5","11.9%","18.6%",".071",".312",".245",".348",".316",".306","","88","2.1","0.3","-0.3","0.4","1235"
"Ichiro Suzuki","SEA","27","123","1","16","5","6","8.9%","8.9%",".063",".263",".243",".317",".306",".278","","69","2.1","-2.6","2.4","0.4","1101"
"Orlando Cabrera","MON","27","110","4","15","15","1","8.2%","14.5%",".170",".272",".260",".318",".430",".321","","89","0.6","-1.0","1.3","0.4","766"
"Juan Pierre","FLA","29","137","0","16","10","10","5.1%","5.8%",".055",".294",".276",".319",".331",".291","","76","1.5","-2.8","2.2","0.4","443"
"Frank Catalanotto","TOR","24","105","2","13","7","0","4.8%","12.4%",".141",".376",".343",".371",".485",".371","","123","0.1","3.1","-2.9","0.4","1241"
"Johnny Damon","BOS","25","117","4","18","9","5","9.4%","12.0%",".192",".241",".240",".316",".433",".319","","90","1.6","0.1","-0.5","0.4","185"
"Michael Young","TEX","25","105","2","10","12","2","4.8%","25.7%",".141",".400",".303",".337",".444",".339","","100","0.4","0.3","-0.3","0.4","1286"
"Jay Payton","COL","25","111","5","23","16","2","5.4%","12.6%",".216",".321",".314",".360",".529",".380","","115","-0.3","1.9","-2.0","0.3","890"
"Xavier Nady","SDP","27","110","3","15","7","1","7.3%","20.0%",".140",".293",".250",".318",".390",".313","","93","0.1","-1.0","0.9","0.3","1658"
"Torii Hunter","MIN","25","105","3","8","18","0","10.5%","17.1%",".185",".233",".217",".295",".402",".298","","77","-0.2","-3.2","3.0","0.3","731"
"Terrence Long","OAK","27","106","5","15","15","0","7.5%","14.2%",".227",".260",".258",".321",".485",".339","","106","0.2","1.0","-1.3","0.3","927"
"Mike Matheny","STL","25","103","1","9","13","0","4.9%","15.5%",".094",".363",".313",".343",".406",".317","","91","-0.5","-1.8","1.7","0.3","1169"
"Carlos Guillen","SEA","24","92","1","9","8","0","9.8%","14.1%",".099",".309",".272",".341",".370",".313","","92","0.2","-0.7","0.8","0.3","1079"
"Angel Berroa","KCR","23","91","2","12","9","0","3.3%","19.8%",".146",".339",".280",".337",".427",".336","","98","0.1","-0.1","0.3","0.3","591"
"Kevin Millar","BOS","25","105","5","19","20","0","8.6%","20.0%",".247",".333",".301",".362",".548",".382","","132","-0.5","3.8","-4.1","0.3","529"
"Jacque Jones","MIN","23","103","1","16","10","4","2.9%","18.4%",".105",".385",".326",".343",".432",".334","","102","0.8","1.0","-1.4","0.3","735"
"Alex Cora","LAD","25","95","0","6","5","1","8.4%","12.6%",".073",".314",".268",".355",".341",".318","","95","-0.1","-0.8","0.7","0.3","1386"
"David Bell","PHI","25","107","1","18","11","0","10.3%","14.0%",".086",".269",".237",".327",".323",".297","","77","-0.1","-3.2","2.7","0.3","1108"
"Troy Glaus","ANA","23","93","4","14","15","0","10.8%","16.1%",".205",".313",".289",".366",".494",".373","","130","-0.3","3.1","-3.3","0.3","15"
"Craig Counsell","ARI","25","108","0","13","9","4","13.0%","12.0%",".065",".300",".258",".361",".323",".316","","83","-0.9","-3.3","2.8","0.3","52"
"Ty Wigginton","NYM","26","106","2","16","9","1","12.3%","24.5%",".156",".349",".267",".368",".422",".350","","112","0.0","1.7","-2.2","0.3","1491"
"Toby Hall","TBD","22","88","2","7","7","0","8.0%","6.8%",".115",".239",".244",".318",".359",".298","","79","-0.7","-3.0","2.7","0.3","1210"
"Jose Hernandez","COL","27","114","3","17","14","0","11.4%","27.2%",".140",".433",".320",".395",".460",".375","","112","-0.5","1.2","-2.3","0.3","688"
"Marquis Grissom","SFG","23","94","3","11","12","2","3.2%","12.8%",".187",".289",".275",".298",".462",".325","","97","0.1","-0.3","-0.1","0.3","652"
"Endy Chavez","MON","25","111","2","17","9","2","5.4%","12.6%",".136",".322",".291",".330",".427",".330","","94","-1.0","-1.8","0.6","0.2","768"
"Aubrey Huff","TBD","27","119","4","13","13","0","10.1%","15.1%",".200",".301",".276",".361",".476",".353","","116","-0.5","1.8","-3.5","0.2","1213"
"Mark Grudzielanek","CHC","24","111","1","20","9","0","4.5%","7.2%",".095",".313",".295",".333",".390",".320","","91","-0.4","-1.7","0.4","0.2","653"
"Brad Ausmus","HOU","23","89","2","7","12","1","7.9%","9.0%",".136",".250",".247",".303",".383",".300","","76","-0.5","-3.2","2.6","0.2","546"
"Rich Aurilia","SFG","23","104","3","15","9","1","6.7%","17.3%",".147",".267",".242",".298",".389",".301","","81","-0.2","-2.8","1.7","0.2","1106"
"Eric Young","MIL","24","105","2","16","7","3","7.6%","5.7%",".151",".271",".269",".340",".419",".334","","100","0.7","0.6","-1.8","0.2","716"
"Mark Loretta","SDP","24","98","1","8","7","2","6.1%","8.2%",".089",".284",".267",".320",".356",".301","","85","-0.2","-2.1","1.2","0.2","1383"
"Shawn Green","LAD","28","127","3","15","15","0","8.7%","20.5%",".167",".337",".281",".346",".447",".346","","113","-1.1","1.0","-3.1","0.2","651"
"Juan Gonzalez","TEX","26","115","9","15","24","0","6.1%","22.6%",".278",".288",".278",".322",".556",".369","","119","-1.4","1.4","-3.4","0.2","1251"
"Casey Blake","CLE","24","89","3","8","6","0","5.6%","21.3%",".185",".254",".222",".284",".407",".301","","82","0.0","-2.0","0.8","0.2","719"
"Shannon Stewart","TOR","28","139","0","20","12","0","7.9%","7.2%",".104",".325",".304",".360",".408",".335","","100","-0.2","-0.3","-2.7","0.2","1322"
"Vladimir Guerrero","MON","25","107","5","17","17","4","16.8%","15.0%",".212",".269",".271",".393",".482",".356","","111","-0.5","1.0","-2.8","0.2","778"
"Eric Hinske","TOR","27","109","1","10","15","1","10.1%","26.6%",".163",".338",".245",".321",".408",".320","","90","1.2","-0.2","-1.8","0.2","1305"
"Jim Thome","PHI","28","123","4","18","19","0","15.4%","23.6%",".198",".300",".248",".366",".446",".349","","111","-1.0","0.8","-3.1","0.2","409"
"Jeff Conine","BAL","24","106","2","12","15","2","11.3%","11.3%",".143",".278",".264",".349",".407",".330","","102","0.6","0.9","-2.8","0.2","131"
"Roberto Alomar","NYM","27","119","0","11","7","2","14.3%","12.6%",".110",".282",".240",".350",".350",".319","","92","0.4","-0.8","-1.4","0.2","860"
"Bengie Molina","ANA","26","91","2","8","16","0","2.2%","4.4%",".112",".253",".258",".275",".371",".281","","68","-0.9","-4.5","3.0","0.2","24"
"Jack Wilson","PIT","23","91","1","5","10","0","5.5%","13.2%",".082",".306",".271",".311",".353",".290","","71","0.0","-3.4","2.0","0.2","1017"
"Geoff Blum","HOU","26","93","1","7","5","0","8.6%","9.7%",".082",".280",".259",".323",".341",".299","","75","0.2","-2.8","1.3","0.1","550"
"Lance Berkman","HOU","20","86","2","13","4","1","14.0%","16.3%",".111",".232",".208",".337",".319",".305","","79","0.0","-2.4","0.8","0.1","548"
"Craig Biggio","HOU","25","121","6","18","15","2","5.0%","16.5%",".180",".247",".243",".306",".423",".319","","88","0.5","-1.4","-1.5","0.1","549"
"Vinny Castilla","ATL","26","105","2","12","13","0","4.8%","15.2%",".133",".288",".255",".305",".388",".304","","80","-1.0","-3.7","1.3","0.1","84"
"Shane Spencer","CLE","23","85","2","7","6","1","8.2%","27.1%",".143",".308",".234",".306",".377",".303","","83","0.2","-1.6","-0.2","0.1","848"
"Aramis Ramirez","PIT","26","109","1","15","6","0","6.4%","18.3%",".124",".299",".247",".321",".371",".308","","82","-1.3","-3.8","1.3","0.1","1002"
"Josh Phelps","TOR","28","118","4","17","12","0","10.2%","22.9%",".188",".314",".257",".364",".446",".358","","115","-2.1","0.1","-3.2","0.1","1318"
"A.J. Pierzynski","MIN","23","84","2","4","7","0","6.0%","8.3%",".130",".250",".247",".310",".377",".290","","72","-0.3","-3.3","1.4","0.1","746"
"Jason Giambi","NYY","27","120","5","15","16","1","15.8%","17.5%",".163",".194",".194",".342",".357",".320","","94","0.3","-0.6","-2.8","0.1","818"
"Cristian Guzman","MIN","22","96","0","11","2","0","4.2%","17.7%",".101",".306",".247",".295",".348",".284","","68","0.6","-3.3","0.6","0.1","728"
"Aaron Boone","CIN","27","121","4","16","14","4","7.4%","15.7%",".165",".256",".239",".303",".404",".309","","82","1.1","-1.7","-1.7","0.1","311"
"Cesar Izturis","LAD","27","104","0","9","5","3","5.8%","13.5%",".021",".305",".260",".304",".281",".263","","59","0.4","-5.1","1.8","0.0","656"
"Todd Walker","BOS","26","113","2","17","12","0","8.0%","8.8%",".097",".293",".282",".336",".379",".317","","89","-0.4","-2.0","-2.0","0.0","359"
"Jay Gibbons","BAL","24","106","4","13","12","0","8.5%","11.3%",".156",".250",".250",".321",".406",".317","","94","-0.2","-1.0","-2.7","0.0","141"
"Pat Burrell","PHI","28","125","3","15","13","0","9.6%","27.2%",".170",".293",".223",".304",".393",".307","","84","-0.6","-3.1","-1.0","0.0","949"
"Doug Mientkiewicz","MIN","24","97","2","6","7","0","6.2%","16.5%",".136",".257",".227",".292",".364",".291","","72","0.1","-3.2","-0.2","0.0","741"
"Mark Bellhorn","CHC","24","90","1","8","14","2","18.9%","28.9%",".100",".289",".200",".356",".300",".304","","80","-1.5","-3.8","0.6","0.0","264"
"Josh Bard","CLE","22","89","0","3","3","0","7.9%","16.9%",".049",".269",".220",".281",".268",".252","","49","-0.2","-5.9","2.5","0.0","1578"
"Brandon Phillips","CLE","24","88","2","9","3","2","4.5%","14.8%",".108",".235",".217",".253",".325",".255","","51","0.9","-4.5","1.1","0.0","791"
"B.J. Surhoff","BAL","20","81","1","9","13","0","6.2%","4.9%",".110",".286",".288",".325",".397",".314","","92","-0.1","-1.0","-2.2","0.0","117"
"Vernon Wells","TOR","28","131","5","21","24","1","6.1%","15.3%",".220",".247",".246",".290",".466",".318","","88","0.0","-1.9","-3.0","0.0","1326"
"Ronnie Belliard","COL","24","107","1","14","13","1","11.2%","15.9%",".097",".320",".269",".352",".366",".324","","79","0.1","-2.8","-1.2","0.0","677"
"Steve Finley","ARI","28","103","3","12","12","2","7.8%","24.3%",".160",".273",".223",".291",".383",".296","","70","0.3","-3.7","-0.3","-0.1","54"
"Gary Matthews Jr.","BAL","24","106","1","16","13","0","2.8%","15.1%",".146",".267",".233",".255",".379",".272","","64","-0.1","-4.9","0.6","-0.1","153"
"Fred McGriff","LAD","27","107","3","8","12","0","8.4%","18.7%",".153",".267",".235",".299",".388",".302","","84","-0.8","-3.0","-1.2","-0.1","293"
"Cliff Floyd","NYM","24","92","2","8","7","0","12.0%","14.1%",".138",".258",".238",".326",".375",".312","","88","0.2","-1.2","-2.6","-0.1","518"
"Juan Encarnacion","FLA","28","126","3","16","16","8","5.6%","11.1%",".160",".275",".261",".302",".420",".313","","90","-0.5","-2.2","-2.9","-0.1","320"
"Ken Harvey","KCR","21","85","3","10","13","0","7.1%","23.5%",".169",".296",".247",".318",".416",".322","","89","-0.8","-2.0","-1.8","-0.1","604"
"Scott Spiezio","ANA","27","100","3","12","10","1","10.0%","10.0%",".149",".224",".230",".303",".379",".291","","75","-0.1","-3.3","-1.2","-0.1","37"
"Alex Sanchez","MIL","26","119","0","12","5","3","3.4%","13.4%",".119",".368",".321",".350",".440",".342","","105","-1.0","-0.3","-4.7","-0.1","708"
"Bobby Higginson","DET","23","102","2","9","9","1","12.7%","13.7%",".124",".233",".213",".314",".337",".295","","79","-0.4","-3.0","-1.6","-0.1","469"
"Sean Burroughs","SDP","25","85","1","4","7","1","9.4%","18.8%",".105",".237",".197",".274",".303",".256","","55","0.1","-4.9","0.8","-0.1","1021"
"Carl Crawford","TBD","27","129","1","17","6","7","1.6%","18.6%",".055",".304",".252",".264",".307",".248","","45","1.3","-7.5","1.7","-0.1","1201"
"Michael Tucker","KCR","22","104","3","15","9","3","7.7%","20.2%",".168",".324",".274",".337",".442",".340","","101","-0.7","-0.6","-4.5","-0.1","635"
"Joe Crede","CHW","25","95","1","8","13","0","4.2%","11.6%",".090",".253",".236",".263",".326",".257","","48","-0.2","-6.4","1.5","-0.2","227"
"Todd Hollandsworth","FLA","25","97","2","13","6","2","10.3%","25.8%",".174",".333",".256",".330",".430",".319","","93","0.1","-0.8","-4.1","-0.2","433"
"Junior Spivey","ARI","24","91","1","11","7","1","11.0%","24.2%",".088",".316",".238",".330",".325",".300","","72","0.1","-3.1","-1.7","-0.2","74"
"Kenny Lofton","PIT","23","99","1","11","9","4","6.1%","12.1%",".086",".238",".215",".263",".301",".252","","46","1.3","-5.6","0.4","-0.2","246"
"Wes Helms","MIL","23","90","3","8","10","0","4.4%","25.6%",".171",".263",".220",".278",".390",".291","","71","-0.4","-3.7","-1.5","-0.2","94"
