"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Didi Gregorius","NYY","134","569","27","89","86","10","8.4%","12.1%",".226",".259",".268",".335",".494",".350",".315","122","2.3","17.3","9.8","4.7","6012"
"Yasmani Grandal","LAD","140","518","24","65","68","2","13.9%","23.9%",".225",".278",".241",".349",".466",".352",".332","125","-6.1","9.5","19.4","4.7","11368"
"Mitch Haniger","SEA","157","683","26","90","93","8","10.2%","21.7%",".208",".336",".285",".366",".493",".367",".366","137","0.1","30.1","-9.0","4.5","14274"
"Brandon Nimmo","NYM","140","535","17","77","47","9","15.0%","26.2%",".219",".351",".263",".404",".483",".385",".348","148","1.9","33.2","-6.6","4.5","12927"
"Scooter Gennett","CIN","154","638","23","86","92","4","6.6%","19.6%",".180",".358",".310",".357",".490",".362",".304","125","0.1","19.4","3.9","4.5","10339"
"Andrew Benintendi","BOS","148","661","16","103","87","21","10.7%","16.0%",".174",".328",".290",".366",".465",".357",".345","123","4.3","22.2","-1.5","4.4","17901"
"Giancarlo Stanton","NYY","158","705","38","102","100","5","9.9%","29.9%",".243",".333",".266",".343",".509",".360",".343","128","-0.1","23.8","-5.3","4.3","4949"
"Tommy Pham","- - -","137","570","21","102","63","15","11.8%","24.6%",".188",".342",".275",".367",".464",".359",".379","130","2.2","22.5","-0.7","4.1","2967"
"Marcus Semien","OAK","159","703","15","89","70","14","8.7%","18.6%",".133",".296",".255",".318",".388",".307",".299","97","1.6","-1.0","15.6","3.9","12533"
"Eugenio Suarez","CIN","143","606","34","79","104","1","10.6%","23.4%",".243",".322",".283",".366",".526",".376",".373","135","-4.1","21.5","-2.9","3.9","12552"
"David Peralta","ARI","146","614","30","75","87","4","7.8%","20.2%",".223",".328",".293",".352",".516",".368",".347","130","0.3","22.7","-4.9","3.8","2136"
"Joey Wendle","TBR","139","545","7","62","61","16","6.8%","17.6%",".136",".353",".300",".354",".435",".338",".301","117","3.0","14.3","4.9","3.8","13853"
"Ozzie Albies","ATL","158","684","24","105","72","14","5.3%","17.0%",".191",".285",".261",".305",".452",".324",".302","100","5.6","5.5","9.0","3.7","16556"
"Ben Zobrist","CHC","139","520","9","67","58","3","10.6%","11.5%",".134",".331",".305",".378",".440",".355",".330","123","0.5","15.3","4.0","3.7","7435"
"Jean Segura","SEA","144","632","10","91","63","20","5.1%","10.9%",".111",".327",".304",".341",".415",".327",".303","109","0.5","7.6","7.3","3.7","5933"
"Travis Shaw","MIL","152","587","32","73","86","5","13.3%","18.4%",".239",".242",".241",".345",".480",".351",".349","119","0.6","14.6","2.5","3.7","11982"
"Cody Bellinger","LAD","162","632","25","84","76","14","10.9%","23.9%",".210",".313",".260",".343",".470",".345",".319","120","4.1","19.9","-4.5","3.6","15998"
"Starling Marte","PIT","145","606","20","81","72","33","5.8%","18.0%",".182",".312",".277",".327",".460",".337",".326","112","2.1","10.8","5.2","3.6","9241"
"Michael Brantley","CLE","143","631","17","89","76","12","7.6%","9.5%",".160",".319",".309",".364",".468",".359",".348","125","1.4","20.2","-6.1","3.6","4106"
"Eduardo Escobar","- - -","151","631","23","75","84","2","8.2%","20.0%",".217",".308",".272",".334",".489",".346",".314","117","-1.4","11.6","2.1","3.5","6153"
"Mallex Smith","TBR","141","544","2","65","40","40","8.6%","18.0%",".110",".366",".296",".367",".406",".339",".295","118","6.6","18.6","-2.5","3.5","13608"
"Matt Olson","OAK","162","660","29","85","84","2","10.6%","24.7%",".207",".292",".247",".335",".453",".340",".355","119","-2.2","12.8","-0.5","3.5","14344"
"Joey Votto","CIN","145","623","12","67","67","2","17.3%","16.2%",".135",".333",".284",".417",".419",".370",".390","130","-3.8","19.1","-5.0","3.5","4314"
"Bryce Harper","WSN","159","695","34","103","100","13","18.7%","24.3%",".247",".289",".249",".393",".496",".376",".390","135","0.4","30.0","-18.1","3.5","11579"
"Brian Anderson","MIA","156","670","11","87","65","2","9.3%","19.3%",".127",".332",".273",".357",".400",".333",".332","113","-0.6","10.2","2.1","3.4","18289"
"Eddie Rosario","MIN","138","592","24","87","77","8","5.1%","17.6%",".191",".316",".288",".323",".479",".340",".292","114","7.7","17.7","-3.7","3.4","12155"
"Johan Camargo","ATL","134","524","19","63","76","1","9.7%","20.6%",".185",".315",".272",".349",".457",".346",".306","115","-2.8","6.6","8.2","3.2","14950"
"Kyle Schwarber","CHC","137","510","26","64","61","4","15.3%","27.5%",".229",".288",".238",".356",".467",".343",".347","115","1.1","10.7","4.3","3.2","16478"
"Stephen Piscotty","OAK","151","605","27","78","88","2","6.9%","18.8%",".223",".290",".267",".331",".491",".351",".353","126","-1.2","17.9","-7.2","3.2","13367"
"Jesus Aguilar","MIL","149","566","35","80","108","0","10.2%","25.3%",".264",".309",".274",".352",".539",".374",".349","135","-3.6","20.5","-8.1","3.1","11342"
"Chris Taylor","LAD","155","604","17","85","63","9","9.1%","29.5%",".190",".345",".254",".331",".444",".335",".311","113","4.4","14.2","-3.2","3.1","13757"
"Michael Conforto","NYM","153","638","28","78","82","3","13.2%","24.9%",".204",".289",".243",".350",".448",".342",".338","119","0.1","15.2","-6.7","2.9","16376"
"George Springer","HOU","140","620","22","102","71","6","10.3%","19.7%",".169",".303",".265",".346",".434",".340",".343","119","-0.9","12.9","-4.8","2.9","12856"
"Justin Upton","LAA","145","613","30","80","85","8","10.4%","28.7%",".206",".321",".257",".344",".463",".348",".351","121","-0.1","15.3","-7.2","2.9","5222"
"Anthony Rizzo","CHC","153","665","25","74","101","6","10.5%","12.0%",".187",".287",".283",".376",".470",".359",".361","126","-5.8","15.4","-8.1","2.9","3473"
"Nick Castellanos","DET","157","678","23","88","89","2","7.2%","22.3%",".202",".361",".298",".354",".500",".363",".373","129","3.2","26.6","-20.7","2.9","11737"
"Charlie Blackmon","COL","156","696","29","119","70","12","8.5%","19.3%",".211",".329",".291",".358",".502",".368",".343","117","1.4","16.3","-10.1","2.9","7859"
"Ender Inciarte","ATL","156","660","10","83","61","28","7.4%","13.0%",".116",".293",".265",".325",".380",".308",".292","90","6.1","-2.3","9.5","2.9","4922"
"Rhys Hoskins","PHI","153","660","34","89","96","5","13.2%","22.7%",".251",".272",".246",".354",".496",".363",".345","128","2.1","24.9","-18.1","2.9","16472"
"Jackie Bradley Jr.","BOS","144","535","13","76","59","17","8.6%","25.6%",".169",".299",".234",".314",".403",".310",".344","90","5.7","-0.4","10.1","2.8","12984"
"Jurickson Profar","TEX","146","594","20","82","77","10","9.1%","14.8%",".204",".269",".254",".335",".458",".341",".320","107","4.0","8.8","-1.4","2.8","10815"
"Marcell Ozuna","STL","148","628","23","69","88","3","6.1%","17.5%",".153",".309",".280",".325",".433",".327",".354","107","4.4","9.8","-2.6","2.8","10324"
"Miguel Andujar","NYY","149","606","27","83","92","2","4.1%","16.0%",".230",".316",".297",".328",".527",".361",".315","129","1.0","22.2","-15.5","2.8","15878"
"Khris Davis","OAK","151","654","48","98","123","0","9.0%","26.8%",".302",".261",".247",".326",".549",".365",".373","136","-4.8","23.6","-18.5","2.7","9112"
"Max Kepler","MIN","156","611","20","80","58","4","11.6%","15.7%",".184",".236",".224",".319",".408",".316",".318","98","0.8","-0.6","6.6","2.7","12144"
"Corey Dickerson","PIT","135","533","13","65","55","8","3.9%","15.0%",".175",".333",".300",".330",".474",".341",".328","114","-3.1","6.1","3.0","2.7","10762"
"Joey Gallo","TEX","148","577","40","82","92","3","12.8%","35.9%",".292",".249",".206",".312",".498",".343",".370","108","2.8","8.4","-1.5","2.7","14128"
"Andrew McCutchen","- - -","155","682","20","83","65","14","13.9%","21.3%",".169",".304",".255",".368",".424",".347",".359","121","-5.0","11.9","-7.9","2.6","9847"
"Jose Peraza","CIN","157","683","14","85","58","23","4.2%","11.0%",".128",".307",".288",".326",".416",".319",".296","96","3.8","0.7","3.2","2.6","13593"
"Asdrubal Cabrera","- - -","147","592","23","68","75","0","6.9%","20.1%",".196",".296",".262",".316",".458",".332",".316","111","0.4","8.0","-1.4","2.6","4962"
"Brett Gardner","NYY","140","609","12","95","45","16","10.7%","17.6%",".132",".272",".236",".322",".368",".305",".289","91","8.9","2.3","2.5","2.6","9927"
"Matt Duffy","TBR","132","560","4","59","44","12","8.4%","16.6%",".072",".353",".294",".361",".366",".323",".304","107","-3.8","1.1","4.9","2.5","13836"
"Nick Markakis","ATL","162","705","14","78","93","1","10.2%","11.3%",".143",".318",".297",".366",".440",".345",".343","114","-3.4","8.4","-6.4","2.5","5930"
"Gregory Polanco","PIT","130","535","23","75","81","12","11.4%","21.9%",".245",".287",".254",".340",".499",".353",".335","123","-1.0","13.8","-6.6","2.5","12907"
"Yadier Molina","STL","123","503","20","55","74","4","5.8%","13.1%",".174",".264",".261",".314",".436",".323",".326","105","-3.4","-0.6","8.9","2.5","7007"
"Ketel Marte","ARI","153","580","14","68","59","6","9.3%","13.6%",".177",".282",".260",".332",".437",".330",".316","104","-1.0","2.0","3.7","2.5","13613"
"Nelson Cruz","SEA","144","591","37","70","97","1","9.3%","20.6%",".252",".264",".256",".342",".509",".361",".393","133","-4.7","18.4","-14.0","2.5","2434"
"Mike Moustakas","- - -","152","635","28","66","95","4","7.7%","16.2%",".208",".259",".251",".315",".459",".329",".334","105","-1.9","1.9","1.0","2.4","4892"
"Jose Martinez","STL","152","590","17","64","83","0","8.3%","17.6%",".152",".351",".305",".364",".457",".356",".375","127","-1.6","17.5","-12.6","2.4","7996"
"Jeimer Candelario","DET","144","619","19","78","54","3","10.7%","25.8%",".169",".279",".224",".317",".393",".311",".291","93","2.8","-2.2","5.2","2.4","13621"
"Rougned Odor","TEX","129","535","18","76","63","12","8.0%","23.7%",".171",".305",".253",".326",".424",".325",".308","95","0.1","-2.8","8.5","2.4","12282"
"Starlin Castro","MIA","154","647","12","76","54","6","7.4%","19.2%",".121",".330",".278",".329",".400",".315",".310","101","-1.7","-0.6","2.8","2.3","4579"
"Shin-Soo Choo","TEX","146","665","21","83","62","6","13.8%","23.5%",".170",".330",".264",".377",".434",".355",".360","117","0.4","13.6","-13.6","2.3","3174"
"C.J. Cron","TBR","140","560","30","68","74","1","6.6%","25.9%",".240",".293",".253",".323",".493",".347",".339","124","-2.0","13.8","-10.6","2.2","12546"
"Cesar Hernandez","PHI","161","708","15","91","60","19","13.4%","21.9%",".109",".315",".253",".356",".362",".320",".304","100","0.1","-0.3","-0.9","2.2","10556"
"Jason Kipnis","CLE","147","601","18","65","75","7","10.0%","18.6%",".158",".258",".230",".315",".389",".308",".311","91","2.5","-4.2","5.3","2.2","9776"
"Ian Kinsler","- - -","128","534","14","66","48","16","7.5%","12.0%",".140",".250",".240",".301",".380",".298",".299","86","0.8","-8.5","11.6","2.1","6195"
"DJ LeMahieu","COL","128","581","15","90","62","6","6.4%","14.1%",".152",".298",".276",".321",".428",".322",".321","87","-1.6","-10.7","12.9","2.1","9874"
"Jonathan Villar","- - -","141","515","14","54","46","35","8.0%","26.8%",".124",".339",".260",".325",".384",".312",".282","95","3.3","-0.1","3.6","2.1","10071"
"Kevin Pillar","TOR","142","542","15","65","59","14","3.3%","18.1%",".174",".281",".252",".282",".426",".302",".320","89","4.5","-2.5","4.3","2.0","12434"
"Yoan Moncada","CHW","149","650","17","73","61","12","10.3%","33.4%",".164",".344",".235",".315",".400",".311",".296","97","2.2","-0.4","-1.5","2.0","17232"
"Tim Anderson","CHW","153","606","20","77","64","26","5.0%","24.6%",".166",".289",".240",".281",".406",".294",".273","85","2.8","-8.0","7.2","2.0","15172"
"Brandon Crawford","SFG","151","594","14","63","54","4","8.4%","20.5%",".139",".303",".254",".325",".394",".306",".299","93","-0.8","-5.8","5.5","1.9","5343"
"Carlos Santana","PHI","161","679","24","82","86","2","16.2%","13.7%",".186",".231",".229",".352",".414",".333",".343","108","-0.1","6.8","-9.9","1.9","2396"
"Dansby Swanson","ATL","136","533","14","51","59","10","8.3%","22.9%",".157",".290",".238",".304",".395",".293",".280","79","3.1","-10.6","11.3","1.8","18314"
"Yolmer Sanchez","CHW","155","662","8","62","55","14","7.4%","20.8%",".130",".300",".242",".306",".372",".297",".283","87","0.1","-10.4","5.3","1.7","11602"
"Nick Ahmed","ARI","153","564","16","61","70","5","7.1%","19.3%",".176",".265",".234",".290",".411",".300",".286","84","-1.1","-12.1","11.0","1.7","12147"
"Justin Smoak","TOR","147","594","25","67","77","0","14.0%","26.3%",".216",".297",".242",".350",".457",".349",".337","121","-7.3","7.9","-11.3","1.7","9054"
"Matt Kemp","LAD","146","506","21","62","85","0","7.1%","22.7%",".190",".339",".290",".338",".481",".348",".347","122","-4.2","9.6","-9.6","1.6","5631"
"Alex Gordon","KCR","141","568","13","56","54","12","8.8%","21.8%",".125",".299",".245",".324",".370",".305",".327","89","-0.1","-7.7","4.6","1.6","5209"
"Marwin Gonzalez","HOU","145","552","16","61","68","2","9.6%","22.8%",".162",".301",".247",".324",".409",".318",".317","104","-2.7","-0.4","-2.5","1.6","5497"
"Kyle Seager","SEA","155","630","22","62","78","2","6.0%","21.9%",".178",".251",".221",".273",".400",".288",".304","83","-2.0","-14.8","8.8","1.5","9785"
"Amed Rosario","NYM","154","592","9","76","51","24","4.9%","20.1%",".125",".310",".256",".295",".381",".290",".283","85","5.0","-6.1","1.3","1.4","15518"
"Billy Hamilton","CIN","153","556","4","74","29","34","8.3%","23.7%",".091",".309",".236",".299",".327",".277",".248","68","8.4","-13.1","8.1","1.3","10199"
"Freddy Galvis","SDP","162","656","13","62","67","8","6.9%","22.4%",".133",".304",".248",".299",".380",".294",".266","85","0.1","-12.0","3.3","1.2","6609"
"Jose Abreu","CHW","128","553","22","68","78","2","6.7%","19.7%",".208",".294",".265",".325",".473",".337",".349","114","-1.5","7.9","-14.7","1.2","15676"
"Yuli Gurriel","HOU","136","573","13","70","85","5","4.0%","11.0%",".138",".306",".291",".323",".428",".323",".288","107","-3.1","1.9","-9.5","1.2","19198"
"Edwin Encarnacion","CLE","137","579","32","74","107","3","10.9%","22.8%",".228",".265",".246",".336",".474",".346",".350","116","-5.3","6.1","-14.3","1.1","2151"
"Joe Mauer","MIN","127","543","6","64","48","0","9.4%","15.8%",".097",".330",".282",".351",".379",".319",".345","100","-0.2","-0.4","-7.3","1.1","1857"
"Miguel Rojas","MIA","153","528","11","44","53","6","4.5%","13.1%",".094",".272",".252",".297",".346",".282",".290","79","-5.1","-18.8","12.2","1.0","7802"
"Nomar Mazara","TEX","128","536","20","61","77","1","7.5%","21.6%",".178",".298",".258",".317",".436",".324",".329","95","-1.0","-4.3","-4.3","0.9","14553"
"Odubel Herrera","PHI","148","597","22","64","71","5","6.4%","20.4%",".165",".290",".255",".310",".420",".315",".278","96","1.7","-1.2","-9.0","0.9","11476"
"Brian Dozier","- - -","151","632","21","81","72","12","11.1%","20.4%",".175",".240",".215",".305",".391",".304",".279","90","-0.7","-8.0","-4.3","0.9","9810"
"Josh Bell","PIT","148","583","12","74","62","2","13.2%","17.8%",".150",".305",".261",".357",".411",".336",".337","111","-3.3","4.4","-14.8","0.8","13145"
"Yonder Alonso","CLE","145","574","23","64","83","0","8.9%","21.4%",".171",".283",".250",".317",".421",".319",".325","98","-0.9","-2.4","-8.6","0.8","2530"
"Derek Dietrich","MIA","149","551","16","72","45","2","5.3%","25.4%",".156",".336",".265",".330",".421",".326",".300","109","-0.3","5.6","-15.2","0.8","10542"
"Jon Jay","- - -","143","586","3","74","40","4","5.6%","16.2%",".080",".319",".268",".330",".347",".301",".285","86","-2.7","-12.8","1.3","0.8","5227"
"Willson Contreras","CHC","138","544","10","50","54","4","9.7%","22.2%",".141",".313",".249",".339",".390",".321",".292","101","-5.0","-4.6","-5.5","0.7","11609"
"Manuel Margot","SDP","141","519","8","50","51","11","6.2%","17.0%",".138",".281",".245",".292",".384",".288",".288","81","-1.4","-13.6","2.9","0.6","14712"
"Adam Jones","BAL","145","613","15","54","63","7","3.9%","15.2%",".138",".311",".281",".313",".419",".315",".306","98","-0.9","-2.3","-12.5","0.6","6368"
"Justin Bour","- - -","141","501","20","49","59","2","14.6%","24.8%",".177",".270",".227",".341",".404",".324",".323","107","-6.2","-2.0","-9.2","0.5","9744"
"Evan Longoria","SFG","125","512","16","51","54","3","4.3%","19.7%",".169",".274",".244",".281",".413",".295",".300","86","-0.2","-9.3","-2.6","0.4","9368"
"Salvador Perez","KCR","129","544","27","52","80","1","3.1%","19.9%",".204",".245",".235",".274",".439",".304",".333","88","-5.2","-12.8","-1.2","0.4","7304"
"Teoscar Hernandez","TOR","134","523","22","67","57","5","7.8%","31.2%",".229",".313",".239",".302",".468",".328",".340","107","-1.3","3.2","-17.1","0.3","13066"
"Dee Gordon","SEA","141","588","4","62","36","30","1.5%","13.6%",".081",".304",".268",".288",".349",".277",".256","75","3.5","-13.8","-5.9","0.0","8203"
"Eric Hosmer","SDP","157","677","18","72","69","7","9.2%","21.0%",".145",".302",".253",".322",".398",".309",".301","95","-4.2","-8.2","-14.4","-0.1","3516"
"Kole Calhoun","LAA","137","552","19","71","57","6","9.6%","24.1%",".161",".241",".208",".283",".369",".283",".330","77","-0.9","-16.2","-3.4","-0.1","11200"
"Trey Mancini","BAL","156","636","24","69","58","0","6.9%","24.1%",".174",".285",".242",".299",".416",".308",".322","93","-0.2","-5.6","-17.2","-0.2","15149"
"Alcides Escobar","KCR","140","531","4","54","34","8","5.5%","13.9%",".082",".263",".231",".279",".313",".261",".270","59","2.5","-23.6","2.9","-0.3","6310"
"Tucker Barnhart","CIN","138","522","10","50","46","0","10.3%","18.4%",".124",".291",".248",".328",".372",".307",".299","88","-4.2","-11.5","-8.9","-0.4","10200"
"Ian Desmond","COL","160","619","22","82","88","20","8.6%","23.6%",".186",".279",".236",".307",".422",".315",".300","82","0.0","-13.4","-11.9","-0.6","6885"
"Ryon Healy","SEA","133","524","24","51","73","0","5.2%","21.6%",".176",".257",".235",".277",".412",".296",".319","89","-5.3","-12.3","-13.8","-0.9","15447"
"Yangervis Solarte","TOR","122","506","17","50","54","1","6.1%","14.2%",".152",".233",".226",".277",".378",".284",".298","77","-7.7","-21.7","-7.5","-1.3","5352"
"Victor Martinez","DET","133","508","9","32","54","0","6.3%","9.6%",".103",".260",".251",".297",".353",".281",".310","73","-4.1","-20.4","-13.3","-1.7","393"
"Chris Davis","BAL","128","522","16","40","49","2","7.9%","36.8%",".128",".237",".168",".243",".296",".239",".270","46","-1.8","-35.5","-11.7","-3.1","9272"
