"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Dustin Pedroia","BOS","154","698","15","105","74","7","8.7%","10.5%",".131",".339",".318",".376",".449",".358",".326","121","-4.3","13.2","11.1","4.9","8370"
"Paul Goldschmidt","ARI","158","705","24","106","95","32","15.6%","21.3%",".192",".358",".297",".411",".489",".382",".357","133","5.2","34.2","-8.1","4.9","9218"
"Anthony Rizzo","CHC","155","676","32","94","109","3","10.9%","16.0%",".252",".309",".292",".385",".544",".391",".353","145","-2.7","34.6","-8.0","4.9","3473"
"Xander Bogaerts","BOS","157","719","21","115","89","13","8.1%","17.1%",".152",".335",".294",".356",".446",".348",".302","114","6.0","17.9","4.7","4.9","12161"
"Miguel Cabrera","DET","158","679","38","92","108","0","11.0%","17.1%",".247",".336",".316",".393",".563",".399",".443","153","-9.6","33.7","-9.8","4.8","1744"
"Jason Kipnis","CLE","156","688","23","91","82","15","8.7%","21.2%",".193",".324",".275",".343",".469",".347",".337","114","0.8","12.5","10.0","4.7","9776"
"Charlie Blackmon","COL","143","641","29","111","82","17","6.7%","15.9%",".228",".350",".324",".381",".552",".394",".352","132","2.9","27.8","-1.9","4.7","7859"
"Jose Ramirez","CLE","152","618","11","84","76","22","7.1%","10.0%",".150",".333",".312",".363",".462",".355",".327","119","8.6","22.9","1.6","4.7","13510"
"Jonathan Lucroy","- - -","142","544","24","67","81","5","8.6%","18.4%",".208",".322",".292",".355",".500",".362",".338","123","-0.5","14.5","12.7","4.6","7870"
"Dexter Fowler","CHC","125","551","13","84","48","13","14.3%","22.5%",".171",".350",".276",".393",".447",".367",".338","129","6.1","25.6","1.9","4.6","4062"
"David Ortiz","BOS","151","626","38","79","127","2","12.8%","13.7%",".305",".312",".315",".401",".620",".419",".410","163","-9.8","37.5","-15.1","4.5","745"
"Evan Longoria","TBR","160","685","36","81","98","0","6.1%","21.0%",".248",".298",".273",".318",".521",".350",".353","123","0.1","18.7","1.5","4.5","9368"
"DJ LeMahieu","COL","146","635","11","104","66","11","10.4%","12.6%",".147",".388",".348",".416",".495",".391",".383","130","0.1","23.5","-0.3","4.4","9874"
"Nelson Cruz","SEA","155","667","43","96","105","2","9.3%","23.8%",".268",".320",".287",".360",".555",".383",".386","148","-3.2","35.0","-15.3","4.4","2434"
"Anthony Rendon","WSN","156","647","20","91","85","12","10.0%","18.1%",".180",".304",".270",".348",".450",".342",".337","110","3.2","11.4","10.3","4.3","12861"
"Ben Zobrist","CHC","147","631","18","94","76","6","15.2%","13.0%",".174",".290",".272",".386",".446",".360",".347","124","1.8","20.5","-1.4","4.0","7435"
"Edwin Encarnacion","TOR","160","702","42","99","127","2","12.4%","19.7%",".266",".270",".263",".357",".529",".373",".372","136","-2.3","28.2","-13.7","4.0","2151"
"Brandon Belt","SFG","156","655","17","77","82","0","15.9%","22.6%",".199",".346",".275",".394",".474",".374",".373","136","-3.0","26.1","-8.6","3.9","10264"
"Cesar Hernandez","PHI","155","622","6","67","39","17","10.6%","18.6%",".099",".363",".294",".371",".393",".335",".298","107","0.8","6.6","11.6","3.8","10556"
"Martin Prado","MIA","153","658","8","70","75","2","7.4%","10.5%",".112",".331",".305",".359",".417",".335",".303","112","-1.9","8.0","8.9","3.8","3312"
"Yoenis Cespedes","NYM","132","543","31","72","86","3","9.4%","19.9%",".251",".298",".280",".354",".530",".369",".369","136","-0.5","23.4","-3.7","3.7","13110"
"Odubel Herrera","PHI","159","656","15","87","49","25","9.6%","20.4%",".134",".349",".286",".361",".420",".338",".284","110","2.3","10.0","6.0","3.7","11476"
"Starling Marte","PIT","129","529","9","71","46","47","4.3%","19.7%",".145",".380",".311",".362",".456",".351",".323","120","6.8","19.6","0.3","3.7","9241"
"Wilson Ramos","WSN","131","523","22","58","80","0","6.7%","15.1%",".189",".327",".307",".354",".496",".361",".337","123","-6.7","8.1","11.0","3.6","1433"
"Russell Martin","TOR","137","535","20","62","74","2","12.0%","27.7%",".167",".291",".231",".335",".398",".322",".321","101","-1.8","-1.3","17.8","3.6","4616"
"Asdrubal Cabrera","NYM","141","568","23","65","62","5","6.7%","18.1%",".194",".310",".280",".336",".474",".345",".310","120","-3.8","10.1","7.1","3.6","4962"
"Yadier Molina","STL","147","581","8","56","58","3","6.7%","10.8%",".120",".335",".307",".360",".427",".342",".321","114","-7.5","2.3","14.0","3.5","7007"
"Ian Desmond","TEX","156","677","22","107","86","21","6.5%","23.6%",".162",".350",".285",".335",".446",".336",".314","103","5.6","7.8","2.9","3.5","6885"
"Kole Calhoun","LAA","157","672","18","91","75","2","10.0%","17.6%",".167",".309",".271",".348",".438",".340",".342","117","1.5","14.9","-4.1","3.5","11200"
"Wil Myers","SDP","157","676","28","99","94","28","10.1%","23.7%",".202",".305",".259",".336",".461",".341",".331","114","7.6","19.4","-6.6","3.5","10047"
"Ryan Braun","MIL","135","564","30","80","91","16","8.2%","17.4%",".233",".326",".305",".365",".538",".378",".337","134","-0.6","23.4","-8.2","3.3","3410"
"Addison Russell","CHC","151","598","21","67","95","5","9.2%","22.6%",".179",".277",".238",".321",".417",".316",".306","95","1.1","-2.7","16.8","3.3","14106"
"Carlos Santana","CLE","158","688","34","89","87","5","14.4%","14.4%",".239",".258",".259",".366",".498",".370",".382","130","-1.1","23.4","-14.5","3.3","2396"
"Matt Carpenter","STL","129","566","21","81","68","0","14.3%","19.1%",".235",".307",".271",".380",".505",".375",".391","136","-3.1","22.0","-8.2","3.2","8090"
"Curtis Granderson","NYM","150","633","30","88","59","4","11.7%","20.5%",".228",".254",".237",".335",".464",".339",".329","116","1.9","14.1","-3.2","3.1","4747"
"Ender Inciarte","ATL","131","578","3","85","29","16","7.8%","11.8%",".090",".329",".291",".351",".381",".319",".279","97","4.5","2.0","10.4","3.1","4922"
"Troy Tulowitzki","TOR","131","544","24","54","79","1","7.9%","18.6%",".189",".272",".254",".318",".443",".327",".348","104","-2.8","-0.1","10.7","3.0","3531"
"Jonathan Villar","MIL","156","679","19","92","63","62","11.6%","25.6%",".171",".373",".285",".369",".457",".356",".298","120","3.5","19.9","-11.8","3.0","10071"
"Hanley Ramirez","BOS","147","620","30","81","111","9","9.7%","19.4%",".219",".315",".286",".361",".505",".367",".331","127","-0.9","19.4","-11.7","3.0","8001"
"Bryce Harper","WSN","147","627","24","84","86","21","17.2%","18.7%",".198",".264",".243",".373",".441",".343",".339","111","2.2","10.6","-1.7","2.9","11579"
"Eduardo Nunez","- - -","141","595","16","73","67","40","4.9%","14.8%",".145",".314",".288",".325",".432",".324",".288","101","2.9","3.3","5.1","2.9","6848"
"Chris Davis","BAL","157","665","38","99","84","1","13.2%","32.9%",".239",".279",".221",".332",".459",".340",".348","113","4.1","14.3","-8.9","2.9","9272"
"Todd Frazier","CHW","158","666","40","89","98","15","9.6%","24.5%",".239",".236",".225",".302",".464",".326",".311","105","0.7","4.6","-0.5","2.8","785"
"Logan Forsythe","TBR","127","567","20","76","52","6","8.1%","22.4%",".180",".314",".264",".333",".444",".336",".345","113","0.2","9.0","-1.6","2.7","7185"
"Didi Gregorius","NYY","153","597","20","68","70","7","3.2%","13.7%",".171",".290",".276",".304",".447",".319",".268","97","3.6","1.6","4.6","2.7","6012"
"Chase Headley","NYY","140","529","14","58","51","8","9.6%","22.3%",".133",".303",".251",".329",".383",".311",".305","92","4.1","-1.2","8.9","2.7","4720"
"Carlos Gonzalez","COL","150","632","25","87","100","2","7.3%","20.4%",".207",".346",".298",".350",".505",".361",".332","110","-1.6","6.0","-0.5","2.6","7287"
"Brett Gardner","NYY","148","634","7","80","41","16","11.0%","16.7%",".101",".310",".261",".351",".362",".317",".306","96","7.1","4.3","-1.0","2.6","9927"
"Rougned Odor","TEX","150","632","33","89","88","14","3.0%","21.4%",".231",".297",".271",".296",".502",".336",".305","103","3.9","6.1","-3.5","2.5","12282"
"Kevin Pillar","TOR","146","584","7","59","53","14","4.1%","15.4%",".109",".306",".266",".303",".376",".295",".283","82","1.6","-10.8","14.4","2.4","12434"
"Adam Duvall","CIN","150","608","33","85","103","6","6.7%","27.0%",".257",".275",".241",".297",".498",".333",".333","104","0.9","3.8","1.0","2.4","10950"
"Khris Davis","OAK","150","610","42","85","102","1","6.9%","27.2%",".277",".270",".247",".307",".524",".349",".362","122","-3.1","12.9","-10.4","2.4","9112"
"Carlos Beltran","- - -","151","593","29","73","93","1","5.9%","17.0%",".217",".315",".295",".337",".513",".358",".315","122","-3.1","12.8","-9.8","2.4","589"
"Marcell Ozuna","MIA","148","608","23","75","76","0","7.1%","18.9%",".187",".296",".266",".321",".452",".330",".335","109","-1.0","5.4","-0.9","2.4","10324"
"Leonys Martin","SEA","143","576","15","72","47","24","7.6%","25.9%",".131",".313",".247",".306",".378",".298",".270","89","4.6","-3.0","6.4","2.4","11846"
"Jake Lamb","ARI","151","594","29","81","91","6","10.8%","25.9%",".260",".294",".249",".332",".509",".352",".334","114","4.4","14.4","-9.8","2.4","13329"
"Elvis Andrus","TEX","147","568","8","75","69","24","8.3%","12.3%",".136",".333",".302",".362",".439",".344",".313","109","2.0","7.9","-4.7","2.3","8709"
"Brad Miller","TBR","152","601","30","73","81","6","7.8%","24.8%",".239",".277",".243",".304",".482",".333",".313","111","1.4","9.4","-7.5","2.3","12775"
"J.D. Martinez","DET","120","517","22","69","68","1","9.5%","24.8%",".228",".378",".307",".373",".535",".384",".393","143","-3.5","23.1","-18.6","2.3","6184"
"Jonathan Schoop","BAL","162","647","25","82","82","1","3.2%","21.2%",".187",".305",".267",".298",".454",".320",".287","99","-0.8","-1.5","1.3","2.3","11265"
"Freddy Galvis","PHI","158","624","20","61","67","17","4.0%","21.8%",".158",".280",".241",".274",".399",".284",".253","74","1.0","-19.2","21.9","2.3","6609"
"Gregory Polanco","PIT","144","587","22","79","86","17","9.0%","20.3%",".205",".291",".258",".323",".463",".331",".330","106","0.1","4.7","-1.0","2.2","12907"
"Jose Iglesias","DET","137","513","4","57","32","7","5.5%","9.7%",".081",".276",".255",".306",".336",".283",".267","74","1.7","-14.5","18.0","2.2","10231"
"Mark Trumbo","BAL","159","667","47","94","108","2","7.6%","25.5%",".277",".278",".256",".316",".533",".358",".358","125","-1.4","18.7","-20.5","2.2","6876"
"Chase Utley","LAD","138","565","14","79","52","2","7.1%","20.4%",".145",".299",".252",".319",".396",".312",".306","96","1.6","-1.4","4.9","2.2","1679"
"Melky Cabrera","CHW","151","646","14","70","86","2","7.3%","10.7%",".159",".314",".296",".345",".455",".342",".305","116","-3.6","9.0","-10.2","2.2","4022"
"J.T. Realmuto","MIA","137","545","11","60","48","12","5.1%","18.3%",".126",".357",".303",".343",".428",".333",".299","111","1.1","8.4","-4.7","2.1","11739"
"Marcus Semien","OAK","159","621","27","72","75","10","8.2%","22.4%",".197",".268",".238",".300",".435",".315",".294","98","-0.5","-1.7","1.0","2.1","12533"
"Adam Jones","BAL","152","672","29","86","83","2","5.8%","17.1%",".171",".280",".265",".310",".436",".319",".316","98","1.4","-0.2","-2.9","2.1","6368"
"Jose Abreu","CHW","159","695","25","67","100","0","6.8%","18.0%",".175",".327",".293",".353",".468",".349",".339","121","-5.5","11.7","-16.2","2.0","15676"
"Zack Cozart","CIN","121","508","16","67","50","4","7.3%","16.5%",".172",".274",".252",".308",".425",".312",".282","90","-0.5","-6.7","9.8","1.9","2616"
"Justin Upton","DET","153","626","31","81","87","9","8.0%","28.6%",".219",".301",".246",".310",".465",".329",".337","105","1.4","5.5","-8.4","1.9","5222"
"Stephen Piscotty","STL","153","649","22","86","85","7","7.9%","20.5%",".184",".319",".273",".343",".457",".345",".338","116","-3.6","9.1","-10.9","1.9","13367"
"Jacoby Ellsbury","NYY","148","626","9","71","56","20","8.6%","13.4%",".111",".295",".263",".330",".374",".308",".296","90","2.5","-4.9","0.8","1.8","4727"
"Joe Panik","SFG","127","526","10","67","62","5","9.5%","8.9%",".140",".245",".239",".315",".379",".300",".298","86","2.1","-6.6","7.5","1.8","11936"
"Yunel Escobar","LAA","132","567","5","68","39","0","7.1%","11.8%",".087",".339",".304",".355",".391",".327",".304","107","-5.8","-0.9","-2.1","1.7","4191"
"Maikel Franco","PHI","152","630","25","67","88","1","6.3%","16.8%",".172",".271",".255",".306",".427",".311",".311","92","-1.4","-7.9","4.7","1.7","12179"
"Michael Saunders","TOR","140","558","24","70","57","1","10.6%","28.1%",".224",".321",".253",".338",".478",".348",".315","119","-0.9","11.5","-14.6","1.6","9981"
"Jose Bautista","TOR","116","517","22","68","69","2","16.8%","19.9%",".217",".255",".234",".366",".452",".355",".358","123","-5.3","9.2","-12.6","1.5","1887"
"Danny Valencia","OAK","130","517","17","72","51","1","7.9%","22.2%",".159",".346",".287",".346",".446",".342",".343","117","-1.6","8.8","-12.4","1.5","6364"
"Jordy Mercer","PIT","149","584","11","66","59","1","8.7%","14.2%",".118",".286",".256",".328",".374",".304",".283","88","3.4","-5.3","0.9","1.4","6547"
"Eugenio Suarez","CIN","159","627","21","78","70","11","8.1%","24.7%",".163",".304",".248",".317",".411",".316",".302","93","-1.2","-6.8","0.5","1.4","12552"
"Starlin Castro","NYY","151","610","21","63","70","4","3.9%","19.3%",".163",".305",".270",".300",".433",".313",".297","93","-1.5","-6.5","-1.5","1.3","4579"
"Travis Shaw","BOS","145","530","16","63","71","5","8.1%","25.1%",".179",".299",".242",".306",".421",".310",".300","88","-1.0","-8.9","3.4","1.3","11982"
"Melvin Upton Jr.","- - -","149","539","20","64","61","27","6.9%","28.8%",".165",".300",".238",".291",".402",".297",".289","84","5.4","-4.8","0.2","1.3","5015"
"Danny Espinosa","WSN","157","601","24","66","72","9","9.0%","29.0%",".169",".261",".209",".306",".378",".294",".270","78","4.9","-11.6","5.6","1.3","9219"
"Jayson Werth","WSN","143","606","21","84","69","5","11.7%","22.9%",".173",".288",".244",".335",".417",".327",".327","100","2.1","2.3","-8.8","1.3","1327"
"Adrian Gonzalez","LAD","156","633","18","69","90","0","8.7%","18.5%",".150",".328",".285",".349",".435",".334",".321","111","-4.9","3.6","-11.0","1.3","1908"
"Denard Span","SFG","143","637","11","70","53","12","8.3%","12.4%",".115",".291",".266",".331",".381",".312",".308","94","2.8","-1.7","-6.1","1.2","8347"
"Nick Markakis","ATL","158","684","13","67","89","0","10.4%","14.8%",".129",".300",".269",".346",".397",".321",".330","98","-2.6","-4.4","-5.3","1.2","5930"
"Corey Dickerson","TBR","148","548","24","57","70","0","6.0%","24.5%",".224",".285",".245",".293",".469",".319",".302","101","-0.8","-0.1","-7.8","1.1","10762"
"Josh Harrison","PIT","131","522","4","57","59","19","3.4%","14.6%",".105",".323",".283",".311",".388",".301",".263","86","3.0","-6.0","0.7","1.1","8202"
"Angel Pagan","SFG","129","543","12","71","55","15","7.7%","12.2%",".141",".298",".277",".331",".418",".324",".307","102","1.8","3.4","-9.4","1.1","2918"
"Victor Martinez","DET","154","610","27","65","86","0","8.2%","14.8%",".186",".303",".289",".351",".476",".351",".359","120","-10.1","4.8","-15.1","1.1","393"
"Joe Mauer","MIN","134","576","11","68","49","2","13.7%","16.1%",".128",".301",".261",".363",".389",".327",".352","102","-2.1","-0.7","-9.0","1.0","1857"
"Chris Carter","MIL","160","644","41","84","94","3","11.8%","32.0%",".277",".260",".222",".321",".499",".346",".362","113","-4.3","6.2","-16.1","1.0","9911"
"Andrew McCutchen","PIT","153","675","24","81","79","6","10.2%","21.2%",".174",".297",".256",".336",".430",".329",".331","105","-2.5","1.5","-12.4","1.0","9847"
"Jason Heyward","CHC","142","592","7","61","49","11","9.1%","15.7%",".094",".266",".230",".306",".325",".282",".293","72","2.1","-18.6","9.6","1.0","4940"
"Brandon Phillips","CIN","141","584","11","74","64","14","3.1%","11.6%",".125",".312",".291",".320",".416",".315",".282","92","-3.4","-9.4","0.4","0.9","791"
"Kendrys Morales","KCR","154","618","30","65","93","0","7.8%","19.4%",".204",".283",".263",".327",".468",".339",".380","111","-4.4","3.7","-16.7","0.9","8610"
"Matt Kemp","- - -","156","672","35","89","108","1","5.4%","23.2%",".231",".297",".268",".304",".499",".333",".343","108","-0.7","6.0","-19.0","0.8","5631"
"Albert Pujols","LAA","152","650","31","71","119","4","7.5%","11.5%",".189",".260",".268",".323",".457",".331",".357","110","-6.2","1.5","-16.2","0.8","1177"
"Howie Kendrick","LAD","146","543","8","65","40","10","9.2%","17.7%",".111",".301",".255",".326",".366",".303",".324","90","2.4","-4.2","-5.1","0.8","4229"
"Mike Napoli","CLE","150","645","34","92","101","5","12.1%","30.1%",".226",".296",".239",".335",".465",".343",".338","111","-5.4","3.1","-18.0","0.7","3057"
"Adonis Garcia","ATL","134","563","14","65","65","3","4.3%","16.5%",".133",".308",".273",".311",".406",".308",".310","90","-1.5","-8.8","-2.9","0.6","13777"
"Nomar Mazara","TEX","145","568","20","59","64","0","6.9%","19.7%",".153",".299",".266",".320",".419",".318",".322","91","-3.4","-9.8","-4.1","0.6","14553"
"Alex Gordon","KCR","128","506","17","62","40","8","10.3%","29.2%",".160",".288",".220",".312",".380",".303",".317","86","0.6","-7.8","-4.2","0.6","5209"
"Alcides Escobar","KCR","162","682","7","57","55","17","4.0%","14.1%",".089",".295",".261",".292",".350",".278",".253","69","-1.1","-26.5","8.3","0.5","6310"
"Cheslor Cuthbert","KCR","128","510","12","49","46","2","6.3%","18.8%",".139",".320",".274",".318",".413",".316",".263","95","-4.2","-7.1","-5.2","0.5","10473"
"Yasmany Tomas","ARI","140","563","31","72","83","2","5.5%","24.2%",".236",".310",".272",".313",".508",".345",".334","109","-5.6","0.3","-13.2","0.5","17171"
"Adeiny Hechavarria","MIA","155","547","3","52","38","1","6.0%","13.3%",".075",".269",".236",".283",".311",".256",".279","59","1.8","-25.6","12.9","0.4","10459"
"Marwin Gonzalez","HOU","141","518","13","55","51","12","4.2%","22.8%",".147",".311",".254",".293",".401",".298",".273","89","-2.1","-9.2","-4.9","0.4","5497"
"Jay Bruce","- - -","147","589","33","74","99","4","7.5%","21.4%",".256",".266",".250",".309",".506",".340",".325","111","-3.1","4.7","-20.1","0.3","9892"
"Stephen Vogt","OAK","137","532","14","54","56","0","6.6%","15.6%",".155",".275",".251",".305",".406",".305",".306","91","0.6","-4.9","-10.9","0.3","5000"
"Salvador Perez","KCR","139","546","22","57","64","0","4.0%","21.8%",".191",".280",".247",".288",".438",".308",".288","89","-4.3","-11.2","-5.1","0.3","7304"
"Eric Hosmer","KCR","158","667","25","80","104","5","8.5%","19.8%",".167",".301",".266",".328",".433",".326",".325","102","-5.5","-3.7","-16.9","0.2","3516"
"Scooter Gennett","MIL","136","542","14","58","56","8","7.0%","21.0%",".149",".315",".263",".317",".412",".315",".260","92","-2.8","-8.1","-6.8","0.2","10339"
"Mitch Moreland","TEX","147","503","22","49","60","1","7.0%","23.5%",".189",".266",".233",".298",".422",".307",".332","83","-2.1","-12.2","-5.0","0.0","3086"
"Yonder Alonso","OAK","156","532","7","52","56","3","8.5%","13.9%",".114",".284",".253",".316",".367",".299",".311","87","-2.8","-11.0","-9.2","-0.2","2530"
"Alexei Ramirez","- - -","145","506","6","38","48","8","4.2%","12.5%",".092",".265",".241",".277",".333",".264",".251","63","-2.6","-25.9","-5.5","-1.6","5133"
