"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Bobby Abreu","PHI","162","704","31","118","110","36","15.1%","19.5%",".253",".324",".289",".393",".543",".393","","139","1.1","37.2","-6.3","5.3","945"
"Troy Glaus","ANA","161","708","41","100","108","10","15.1%","22.3%",".281",".268",".250",".367",".531",".378","","133","0.7","30.1","-0.8","5.3","15"
"Jeff Bagwell","HOU","161","717","39","126","130","11","14.8%","18.8%",".280",".311",".288",".397",".568",".407","","143","0.9","41.2","-11.1","5.2","547"
"Manny Ramirez","BOS","142","620","41","93","125","0","13.1%","23.7%",".302",".353",".306",".405",".609",".415","","156","-0.5","43.1","-11.9","5.2","210"
"Paul Lo Duca","LAD","125","519","25","71","90","2","7.5%","5.8%",".224",".295",".320",".374",".543",".387","","140","-1.4","25.5","9.8","5.1","662"
"Andruw Jones","ATL","161","693","34","104","104","11","8.1%","20.5%",".210",".269",".251",".312",".461",".328","","97","0.4","-2.4","29.5","4.9","96"
"Jeff Kent","SFG","159","696","22","84","106","7","9.3%","13.8%",".209",".317",".298",".369",".507",".372","","128","-1.2","23.9","3.2","4.9","1119"
"Bernie Williams","NYY","146","633","26","102","94","11","12.3%","10.6%",".215",".307",".307",".395",".522",".387","","141","0.0","32.5","-4.9","4.8","857"
"Vladimir Guerrero","MON","159","671","34","107","108","37","8.9%","13.1%",".259",".313",".307",".377",".566",".388","","130","0.4","26.8","0.0","4.8","778"
"Aramis Ramirez","PIT","158","655","34","83","112","5","6.1%","15.3%",".235",".311",".300",".350",".536",".374","","125","-0.8","20.5","6.3","4.7","1002"
"Edgar Martinez","SEA","132","581","23","80","116","4","16.0%","15.5%",".236",".331",".306",".423",".543",".408","","157","0.3","41.8","-13.8","4.7","1086"
"Mike Piazza","NYM","141","573","36","81","94","0","11.7%","15.2%",".272",".302",".300",".384",".573",".395","","143","-0.9","31.2","-2.2","4.6","893"
"John Olerud","SEA","159","679","21","91","95","3","13.8%","10.3%",".170",".311",".302",".401",".472",".372","","132","0.1","27.6","-4.6","4.6","1093"
"Gary Sheffield","LAD","143","618","36","98","100","10","15.2%","10.8%",".272",".297",".311",".417",".583",".418","","159","0.2","48.1","-21.4","4.6","114"
"Juan Gonzalez","CLE","140","595","35","97","140","1","6.9%","15.8%",".265",".329",".325",".370",".590",".397","","145","0.2","34.1","-10.3","4.3","1251"
"Derek Jeter","NYY","150","686","21","110","74","27","8.2%","14.4%",".169",".343",".311",".377",".480",".371","","130","4.5","30.3","-10.2","4.2","826"
"Rafael Palmeiro","TEX","160","714","47","98","123","1","14.1%","12.6%",".290",".249",".273",".381",".563",".396","","139","-0.3","35.2","-16.5","4.2","1266"
"Torii Hunter","MIN","148","603","27","82","92","9","4.8%","20.7%",".218",".291",".261",".306",".479",".334","","101","-0.8","-0.4","22.2","4.2","731"
"Brian Jordan","ATL","148","605","25","82","97","3","5.1%","14.5%",".202",".308",".295",".334",".496",".351","","112","-0.3","9.0","13.4","4.2","658"
"Mike Sweeney","KCR","147","632","29","97","99","10","10.1%","10.1%",".238",".299",".304",".374",".542",".382","","128","0.7","23.2","-4.1","4.0","634"
"Placido Polanco","STL","144","610","3","87","38","12","4.1%","7.0%",".076",".328",".307",".342",".383",".320","","92","1.1","-5.3","25.9","4.0","1176"
"Ryan Klesko","SDP","146","638","30","105","113","23","13.8%","13.9%",".253",".290",".286",".384",".539",".388","","141","2.8","36.7","-16.6","4.0","1041"
"Carlos Delgado","TOR","162","704","39","102","102","3","15.8%","19.3%",".261",".301",".279",".408",".540",".397","","143","0.5","38.6","-22.3","4.0","1297"
"Cristian Guzman","MIN","118","527","10","80","51","25","4.0%","14.8%",".174",".343",".302",".337",".477",".349","","111","1.5","8.5","13.2","3.9","728"
"Jeff Cirillo","COL","138","586","17","72","83","12","7.3%","10.8%",".161",".324",".313",".364",".473",".357","","95","1.5","-2.0","22.0","3.9","1073"
"Ray Durham","CHW","152","691","20","104","65","23","9.3%","15.9%",".200",".294",".267",".337",".466",".343","","108","0.2","7.2","8.1","3.9","230"
"Miguel Tejada","OAK","162","683","31","107","113","11","6.3%","13.0%",".209",".267",".267",".326",".476",".340","","109","0.0","8.1","6.4","3.7","941"
"Frank Catalanotto","TEX","133","512","11","77","54","15","7.6%","10.7%",".160",".357",".330",".391",".490",".381","","129","0.8","19.8","-0.2","3.7","1241"
"Shannon Stewart","TOR","155","698","12","103","60","27","6.6%","10.3%",".147",".341",".316",".371",".463",".362","","119","1.0","18.2","-5.4","3.6","1322"
"Magglio Ordonez","CHW","160","671","31","97","113","25","10.4%","10.4%",".228",".303",".305",".382",".533",".388","","138","1.9","34.0","-20.2","3.6","248"
"Fred McGriff","- - -","146","586","31","67","102","1","11.3%","18.1%",".238",".332",".306",".386",".544",".389","","139","-0.7","28.4","-11.6","3.6","293"
"Moises Alou","HOU","136","581","27","79","108","5","9.8%","9.8%",".222",".327",".331",".396",".554",".396","","136","0.5","27.9","-10.2","3.6","261"
"Jorge Posada","NYY","138","557","22","59","95","2","11.1%","23.7%",".198",".334",".277",".363",".475",".356","","120","-2.2","11.6","4.8","3.5","841"
"Trot Nixon","BOS","148","633","27","100","88","7","12.5%","17.9%",".224",".307",".280",".376",".505",".378","","131","-0.4","24.0","-10.5","3.5","204"
"Mike Lowell","FLA","146","614","18","65","100","1","7.0%","12.9%",".165",".297",".283",".340",".448",".338","","106","-0.7","4.2","9.1","3.3","527"
"Frank Menechino","OAK","139","578","12","82","60","2","13.7%","16.8%",".132",".277",".242",".369",".374",".336","","106","-0.9","3.5","9.1","3.2","931"
"Bobby Higginson","DET","147","634","17","84","71","20","12.6%","10.3%",".168",".284",".277",".367",".445",".352","","118","-1.2","13.4","-2.8","3.2","469"
"David Bell","SEA","135","510","15","62","64","2","5.5%","11.6%",".155",".268",".260",".303",".415",".309","","90","-0.1","-6.4","20.9","3.2","1108"
"Orlando Cabrera","MON","162","684","14","64","96","19","6.3%","7.9%",".152",".281",".276",".324",".428",".322","","87","0.7","-10.9","20.2","3.1","766"
"Preston Wilson","FLA","123","513","23","70","71","20","7.0%","20.9%",".220",".308",".274",".331",".494",".350","","114","0.5","9.8","4.8","3.1","545"
"Jeromy Burnitz","MIL","154","651","34","104","100","0","12.3%","23.0%",".253",".280",".251",".347",".504",".358","","115","-1.8","10.9","-1.9","3.0","867"
"Fernando Vina","STL","154","690","9","95","56","17","4.6%","5.1%",".116",".309",".303",".357",".418",".339","","104","0.3","4.2","3.2","2.9","1189"
"Richie Sexson","MIL","158","667","45","94","125","2","9.0%","26.7%",".276",".310",".271",".342",".547",".373","","124","-1.4","19.7","-11.8","2.9","709"
"Shane Halter","DET","136","507","12","53","65","3","7.3%","19.7%",".182",".337",".284",".344",".467",".346","","115","-0.7","8.7","3.0","2.9","468"
"Craig Biggio","HOU","155","717","20","118","70","7","9.2%","13.9%",".164",".318",".292",".382",".455",".365","","116","-0.4","14.6","-8.8","2.8","549"
"Matt Lawton","- - -","151","657","13","95","64","29","12.9%","12.2%",".138",".303",".277",".382",".415",".352","","113","2.3","13.4","-7.0","2.8","390"
"Robin Ventura","NYM","142","549","21","70","61","2","16.0%","18.4%",".182",".257",".237",".359",".419",".337","","105","-1.8","1.9","8.0","2.7","854"
"Richard Hidalgo","HOU","146","593","19","70","80","3","9.1%","18.0%",".180",".307",".275",".356",".455",".349","","106","-1.6","2.8","5.6","2.7","561"
"Ramon Hernandez","OAK","136","509","15","55","60","1","7.3%","13.4%",".155",".267",".254",".316",".408",".313","","91","-0.3","-6.0","15.7","2.7","918"
"Garret Anderson","ANA","161","704","28","83","123","13","3.8%","14.2%",".189",".302",".289",".314",".478",".334","","104","0.0","3.4","-0.6","2.7","2"
"Jeff Conine","BAL","139","601","14","75","97","12","10.6%","12.5%",".132",".336",".311",".386",".443",".360","","124","-1.1","16.8","-10.3","2.7","131"
"Carlos Guillen","SEA","140","523","5","72","53","4","10.1%","17.0%",".096",".307",".259",".333",".355",".307","","89","0.3","-7.2","15.7","2.6","1079"
"Marlon Anderson","PHI","147","574","11","69","61","8","6.1%","12.9%",".128",".321",".293",".337",".421",".326","","96","-0.6","-3.4","11.1","2.6","947"
"Mark Grace","ARI","145","553","15","66","78","1","12.1%","6.5%",".168",".295",".298",".386",".466",".367","","118","0.2","12.8","-4.5","2.6","56"
"Rey Sanchez","- - -","149","579","0","56","37","11","2.6%","8.5%",".055",".306",".281",".300",".336",".279","","61","1.7","-27.4","33.4","2.6","213"
"Ellis Burks","CLE","124","515","28","83","74","5","12.0%","16.5%",".262",".284",".280",".369",".542",".383","","136","0.5","23.9","-15.8","2.5","372"
"Darin Erstad","ANA","157","716","9","89","63","24","8.7%","15.8%",".101",".298",".258",".331",".360",".304","","83","0.4","-14.7","15.1","2.5","11"
"Doug Mientkiewicz","MIN","151","626","15","77","74","2","10.7%","14.7%",".158",".341",".306",".387",".464",".367","","123","-2.2","16.0","-12.1","2.5","741"
"Jose Vidro","MON","124","531","15","82","59","4","5.8%","9.2%",".167",".330",".319",".371",".486",".369","","118","0.3","12.6","-4.4","2.5","802"
"Bubba Trammell","SDP","142","546","25","66","92","2","8.8%","14.3%",".206",".263",".261",".330",".467",".341","","110","-0.5","6.7","-0.7","2.3","1057"
"Paul Konerko","CHW","156","650","32","92","99","1","8.3%","13.7%",".225",".283",".282",".349",".507",".362","","121","0.2","17.3","-16.0","2.3","242"
"David Eckstein","ANA","153","664","4","82","41","29","6.5%","9.0%",".072",".312",".285",".355",".357",".321","","95","4.0","-0.5","0.1","2.2","10"
"Juan Pierre","COL","156","683","2","108","55","46","6.0%","4.2%",".088",".341",".327",".378",".415",".350","","91","1.8","-6.5","6.2","2.2","443"
"Vinny Castilla","- - -","146","581","25","69","91","1","6.0%","18.6%",".206",".281",".260",".308",".467",".328","","93","-1.6","-6.5","9.2","2.2","84"
"Tino Martinez","NYY","154","635","34","89","113","1","6.6%","14.0%",".221",".280",".280",".329",".501",".352","","117","-0.7","13.3","-13.3","2.1","1168"
"Jimmy Rollins","PHI","158","720","14","97","54","46","6.7%","15.0%",".145",".308",".274",".323",".419",".320","","93","5.7","-1.3","-0.9","2.1","971"
"Scott Spiezio","ANA","139","503","13","57","54","5","6.8%","12.9%",".166",".290",".271",".326",".438",".327","","99","0.1","-0.8","4.1","2.1","37"
"Alex Gonzalez","TOR","154","703","17","79","76","18","6.1%","21.2%",".135",".300",".253",".303",".388",".300","","78","-1.2","-20.6","17.1","2.1","281"
"Jermaine Dye","- - -","158","675","26","91","106","9","8.4%","16.6%",".185",".303",".282",".346",".467",".346","","108","1.3","7.7","-10.3","2.0","911"
"Doug Glanville","PHI","153","674","14","74","55","28","2.8%","13.5%",".114",".284",".262",".285",".375",".285","","69","3.0","-24.0","22.2","2.0","956"
"Jose Macias","DET","137","534","8","62","51","21","6.0%","10.1%",".123",".287",".268",".316",".391",".308","","89","1.6","-5.7","7.4","2.0","476"
"Craig Counsell","ARI","141","535","4","76","38","6","11.4%","14.2%",".087",".318",".275",".359",".362",".321","","88","-2.3","-11.0","13.2","2.0","52"
"Ben Davis","SDP","138","526","11","56","57","4","12.5%","21.3%",".118",".289",".239",".337",".357",".308","","89","-1.0","-8.8","11.1","1.9","1074"
"Tony Batista","- - -","156","622","25","70","87","5","5.1%","18.2%",".197",".252",".238",".280",".435",".303","","83","0.1","-13.3","10.8","1.9","124"
"Terrence Long","OAK","162","687","12","90","85","9","7.6%","15.0%",".129",".319",".283",".335",".412",".321","","96","0.5","-2.8","-1.9","1.9","927"
"Carlos Lee","CHW","150","605","24","75","84","17","6.3%","14.0%",".199",".279",".269",".321",".468",".337","","104","0.3","3.3","-5.2","1.9","243"
"Derrek Lee","FLA","158","625","21","83","75","4","8.0%","20.2%",".193",".326",".282",".346",".474",".352","","115","-0.1","11.8","-13.2","1.9","525"
"Jose Hernandez","MIL","152","592","25","67","78","5","6.6%","31.3%",".194",".327",".249",".300",".443",".313","","85","-0.8","-12.1","11.6","1.9","688"
"Johnny Damon","OAK","155","719","9","108","49","27","8.5%","9.7%",".107",".274",".256",".324",".363",".304","","85","0.2","-13.4","7.2","1.9","185"
"Jose Cruz","TOR","146","627","34","92","88","32","7.2%","22.0%",".256",".305",".274",".326",".530",".359","","118","4.2","18.1","-20.5","1.9","1296"
"Chris Richard","BAL","136","543","15","74","61","11","8.3%","18.4%",".170",".304",".265",".335",".435",".332","","105","-1.7","1.6","-1.6","1.8","163"
"Ricky Gutierrez","CHC","147","606","10","76","66","4","6.6%","9.2%",".112",".302",".290",".345",".402",".327","","96","-0.5","-3.4","2.3","1.8","387"
"Raul Mondesi","TOR","149","653","27","88","84","30","11.2%","19.6%",".201",".279",".252",".342",".453",".343","","107","1.2","6.6","-10.8","1.8","1314"
"Melvin Mora","BAL","128","503","7","49","48","11","8.2%","18.1%",".112",".296",".250",".329",".362",".306","","88","0.4","-7.2","7.9","1.8","157"
"Edgar Renteria","STL","141","549","10","54","57","17","7.1%","13.3%",".112",".284",".260",".314",".371",".298","","78","1.6","-14.2","13.8","1.7","1178"
"Steve Finley","ARI","140","548","14","66","73","11","8.6%","12.2%",".156",".293",".275",".337",".430",".327","","92","-0.9","-6.9","4.9","1.6","54"
"Edgardo Alfonzo","NYM","124","519","17","64","49","5","9.8%","11.9%",".160",".245",".243",".322",".403",".317","","93","1.0","-4.1","2.8","1.5","859"
"Damion Easley","DET","154","658","11","77","65","10","7.9%","13.7%",".126",".277",".250",".323",".376",".307","","88","-0.2","-9.9","2.3","1.5","464"
"Kenny Lofton","CLE","133","576","14","91","66","16","8.2%","12.0%",".137",".276",".261",".322",".398",".314","","90","-0.3","-7.9","2.8","1.5","246"
"Jose Offerman","BOS","128","594","9","76","49","5","10.3%","16.3%",".107",".310",".267",".342",".374",".317","","90","0.1","-7.6","1.5","1.4","205"
"Sean Casey","CIN","145","588","13","69","89","3","7.3%","10.7%",".148",".330",".310",".369",".458",".355","","111","0.1","8.6","-14.0","1.3","314"
"Todd Walker","- - -","151","610","17","93","75","1","8.4%","13.4%",".163",".321",".296",".355",".459",".352","","100","-3.3","-3.2","-3.0","1.3","359"
"Adam Kennedy","ANA","137","532","6","48","40","12","5.1%","13.3%",".103",".300",".270",".318",".372",".300","","81","-0.7","-13.4","8.4","1.3","19"
"Eric Young","CHC","149","672","6","98","42","31","6.3%","6.7%",".114",".292",".279",".333",".393",".319","","91","0.1","-7.6","-0.9","1.3","716"
"Dmitri Young","CIN","142","586","21","68","69","8","6.3%","13.1%",".180",".319",".302",".350",".481",".352","","109","-0.6","6.1","-11.7","1.3","505"
"Ben Grieve","TBD","154","639","11","72","72","7","13.6%","24.9%",".124",".353",".264",".372",".387",".340","","107","0.9","6.6","-15.7","1.3","1209"
"Neifi Perez","- - -","136","623","8","83","59","9","4.2%","10.9%",".117",".303",".279",".309",".396",".305","","66","-0.8","-27.9","19.0","1.2","620"
"Travis Lee","PHI","157","640","20","75","90","3","11.1%","17.0%",".177",".283",".258",".341",".434",".334","","101","-1.2","-0.2","-8.6","1.2","958"
"Luis Castillo","FLA","134","612","2","76","45","33","10.9%","14.7%",".078",".310",".263",".344",".341",".309","","87","-0.4","-10.9","3.0","1.2","513"
"Tim Salmon","ANA","137","581","17","63","49","9","16.5%","20.8%",".156",".268",".227",".365",".383",".335","","104","0.5","3.4","-11.9","1.1","32"
"Pat Burrell","PHI","155","618","27","70","89","2","11.3%","26.2%",".212",".316",".258",".346",".469",".348","","110","-0.1","8.2","-17.0","1.1","949"
"Greg Vaughn","TBD","136","562","24","74","82","11","12.6%","23.1%",".200",".266",".233",".333",".433",".329","","100","0.0","-0.2","-8.6","1.1","1233"
"John Vander Wal","- - -","146","527","14","58","70","8","12.9%","23.1%",".173",".338",".270",".364",".442",".346","","108","-1.0","4.6","-11.1","1.0","853"
"Tony Womack","ARI","125","518","3","66","30","28","4.4%","10.4%",".079",".294",".266",".307",".345",".287","","66","2.5","-20.8","14.2","1.0","78"
"Mark Grudzielanek","LAD","133","586","13","83","55","4","4.8%","14.2%",".122",".297",".271",".317",".393",".310","","90","-1.0","-8.6","0.0","1.0","653"
"Julio Lugo","HOU","140","586","10","93","37","12","7.8%","19.8%",".109",".317",".263",".326",".372",".308","","79","-2.4","-18.3","9.5","1.0","565"
"Jacque Jones","MIN","149","520","14","57","49","12","7.5%","17.7%",".141",".317",".276",".335",".417",".327","","96","-1.5","-3.9","-4.0","1.0","735"
"Todd Zeile","NYM","151","612","10","66","62","1","11.9%","16.7%",".107",".311",".266",".359",".373",".327","","99","0.2","-0.8","-9.9","0.9","457"
"Adrian Beltre","LAD","126","515","13","59","60","13","5.4%","15.9%",".145",".294",".265",".310",".411",".311","","90","0.8","-5.7","-2.1","0.9","639"
"Jay Bell","ARI","129","509","13","59","46","0","12.8%","15.5%",".152",".274",".248",".349",".400",".329","","93","-0.5","-5.2","-2.7","0.9","48"
"Chuck Knoblauch","NYY","137","600","9","66","44","38","9.7%","12.2%",".102",".274",".250",".339",".351",".311","","90","3.7","-4.2","-9.2","0.7","609"
"Gabe Kapler","TEX","134","556","17","77","72","23","11.0%","12.6%",".170",".278",".267",".348",".437",".340","","102","2.0","3.5","-15.1","0.7","1256"
"Benito Santiago","SFG","133","515","6","39","45","5","4.5%","15.1%",".107",".298",".262",".295",".369",".289","","74","-0.8","-18.2","8.2","0.7","1130"
"B.J. Surhoff","ATL","141","531","10","68","58","9","7.2%","9.0%",".134",".279",".271",".321",".405",".311","","86","0.5","-9.1","-1.8","0.7","117"
"Joe Randa","KCR","151","636","13","59","83","3","6.6%","12.6%",".133",".271",".253",".307",".386",".301","","74","-0.3","-21.3","5.5","0.6","623"
"Paul O'Neill","NYY","137","563","21","77","70","22","8.5%","10.5%",".192",".266",".267",".330",".459",".337","","107","3.1","8.2","-21.3","0.6","1009818"
"Alex Ochoa","- - -","148","593","8","73","52","17","7.6%","12.8%",".127",".307",".276",".334",".403",".323","","84","-2.3","-14.8","1.0","0.6","700"
"Alex Gonzalez","FLA","145","561","9","57","48","2","5.3%","19.1%",".126",".299",".250",".303",".377",".293","","77","-0.5","-17.4","3.3","0.4","520"
"Jason Kendall","PIT","157","672","10","84","53","13","6.5%","7.1%",".092",".275",".266",".335",".358",".308","","82","-3.5","-19.0","0.3","0.3","993"
"Jerry Hairston","BAL","159","602","8","63","47","29","7.3%","12.1%",".111",".255",".233",".305",".344",".289","","76","1.0","-16.9","-1.7","0.2","144"
"Brad Fullmer","TOR","146","573","18","71","83","5","6.6%","15.4%",".170",".296",".274",".326",".444",".326","","96","0.1","-3.1","-14.7","0.2","13"
"Alfonso Soriano","NYY","158","614","18","77","73","43","4.7%","20.4%",".164",".312",".268",".304",".432",".316","","93","2.5","-3.0","-16.8","0.1","847"
"Omar Vizquel","CLE","155","693","2","84","50","13","8.8%","10.4%",".079",".285",".255",".323",".334",".294","","76","-1.3","-22.1","-1.2","0.1","411"
"Rey Ordonez","NYM","149","505","3","31","44","3","6.7%","8.5%",".089",".266",".247",".299",".336",".267","","60","-0.3","-26.8","10.3","0.0","889"
"Kevin Young","PIT","142","507","14","53","65","15","8.3%","23.5%",".167",".280",".232",".310",".399",".307","","82","-1.8","-13.8","-4.3","-0.1","1018"
"Roger Cedeno","DET","131","572","6","79","48","55","6.3%","14.5%",".103",".335",".293",".337",".396",".320","","97","4.5","2.3","-25.3","-0.4","869"
"Lee Stevens","MON","152","628","25","77","95","2","11.8%","25.0%",".207",".294",".245",".338",".452",".334","","95","-0.1","-4.1","-21.2","-0.5","796"
"Cal Ripken","BAL","128","516","14","43","68","0","5.0%","12.2%",".122",".244",".239",".276",".361",".275","","67","-0.9","-22.3","-0.8","-0.5","1010978"
"Luis Rivas","MIN","153","619","7","70","47","31","6.5%","16.0%",".096",".310",".266",".319",".362",".301","","79","1.4","-15.4","-11.8","-0.6","753"
"Michael Barrett","MON","132","506","6","42","38","2","4.9%","10.7%",".117",".270",".250",".289",".367",".284","","63","-0.1","-24.8","-3.3","-1.2","762"
"Geoff Blum","MON","148","514","9","57","50","9","8.4%","18.3%",".115",".276",".236",".313",".351",".289","","66","-0.4","-23.1","-6.7","-1.3","550"
