"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Andrelton Simmons","LAA","26","106","3","9","7","2","10.4%","13.2%",".116",".308",".284",".358",".400",".333","","110","-0.3","0.9","4.0","0.9","10847"
"Khris Davis","OAK","24","99","10","18","17","1","15.2%","29.3%",".390",".267",".268",".374",".659",".416","","167","-0.1","8.1","-2.9","0.8","9112"
"Justin Upton","DET","21","82","5","15","15","2","14.6%","26.8%",".275",".357",".290",".402",".565",".405","","155","0.3","5.9","-0.2","0.8","5222"
"A.J. Pollock","ARI","25","112","2","19","8","10","6.3%","15.2%",".162",".372",".324",".366",".486",".364","","118","1.4","4.0","0.6","0.8","9256"
"Ryan Braun","MIL","24","99","7","17","18","4","12.1%","22.2%",".299",".310",".287",".374",".586",".398","","145","0.1","5.8","-0.8","0.8","3410"
"J.T. Realmuto","MIA","20","81","2","9","9","0","4.9%","8.6%",".132",".358",".342",".383",".474",".361","","125","-0.3","2.3","2.7","0.8","11739"
"Kevin Pillar","TOR","25","110","4","13","8","2","4.5%","14.5%",".204",".325",".301",".339",".505",".357","","124","-0.8","2.5","1.3","0.8","12434"
"Mookie Betts","BOS","21","91","2","9","11","3","9.9%","7.7%",".146",".301",".293",".363",".439",".344","","110","1.3","2.4","1.8","0.7","13611"
"Charlie Blackmon","COL","26","118","7","15","24","1","6.8%","17.8%",".299",".300",".290",".336",".589",".381","","121","-0.1","3.0","0.2","0.7","7859"
"Brandon Belt","SFG","25","110","4","14","11","1","16.4%","26.4%",".217",".322",".250",".373",".467",".362","","126","0.1","3.8","-0.4","0.7","10264"
"Brandon Phillips","ATL","21","80","2","10","10","5","2.5%","11.3%",".145",".385",".355",".388",".500",".381","","132","0.5","3.8","0.5","0.7","791"
"Giancarlo Stanton","MIA","23","100","7","14","16","0","12.0%","27.0%",".264",".296",".264",".350",".529",".366","","129","-0.3","3.4","0.2","0.7","4949"
"Andrew Benintendi","BOS","23","102","3","15","14","2","7.8%","14.7%",".144",".365",".333",".392",".478",".373","","130","0.3","4.1","-0.8","0.7","17901"
"Yasmani Grandal","LAD","23","84","3","8","7","0","13.1%","22.6%",".183",".260",".225",".325",".408",".318","","97","-0.7","-1.0","5.0","0.7","11368"
"David Peralta","ARI","23","102","3","13","7","3","7.8%","18.6%",".185",".380",".326",".382",".511",".379","","128","0.4","4.1","-0.8","0.7","2136"
"Anthony Rizzo","CHC","24","114","6","15","17","4","11.4%","12.3%",".240",".250",".260",".377",".500",".371","","128","0.1","4.2","-1.3","0.7","3473"
"Matt Wieters","WSN","21","85","4","10","12","1","12.9%","15.3%",".233",".321",".301",".400",".534",".391","","139","-0.6","3.6","0.1","0.6","4298"
"Brian McCann","HOU","19","80","3","10","13","0","13.8%","12.5%",".147",".286",".279",".375",".426",".340","","116","-0.4","1.1","2.5","0.6","4810"
"Anthony Rendon","WSN","23","101","3","10","15","0","10.9%","18.8%",".133",".324",".278",".356",".411",".336","","103","0.2","0.5","2.4","0.6","12861"
"Michael Brantley","CLE","20","85","5","13","17","3","7.1%","21.2%",".244",".345",".308",".365",".551",".383","","137","0.7","4.6","-1.4","0.6","4106"
"Marcell Ozuna","MIA","23","98","6","11","21","0","9.2%","26.5%",".239",".351",".295",".357",".534",".371","","132","-0.6","3.5","-0.6","0.6","10324"
"Yoenis Cespedes","NYM","18","75","6","12","10","0","14.7%","18.7%",".349",".250",".270",".373",".619",".408","","157","-0.5","5.0","-1.5","0.6","13110"
"Tim Beckham","TBR","23","86","4","12","8","1","4.7%","33.7%",".222",".375",".272",".306",".494",".336","","112","0.3","1.6","1.3","0.6","7949"
"Scott Schebler","CIN","23","91","8","12","18","1","8.8%","22.0%",".354",".222",".244",".319",".598",".378","","130","0.4","3.9","-1.0","0.6","12225"
"Chris Owings","ARI","25","96","4","13","19","7","6.3%","20.8%",".200",".364",".311",".354",".511",".367","","120","1.1","3.5","-1.0","0.6","10030"
"Joey Gallo","TEX","25","94","7","16","16","4","12.8%","34.0%",".338",".244",".213",".330",".550",".367","","121","1.5","4.0","-1.5","0.6","14128"
"Lorenzo Cain","KCR","22","96","1","7","5","6","14.6%","18.8%",".086",".339",".272",".385",".358",".332","","104","1.1","1.6","0.8","0.6","9077"
"Max Kepler","MIN","22","87","2","13","10","1","11.5%","18.4%",".187",".328",".280",".368",".467",".357","","123","0.5","3.0","-0.5","0.5","12144"
"Josh Harrison","PIT","23","90","2","9","6","2","4.4%","12.2%",".127",".328",".304",".378",".430",".353","","117","-0.2","1.8","0.6","0.5","8202"
"Wil Myers","SDP","27","117","7","18","20","2","1.7%","29.1%",".283",".384",".310",".325",".593",".379","","136","-0.6","4.8","-3.4","0.5","10047"
"Adam Eaton","WSN","23","107","2","24","13","3","13.1%","16.8%",".165",".347",".297",".393",".462",".369","","124","1.8","5.1","-3.5","0.5","11205"
"Jed Lowrie","OAK","24","99","2","13","5","0","9.1%","14.1%",".146",".324",".292",".354",".438",".341","","116","-0.1","1.8","0.0","0.5","4418"
"Adam Jones","BAL","23","103","4","12","11","1","7.8%","16.5%",".170",".342",".309",".369",".479",".364","","127","0.0","3.4","-1.9","0.5","6368"
"Mark Reynolds","COL","26","105","8","15","23","0","9.5%","21.9%",".309",".313",".298",".362",".606",".401","","133","-0.9","3.6","-2.1","0.5","7619"
"Jonathan Schoop","BAL","23","89","5","11","16","0","3.4%","16.9%",".250",".286",".288",".326",".538",".356","","121","-0.3","2.0","-0.1","0.5","11265"
"Austin Hedges","SDP","24","87","6","9","15","0","5.7%","27.6%",".266",".200",".203",".256",".468",".301","","85","-0.7","-2.4","4.5","0.5","12976"
"Russell Martin","TOR","19","79","3","11","5","0","17.7%","27.8%",".172",".282",".219",".367",".391",".338","","111","-0.6","0.5","1.8","0.5","4616"
"Jake Lamb","ARI","24","106","5","19","21","2","8.5%","29.2%",".221",".367",".284",".349",".505",".358","","114","0.2","2.1","-0.9","0.5","13329"
"Yasmany Tomas","ARI","23","91","5","12","20","0","4.4%","26.4%",".291",".345",".291",".319",".581",".371","","123","0.5","3.1","-1.5","0.5","17171"
"Travis Shaw","MIL","23","97","5","11","18","2","5.2%","20.6%",".278",".273",".256",".299",".533",".344","","109","-0.2","1.0","0.3","0.4","11982"
"Xander Bogaerts","BOS","20","80","0","9","5","2","8.8%","12.5%",".041",".365",".315",".375",".356",".326","","97","1.1","0.8","0.8","0.4","12161"
"Matt Holliday","NYY","21","82","4","8","14","0","19.5%","25.6%",".231",".317",".262",".402",".492",".384","","142","-0.7","3.6","-2.0","0.4","1873"
"Christian Yelich","MIA","23","105","4","20","16","3","5.7%","17.1%",".134",".312",".289",".324",".423",".315","","96","1.3","0.7","0.2","0.4","11477"
"Carlos Gomez","TEX","25","109","4","13","11","3","10.1%","22.9%",".213",".288",".245",".333",".457",".338","","101","0.6","0.7","-0.2","0.4","4881"
"Joe Panik","SFG","25","95","1","12","8","1","9.5%","11.6%",".108",".329",".301",".368",".410",".338","","110","-0.2","1.0","0.1","0.4","11936"
"Joey Votto","CIN","24","104","8","17","19","1","10.6%","12.5%",".322",".211",".256",".337",".578",".370","","125","-1.7","1.6","-0.9","0.4","4314"
"Kyle Seager","SEA","23","90","1","6","15","0","13.3%","17.8%",".133",".300",".253",".356",".387",".317","","100","-0.1","-0.2","1.3","0.4","9785"
"Addison Russell","CHC","24","103","2","15","14","2","5.8%","17.5%",".144",".299",".258",".301",".402",".302","","83","0.7","-1.6","2.4","0.4","14106"
"Odubel Herrera","PHI","23","94","3","11","9","3","10.6%","22.3%",".155",".317",".262",".340",".417",".321","","95","0.0","-0.6","1.6","0.4","11476"
"Adam Duvall","CIN","23","96","7","16","17","2","6.3%","24.0%",".303",".250",".247",".292",".551",".347","","110","0.0","1.2","-0.3","0.4","10950"
"Logan Morrison","TBR","25","91","5","12","14","0","13.2%","17.6%",".218",".246",".244",".352",".462",".351","","123","-0.1","2.5","-1.7","0.4","9205"
"Ian Kinsler","DET","23","103","3","18","8","1","14.6%","15.5%",".149",".221",".207",".330",".356",".307","","88","0.3","-1.2","1.6","0.4","6195"
"Mike Moustakas","KCR","22","89","7","12","11","0","4.5%","20.2%",".282",".267",".271",".303",".553",".356","","121","-0.8","1.5","-0.7","0.4","4892"
"Kolten Wong","STL","22","78","1","8","9","2","12.8%","12.8%",".197",".291",".258",".364",".455",".334","","107","0.5","1.2","0.1","0.4","12532"
"Elvis Andrus","TEX","24","99","3","11","9","5","4.0%","15.2%",".168",".299",".274",".303",".442",".316","","87","1.1","-0.5","1.0","0.4","8709"
"Mitch Moreland","BOS","24","100","2","12","11","0","11.0%","23.0%",".205",".349",".273",".360",".477",".352","","115","-0.3","1.6","-1.1","0.4","3086"
"Brandon Drury","ARI","23","92","1","9","8","1","7.6%","19.6%",".118",".394",".318",".370",".435",".349","","108","-0.3","0.7","0.0","0.4","11615"
"Salvador Perez","KCR","21","85","6","9","12","0","3.5%","18.8%",".272",".267",".272",".294",".543",".346","","114","-0.7","0.8","-0.1","0.4","7304"
"Manny Machado","BAL","23","102","4","10","13","1","15.7%","17.6%",".200",".234",".224",".343",".424",".329","","103","-1.0","-0.6","0.7","0.4","11493"
"Jacoby Ellsbury","NYY","23","91","3","13","9","6","6.6%","17.6%",".133",".313",".277",".333",".410",".323","","100","1.1","1.2","-0.8","0.3","4727"
"Freddy Galvis","PHI","23","90","3","11","13","1","2.2%","18.9%",".200",".303",".271",".292",".471",".319","","93","-0.2","-1.0","1.4","0.3","6609"
"Welington Castillo","BAL","17","72","1","8","6","0","2.8%","23.6%",".129",".404",".314",".333",".443",".332","","105","-0.5","0.0","0.9","0.3","3256"
"Brandon Crawford","SFG","21","81","2","10","8","0","3.7%","14.8%",".171",".281",".263",".284",".434",".300","","85","0.0","-1.6","2.1","0.3","5343"
"Robinson Cano","SEA","26","114","4","15","18","0","8.8%","13.2%",".175",".259",".252",".316",".427",".311","","96","-0.6","-1.1","0.4","0.3","3269"
"Dee Gordon","MIA","23","102","0","15","4","4","2.9%","16.7%",".071",".346",".286",".314",".357",".292","","80","1.0","-1.6","1.4","0.3","8203"
"Nick Markakis","ATL","23","100","1","14","10","0","10.0%","21.0%",".126",".394",".310",".390",".437",".353","","114","-0.4","1.3","-1.4","0.3","5930"
"Matt Carpenter","STL","21","88","3","10","14","0","17.0%","22.7%",".171",".286",".243",".375",".414",".345","","114","-0.4","1.3","-1.2","0.3","8090"
"Yuli Gurriel","HOU","22","82","2","10","7","0","1.2%","13.4%",".152",".364",".329",".354",".481",".357","","127","-0.3","2.4","-2.3","0.3","19198"
"Yangervis Solarte","SDP","27","111","2","11","16","2","6.3%","10.8%",".111",".302",".283",".351",".394",".320","","97","-0.4","-0.8","0.1","0.3","5352"
"George Springer","HOU","22","96","7","16","14","0","7.3%","24.0%",".264",".228",".230",".295",".494",".332","","110","-0.9","0.3","-0.7","0.3","12856"
"Robbie Grossman","MIN","19","75","1","9","8","0","20.0%","17.3%",".117",".326",".267",".413",".383",".359","","124","0.0","2.2","-2.0","0.3","5254"
"Jason Heyward","CHC","23","94","3","9","16","1","7.4%","17.0%",".128",".313",".279",".340",".407",".326","","98","-0.6","-0.9","0.6","0.3","4940"
"Manuel Margot","SDP","27","116","3","14","8","4","4.3%","19.8%",".144",".306",".261",".293",".405",".299","","83","-0.3","-2.9","1.7","0.3","14712"
"Jose Abreu","CHW","22","90","2","10","11","0","6.7%","18.9%",".159",".333",".280",".344",".439",".338","","113","-0.4","1.1","-1.5","0.3","15676"
"Yasiel Puig","LAD","25","104","5","9","13","2","12.5%","17.3%",".202",".235",".236",".327",".438",".323","","101","-1.9","-1.8","1.0","0.3","14225"
"Brett Gardner","NYY","20","86","2","12","4","5","14.0%","25.6%",".123",".265",".205",".318",".329",".291","","79","1.4","-0.8","0.4","0.3","9927"
"Jayson Werth","WSN","21","82","3","13","7","2","12.2%","25.6%",".155",".362",".282",".378",".437",".352","","113","0.8","2.2","-2.4","0.2","1327"
"Justin Smoak","TOR","25","82","4","7","12","0","4.9%","23.2%",".234",".309",".273",".305",".506",".338","","111","-0.3","0.7","-1.1","0.2","9054"
"Josh Reddick","HOU","24","84","1","11","8","1","6.0%","15.5%",".122",".339",".297",".333",".419",".320","","102","0.3","0.5","-0.9","0.2","3892"
"Andrew McCutchen","PIT","24","98","3","11","12","2","11.2%","18.4%",".163",".273",".244",".327",".407",".317","","94","0.5","-0.2","-0.6","0.2","9847"
"Randal Grichuk","STL","24","90","3","13","12","1","7.8%","28.9%",".181",".315",".241",".300",".422",".305","","88","0.6","-0.8","0.1","0.2","10243"
"Kevin Kiermaier","TBR","26","113","1","13","3","4","9.7%","28.3%",".080",".313",".220",".304",".300",".268","","66","1.3","-3.4","1.7","0.2","11038"
"Josh Bell","PIT","24","81","4","9","8","1","13.6%","19.8%",".200",".280",".257",".358",".457",".352","","117","-0.5","1.3","-1.8","0.2","13145"
"Kole Calhoun","LAA","26","114","2","13","7","0","8.8%","20.2%",".088",".312",".255",".333",".343",".299","","86","-0.2","-2.2","0.3","0.2","11200"
"Jarrod Dyson","SEA","25","94","0","11","5","8","5.3%","9.6%",".036",".250",".229",".298",".265",".256","","58","1.5","-3.4","2.2","0.2","4866"
"Domingo Santana","MIL","24","84","5","12","12","3","13.1%","23.8%",".268",".191",".197",".310",".465",".328","","99","0.9","0.7","-1.5","0.2","10348"
"Brad Miller","TBR","26","106","1","12","10","0","17.0%","27.4%",".136",".328",".227",".358",".364",".319","","101","-0.5","-0.4","-1.4","0.2","12775"
"DJ LeMahieu","COL","26","109","1","11","6","1","11.9%","12.8%",".105",".300",".263",".358",".368",".323","","82","-0.4","-2.9","1.1","0.2","9874"
"Brian Dozier","MIN","22","101","2","12","8","5","9.9%","15.8%",".121",".274",".242",".317",".363",".295","","80","0.7","-1.8","0.1","0.2","9810"
"Ben Zobrist","CHC","21","86","3","12","11","0","12.8%","18.6%",".176",".236",".216",".326",".392",".315","","91","-0.3","-1.2","0.1","0.2","7435"
"Carlos Correa","HOU","22","97","2","11","8","0","8.2%","23.7%",".116",".290",".233",".309",".349",".286","","78","0.3","-2.3","0.5","0.2","14162"
"Shin-Soo Choo","TEX","21","87","3","12","11","1","16.1%","18.4%",".164",".315",".274",".391",".438",".363","","118","-1.0","0.9","-2.3","0.2","3174"
"Nick Castellanos","DET","24","108","3","15","14","0","8.3%","28.7%",".214",".328",".245",".315",".459",".328","","103","-0.1","0.3","-2.4","0.2","11737"
"Evan Longoria","TBR","26","115","4","11","13","0","11.3%","24.3%",".168",".243",".208",".296",".376",".285","","78","0.1","-3.0","0.6","0.1","9368"
"Jorge Polanco","MIN","21","89","1","8","12","1","9.0%","9.0%",".101",".264",".253",".315",".354",".292","","78","0.7","-1.7","0.1","0.1","13152"
"Gregory Polanco","PIT","21","87","0","10","4","5","10.3%","14.9%",".091",".297",".247",".333",".338",".295","","80","1.0","-1.3","-0.1","0.1","12907"
"Yadier Molina","STL","20","80","1","7","8","1","6.3%","15.0%",".099",".295",".268",".313",".366",".282","","73","-0.6","-3.4","2.1","0.1","7007"
"Ender Inciarte","ATL","23","105","4","18","11","7","4.8%","17.1%",".170",".244",".230",".267",".400",".280","","66","1.7","-2.9","0.8","0.1","4922"
"Stephen Piscotty","STL","22","87","2","8","11","1","16.1%","17.2%",".143",".259",".229",".368",".371",".331","","105","-1.9","-1.4","-0.3","0.1","13367"
"Chris Davis","BAL","23","92","3","11","5","0","12.0%","35.9%",".175",".364",".238",".337",".413",".327","","101","-0.1","0.0","-1.9","0.1","9272"
"Hunter Pence","SFG","26","106","1","9","10","0","8.5%","18.9%",".074",".320",".266",".330",".340",".296","","83","0.7","-1.7","-0.6","0.1","8252"
"Dexter Fowler","STL","23","105","4","17","7","1","8.6%","23.8%",".181",".273",".234",".305",".415",".305","","88","0.6","-1.1","-1.3","0.1","4062"
"Carlos Santana","CLE","24","113","2","14","16","2","13.3%","11.5%",".143",".241",".224",".327",".367",".307","","85","0.5","-1.6","-1.2","0.1","2396"
"Kyle Schwarber","CHC","24","111","3","13","9","0","14.4%","31.5%",".140",".291",".204",".333",".344",".302","","83","-0.1","-2.5","-0.2","0.1","16478"
"Orlando Arcia","MIL","24","84","3","10","9","1","3.6%","22.6%",".185",".288",".247",".274",".432",".293","","76","-0.1","-2.7","0.8","0.1","13185"
"Tyler Saladino","CHW","18","81","0","7","2","2","9.9%","29.6%",".074",".341",".221",".329",".294",".286","","77","-0.6","-2.9","0.9","0.1","10807"
"Dustin Pedroia","BOS","20","86","0","6","5","0","10.5%","10.5%",".013",".324",".289",".360",".303",".296","","77","-1.2","-3.6","1.3","0.1","8370"
"Ryan Schimpf","SDP","24","93","6","12","13","0","18.3%","30.1%",".257",".119",".149",".301",".405",".305","","87","0.9","-0.6","-2.2","0.0","9953"
"Trevor Story","COL","26","103","6","15","13","1","12.6%","37.9%",".244",".200",".167",".272",".411",".293","","63","0.3","-4.7","1.5","0.0","12564"
"Alex Bregman","HOU","24","98","0","6","6","2","9.2%","18.4%",".060",".313",".250",".340",".310",".295","","84","-0.6","-2.5","-0.7","0.0","17678"
"Erick Aybar","SDP","26","94","2","8","6","3","10.6%","13.8%",".122",".235",".220",".309",".341",".284","","73","0.6","-2.6","-0.5","0.0","4082"
"Eddie Rosario","MIN","22","86","2","8","8","1","3.5%","18.6%",".098",".313",".268",".294",".366",".286","","74","0.4","-2.4","-0.9","0.0","12155"
"Justin Bour","MIA","23","91","4","8","15","0","9.9%","23.1%",".185",".246",".222",".297",".407",".302","","87","-1.0","-2.5","-1.1","-0.1","9744"
"Francisco Cervelli","PIT","22","83","2","9","11","0","9.6%","16.9%",".189",".224",".203",".289",".392",".294","","79","-0.5","-2.7","-0.8","-0.1","5275"
"Jordy Mercer","PIT","24","92","2","9","9","0","10.9%","14.1%",".085",".239",".220",".304",".305",".265","","60","-0.3","-5.0","1.0","-0.1","6547"
"Aledmys Diaz","STL","22","94","4","9","7","3","2.1%","9.6%",".174",".203",".217",".234",".391",".263","","60","-0.3","-5.1","0.9","-0.1","15937"
"Byron Buxton","MIN","22","78","0","6","1","3","11.5%","37.2%",".029",".256",".147",".256",".176",".211","","23","1.6","-5.9","1.8","-0.1","14161"
"Jose Reyes","NYM","24","96","2","11","3","3","10.4%","17.7%",".128",".194",".174",".260",".302",".250","","54","1.2","-4.5","-0.1","-0.1","1736"
"Melky Cabrera","CHW","20","85","1","11","8","0","8.2%","12.9%",".091",".288",".260",".318",".351",".293","","82","-0.3","-2.2","-2.2","-0.1","4022"
"Edwin Encarnacion","CLE","24","106","4","9","9","1","16.0%","33.0%",".153",".277",".200",".343",".353",".313","","89","-1.2","-2.6","-2.6","-0.2","2151"
"Ryon Healy","OAK","25","98","3","8","10","0","4.1%","26.5%",".170",".308",".245",".276",".415",".293","","83","-0.2","-2.2","-2.7","-0.2","15447"
"Billy Hamilton","CIN","22","103","0","10","3","10","6.8%","18.4%",".032",".263",".213",".265",".245",".230","","33","2.1","-6.8","1.7","-0.2","10199"
"Asdrubal Cabrera","NYM","23","97","2","12","10","3","7.2%","16.5%",".089",".278",".244",".299",".333",".279","","73","-1.0","-4.3","-0.6","-0.2","4962"
"Maikel Franco","PHI","23","99","4","7","21","0","8.1%","13.1%",".169",".203",".213",".273",".382",".280","","67","-0.5","-4.6","-0.4","-0.2","12179"
"Neil Walker","NYM","23","99","2","9","10","0","10.1%","16.2%",".115",".211",".195",".273",".310",".253","","56","0.4","-5.2","0.1","-0.2","7539"
"Michael Saunders","PHI","23","82","1","9","8","0","3.7%","24.4%",".115",".316",".244",".280",".359",".271","","62","1.0","-3.1","-1.5","-0.2","9981"
"Trevor Plouffe","OAK","24","91","4","9","9","0","8.8%","33.0%",".159",".265",".207",".275",".366",".277","","72","-1.1","-4.2","-0.8","-0.2","7462"
"Hanley Ramirez","BOS","20","86","3","9","11","0","8.1%","17.4%",".152",".279",".253",".314",".405",".311","","88","-1.5","-2.8","-2.1","-0.2","8001"
"Yunel Escobar","LAA","26","115","2","14","8","0","7.0%","11.3%",".103",".250",".234",".287",".336",".273","","69","-1.4","-5.9","-0.3","-0.2","4191"
"Eduardo Nunez","SFG","24","97","0","8","6","7","4.1%","6.2%",".043",".264",".250",".278",".293",".251","","53","1.3","-4.6","-0.8","-0.2","6848"
"Adrian Gonzalez","LAD","26","96","0","6","10","0","10.4%","14.6%",".059",".310",".259",".337",".318",".290","","79","-1.2","-3.8","-1.9","-0.2","1908"
"Carlos Beltran","HOU","23","92","2","8","8","0","3.3%","22.8%",".103",".297",".241",".283",".345",".274","","70","-0.5","-3.9","-2.0","-0.3","589"
"Nomar Mazara","TEX","24","103","4","13","18","2","5.8%","18.4%",".156",".247",".229",".282",".385",".284","","64","0.1","-4.4","-2.0","-0.3","14553"
"Danny Espinosa","LAA","26","97","3","9","13","0","5.2%","35.1%",".136",".231",".170",".237",".307",".234","","42","-0.6","-7.6","1.1","-0.3","9219"
"Jose Peraza","CIN","22","97","0","10","5","7","2.1%","12.4%",".032",".259",".226",".258",".258",".230","","33","1.3","-7.1","0.5","-0.3","13593"
"Jonathan Villar","MIL","26","116","3","13","14","5","7.8%","31.9%",".121",".284",".206",".267",".327",".261","","54","0.9","-5.8","-1.4","-0.3","10071"
"Jose Bautista","TOR","25","110","1","13","7","1","14.5%","27.3%",".067",".246",".178",".309",".244",".257","","56","-0.6","-6.6","-1.0","-0.4","1887"
"Alex Gordon","KCR","23","97","0","6","5","0","7.2%","21.6%",".034",".242",".184",".268",".218",".228","","33","-0.2","-8.2","0.8","-0.4","5209"
"Kendrys Morales","TOR","25","105","4","9","14","0","6.7%","21.0%",".155",".254",".227",".286",".381",".285","","75","-1.6","-4.9","-2.7","-0.4","8610"
"Eric Hosmer","KCR","23","96","1","5","6","0","7.3%","14.6%",".067",".257",".225",".281",".292",".255","","52","0.2","-5.5","-1.8","-0.4","3516"
"Rougned Odor","TEX","25","103","4","9","13","1","3.9%","20.4%",".175",".208",".196",".243",".371",".258","","47","-0.4","-7.2","-0.4","-0.4","12282"
"Hunter Renfroe","SDP","26","104","5","7","9","1","1.9%","26.9%",".176",".246",".216",".231",".392",".262","","59","0.2","-5.2","-2.4","-0.4","15464"
"Tim Anderson","CHW","22","97","2","13","6","2","3.1%","24.7%",".097",".254",".204",".237",".301",".234","","42","0.6","-6.4","-1.1","-0.4","15172"
"Adonis Garcia","ATL","23","94","2","8","7","0","4.3%","14.9%",".089",".243",".222",".255",".311",".247","","44","-0.5","-7.2","-0.2","-0.4","13777"
"Joe Mauer","MIN","21","85","0","9","8","0","5.9%","7.1%",".050",".243",".225",".271",".275",".243","","45","-0.9","-6.7","-0.5","-0.4","1857"
"J.J. Hardy","BAL","21","81","1","4","6","0","3.7%","21.0%",".078",".237",".195",".225",".273",".217","","26","-0.6","-7.9","0.7","-0.4","3797"
"Danny Valencia","SEA","22","81","1","5","5","1","9.9%","22.2%",".125",".222",".181",".259",".306",".249","","53","-0.7","-5.3","-2.1","-0.5","6364"
"Carlos Gonzalez","COL","24","99","2","11","6","0","9.1%","19.2%",".125",".246",".216",".283",".341",".267","","46","-0.2","-7.1","-1.2","-0.5","7287"
"Alcides Escobar","KCR","23","86","0","4","3","0","3.5%","20.9%",".049",".219",".171",".200",".220",".186","","4","0.8","-9.4","0.9","-0.6","6310"
