"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Garrett Atkins","COL","23","106","4","23","18","0","10.4%","10.4%",".211",".363",".347",".415",".558",".418","","143","-0.4","5.6","0.0","0.9","1790"
"Jack Wilson","PIT","25","101","5","13","14","1","7.9%","5.9%",".236",".304",".326",".384",".562",".401","","143","-0.4","5.3","0.4","0.9","1017"
"David Ortiz","BOS","25","115","10","19","20","0","14.8%","15.7%",".361",".246",".278",".391",".639",".424","","155","-0.7","7.5","-2.6","0.9","745"
"Joe Crede","CHW","23","89","4","15","16","0","5.6%","4.5%",".238",".284",".313",".360",".550",".382","","127","-0.3","2.9","2.9","0.9","227"
"Bobby Abreu","PHI","24","108","4","19","20","4","22.2%","13.9%",".250",".308",".300",".444",".550",".421","","152","1.5","8.8","-3.7","0.8","945"
"Ryan Freel","CIN","23","99","0","16","4","8","20.2%","14.1%",".066",".323",".263",".434",".329",".363","","114","-0.2","1.7","3.7","0.8","1207"
"Brian Roberts","BAL","24","108","0","13","13","9","9.3%","8.3%",".106",".356",".330",".387",".436",".353","","111","1.8","3.3","1.7","0.8","166"
"Michael Young","TEX","25","119","1","17","15","2","8.4%","12.6%",".130",".398",".352",".403",".481",".385","","129","-1.1","3.3","1.0","0.8","1286"
"Carlos Delgado","NYM","24","110","9","18","20","0","10.9%","24.5%",".319",".322",".298",".391",".617",".411","","150","-0.3","7.0","-2.3","0.8","1297"
"David Eckstein","STL","25","115","1","17","6","2","7.8%","8.7%",".082",".341",".316",".398",".398",".358","","116","0.7","3.1","1.4","0.8","10"
"Adam Dunn","CIN","25","111","9","25","17","0","22.5%","29.7%",".349",".302",".265",".432",".614",".426","","156","0.0","8.1","-3.5","0.8","319"
"Hanley Ramirez","FLA","22","103","2","20","8","7","10.7%","23.3%",".185",".394",".304",".379",".489",".375","","127","1.5","5.1","-0.4","0.8","8001"
"J.D. Drew","LAD","22","99","4","13","18","1","14.1%","16.2%",".200",".338",".306",".404",".506",".392","","137","0.5","5.3","-0.5","0.8","1152"
"Ramon Hernandez","BAL","23","93","2","10","16","0","7.5%","9.7%",".145",".329",".313",".376",".458",".364","","118","-0.3","1.8","3.0","0.8","918"
"Hank Blalock","TEX","25","107","5","20","19","0","10.3%","14.0%",".198",".368",".344",".411",".542",".411","","146","-0.4","5.9","-1.7","0.8","1419"
"Jason Lane","HOU","24","104","6","22","11","0","21.2%","16.3%",".244",".220",".232",".394",".476",".381","","129","1.0","5.0","-1.0","0.7","1397"
"Casey Blake","CLE","24","97","2","15","18","1","12.4%","15.5%",".167",".388",".333",".417",".500",".397","","141","0.3","5.4","-1.4","0.7","719"
"Ivan Rodriguez","DET","21","94","2","13","10","1","5.3%","7.4%",".114",".342",".330",".372",".443",".358","","115","0.4","2.1","1.9","0.7","1275"
"Barry Bonds","SFG","20","75","3","12","10","0","34.7%","8.0%",".298",".263",".277",".547",".574",".444","","169","-0.5","6.2","-1.5","0.7","1109"
"Moises Alou","SFG","20","84","7","15","24","0","8.3%","4.8%",".307",".303",".360",".405",".667",".443","","169","-1.0","6.5","-2.2","0.7","261"
"Austin Kearns","CIN","24","105","5","16","18","2","7.6%","21.9%",".237",".333",".290",".362",".527",".375","","123","0.0","3.1","0.4","0.7","332"
"Troy Glaus","TOR","23","101","6","20","18","1","14.9%","22.8%",".294",".281",".259",".366",".553",".381","","129","0.1","3.9","-0.4","0.7","15"
"Jorge Posada","NYY","21","86","3","8","12","0","12.8%","12.8%",".164",".305",".288",".395",".452",".375","","126","-0.8","2.1","2.0","0.7","841"
"Luis Castillo","MIN","19","81","0","11","10","3","11.1%","4.9%",".058",".385",".362",".436",".420",".384","","134","0.2","3.8","0.4","0.7","513"
"Edwin Encarnacion","CIN","22","93","3","17","24","0","12.9%","15.1%",".263",".317",".288",".387",".550",".396","","136","0.6","4.9","-1.0","0.7","2151"
"Orlando Cabrera","LAA","24","101","4","16","19","5","3.0%","6.9%",".208",".291",".302",".320",".510",".351","","111","1.4","2.8","0.7","0.7","766"
"Josh Willingham","FLA","22","92","5","9","20","0","12.0%","10.9%",".299",".281",".299",".391",".597",".412","","151","-0.3","5.9","-2.1","0.7","2103"
"Kevin Mench","TEX","20","82","7","12","22","0","0.0%","14.6%",".329",".328",".342",".354",".671",".425","","155","0.2","6.0","-2.0","0.7","1261"
"Cory Sullivan","COL","24","110","1","17","5","2","7.3%","20.9%",".214",".419",".327",".377",".541",".391","","126","0.0","3.7","-0.8","0.6","1940"
"Chase Utley","PHI","24","97","4","14","16","1","7.2%","10.3%",".216",".267",".273",".330",".489",".349","","105","1.4","2.0","1.3","0.6","1679"
"Melvin Mora","BAL","26","119","5","17","12","0","7.6%","10.9%",".212",".279",".279",".364",".490",".371","","122","0.6","4.0","-1.6","0.6","157"
"Mike Lowell","BOS","23","97","2","11","12","0","8.2%","10.3%",".193",".338",".318",".371",".511",".374","","122","-0.7","2.0","1.0","0.6","527"
"Prince Fielder","MIL","25","105","5","15","16","2","8.6%","23.8%",".208",".424",".344",".400",".552",".408","","146","0.0","6.3","-3.5","0.6","4613"
"J.J. Hardy","MIL","22","96","4","9","13","1","6.3%","13.5%",".169",".288",".281",".323",".449",".332","","96","-1.3","-1.8","4.9","0.6","3797"
"Craig Biggio","HOU","23","100","3","17","10","1","4.0%","10.0%",".207",".313",".304",".350",".511",".367","","120","-0.2","2.4","0.5","0.6","549"
"Brad Ausmus","HOU","22","78","0","5","7","0","14.1%","9.0%",".048",".375",".339",".462",".387",".391","","135","-0.7","2.9","0.7","0.6","546"
"Randy Winn","SFG","24","103","1","10","10","2","7.8%","8.7%",".120",".341",".315",".376",".435",".357","","112","-0.3","1.3","1.4","0.6","1235"
"Jermaine Dye","CHW","22","86","6","13","20","2","14.0%","16.3%",".288",".340",".329",".430",".616",".437","","163","0.0","7.0","-3.9","0.6","911"
"Mark Teixeira","TEX","25","115","3","19","13","0","13.9%","18.3%",".202",".347",".293",".391",".495",".376","","122","0.0","3.3","-1.4","0.6","1281"
"Brian Giles","SDP","24","107","2","12","10","2","18.7%","11.2%",".094",".292",".271",".411",".365",".351","","116","0.4","2.6","-0.4","0.6","990"
"Pat Burrell","PHI","23","95","7","12","21","0","14.7%","17.9%",".313",".298",".300",".400",".613",".421","","152","-0.8","5.6","-3.0","0.6","949"
"Phil Nevin","TEX","25","111","7","17","23","0","11.7%","16.2%",".278",".278",".278",".369",".557",".393","","134","-0.4","4.5","-2.8","0.5","1049"
"Ichiro Suzuki","SEA","26","119","1","19","8","8","7.6%","9.2%",".065",".313",".287",".353",".352",".309","","86","1.2","-1.0","2.4","0.5","1101"
"Ty Wigginton","TBD","23","96","8","13","24","0","6.3%","20.8%",".326",".274",".281",".323",".607",".384","","134","-0.6","3.6","-1.4","0.5","1491"
"Jose Vidro","WSN","24","103","3","14","15","1","7.8%","8.7%",".140",".354",".344",".398",".484",".383","","134","-0.4","4.2","-2.2","0.5","802"
"Brandon Inge","DET","23","88","4","11","12","0","9.1%","25.0%",".263",".250",".224",".299",".487",".329","","96","-0.7","-1.1","3.5","0.5","470"
"Gary Sheffield","NYY","22","100","4","13","18","4","7.0%","10.0%",".176",".346",".341",".390",".516",".390","","136","-0.2","4.5","-2.6","0.5","114"
"Ryan Langerhans","ATL","21","79","2","9","10","0","10.1%","25.3%",".183",".388",".296",".367",".479",".362","","116","-0.3","1.4","1.4","0.5","98"
"Jose Reyes","NYM","24","112","1","21","12","11","10.7%","13.4%",".130",".286",".250",".330",".380",".315","","87","1.5","-0.4","1.9","0.5","1736"
"Kevin Youkilis","BOS","23","106","1","11","14","1","14.2%","21.7%",".115",".385",".299",".406",".414",".366","","116","0.4","2.7","-1.1","0.5","1935"
"Todd Walker","CHC","22","78","2","10","13","0","11.5%","9.0%",".149",".373",".358",".436",".507",".410","","144","0.0","4.5","-1.9","0.5","359"
"Craig Wilson","PIT","25","83","7","13","18","1","8.4%","26.5%",".373",".304",".280",".349",".653",".414","","152","0.0","5.6","-3.2","0.5","1015"
"Aaron Rowand","PHI","23","100","3","13","7","4","4.0%","13.0%",".141",".329",".304",".354",".446",".350","","105","0.4","1.1","0.5","0.5","254"
"Chad Tracy","ARI","24","108","3","14","13","1","8.3%","22.2%",".184",".375",".306",".361",".490",".365","","114","-0.1","1.8","-0.5","0.5","1888"
"Geoff Jenkins","MIL","25","113","4","13","13","2","9.7%","26.5%",".190",".373",".290",".363",".480",".361","","115","0.5","2.8","-1.6","0.5","690"
"Joe Mauer","MIN","20","82","1","8","7","1","13.4%","9.8%",".087",".339",".319",".402",".406",".351","","112","-0.2","1.0","0.8","0.5","1857"
"Matt Murton","CHC","23","87","2","12","16","0","11.5%","14.9%",".156",".323",".286",".368",".442",".355","","108","-0.7","0.2","1.6","0.5","6307"
"Willy Taveras","HOU","24","111","0","14","5","1","6.3%","16.2%",".050",".349",".287",".333",".337",".301","","76","0.1","-3.3","4.2","0.4","1876"
"Milton Bradley","OAK","21","83","3","10","8","2","15.7%","18.1%",".159",".275",".246",".373",".406",".349","","111","-0.2","1.0","0.7","0.4","369"
"Jose Lopez","SEA","26","113","4","13","17","0","2.7%","15.9%",".217",".298",".274",".300",".491",".334","","103","-0.3","0.1","0.4","0.4","3114"
"Joey Gathright","TBD","24","82","0","13","5","6","13.4%","18.3%",".029",".302",".235",".350",".265",".293","","74","0.9","-1.9","3.5","0.4","3913"
"Alex Rodriguez","NYY","23","105","5","22","16","3","16.2%","19.0%",".209",".290",".267",".390",".477",".375","","126","-0.6","2.9","-2.2","0.4","1274"
"Garret Anderson","LAA","25","101","4","10","17","0","6.9%","15.8%",".202",".338",".309",".356",".511",".368","","122","-0.1","2.8","-1.9","0.4","2"
"A.J. Pierzynski","CHW","21","81","0","8","5","0","4.9%","8.6%",".055",".379",".342",".392",".397",".349","","105","-0.1","0.4","1.1","0.4","746"
"Raul Ibanez","SEA","26","113","3","16","16","0","6.2%","18.6%",".204",".346",".301",".345",".505",".350","","113","-0.2","1.7","-1.3","0.4","607"
"Paul Lo Duca","NYM","18","82","1","9","7","1","6.1%","8.5%",".111",".328",".306",".367",".417",".347","","109","-0.4","0.5","1.1","0.4","662"
"Adam Kennedy","LAA","22","80","1","11","13","2","6.3%","15.0%",".135",".371",".324",".363",".459",".355","","114","-0.6","0.8","0.6","0.4","19"
"Adam Everett","HOU","22","79","1","8","13","1","6.3%","13.9%",".097",".279",".250",".304",".347",".288","","68","0.4","-2.9","4.4","0.4","1430"
"Khalil Greene","SDP","23","93","4","9","13","2","14.0%","21.5%",".200",".214",".200",".312",".400",".314","","92","-0.3","-1.2","2.3","0.4","1826"
"Felipe Lopez","CIN","25","115","3","20","9","9","10.4%","19.1%",".137",".299",".255",".333",".392",".321","","87","2.4","0.5","-0.1","0.4","1311"
"Kenji Johjima","SEA","23","85","2","9","12","0","4.7%","10.6%",".133",".277",".267",".341",".400",".328","","99","-0.6","-0.8","1.7","0.4","5811"
"Luis Gonzalez","ARI","25","109","5","17","19","0","12.8%","7.3%",".286",".213",".242",".349",".527",".366","","114","0.2","2.2","-1.9","0.4","55"
"Tadahito Iguchi","CHW","21","97","2","19","13","1","8.2%","19.6%",".126",".388",".322",".375",".448",".359","","112","-0.4","1.0","-0.7","0.4","8581"
"Dan Uggla","FLA","22","93","3","10","10","2","7.5%","17.2%",".157",".281",".253",".319",".410",".319","","90","0.8","-0.4","1.0","0.4","3442"
"Mark Grudzielanek","KCR","20","85","0","14","4","0","4.7%","14.1%",".114",".338",".291",".329",".405",".319","","89","-0.1","-1.3","2.0","0.3","653"
"Ryan Howard","PHI","24","98","5","12","12","0","12.2%","24.5%",".188",".368",".306",".388",".494",".375","","122","-0.3","2.5","-2.4","0.3","2154"
"Xavier Nady","NYM","23","95","6","12","11","1","3.2%","14.7%",".267",".310",".311",".337",".578",".376","","127","-0.1","3.3","-3.2","0.3","1658"
"Magglio Ordonez","DET","23","99","5","15","14","0","6.1%","17.2%",".217",".324",".304",".343",".522",".367","","121","-0.6","2.0","-2.2","0.3","248"
"Chone Figgins","LAA","25","111","2","23","11","7","9.0%","19.8%",".155",".320",".268",".336",".423",".329","","96","2.7","2.1","-2.8","0.3","1580"
"Carl Crawford","TBD","23","104","1","16","12","6","8.7%","11.5%",".086",".300",".269",".340",".355",".308","","84","1.1","-1.1","0.6","0.3","1201"
"Shannon Stewart","MIN","20","86","2","11","10","2","5.8%","11.6%",".088",".353",".325",".372",".413",".348","","110","-0.3","0.8","-0.6","0.3","1322"
"Ronny Cedeno","CHC","22","86","1","8","8","1","4.7%","11.6%",".167",".343",".308",".341",".474",".350","","105","-0.5","0.0","0.3","0.3","2179"
"Ryan Zimmerman","WSN","25","108","4","14","17","2","11.1%","25.0%",".168",".292",".242",".324",".411",".314","","88","0.2","-1.5","1.0","0.3","4220"
"Vladimir Guerrero","LAA","25","103","6","13","20","3","2.9%","14.6%",".184",".308",".306",".330",".490",".350","","110","-0.1","1.3","-1.8","0.3","778"
"Bill Mueller","LAD","25","104","3","10","15","1","14.4%","5.8%",".184",".291",".299",".404",".483",".377","","128","-1.4","2.3","-2.8","0.3","295"
"Gary Matthews Jr.","TEX","16","79","2","7","10","1","10.1%","17.7%",".224",".296",".269",".342",".493",".351","","106","-0.6","0.0","0.0","0.3","153"
"Josh Barfield","SDP","23","93","2","14","6","6","3.2%","20.4%",".116",".299",".256",".290",".372",".287","","75","1.8","-1.3","0.6","0.2","3622"
"Carl Everett","SEA","25","99","4","12","13","0","15.2%","13.1%",".220",".212",".220",".343",".439",".338","","105","0.5","1.2","-2.4","0.2","1249"
"Clint Barmes","COL","24","113","2","19","16","2","2.7%","13.3%",".126",".284",".262",".284",".388",".289","","59","1.4","-4.6","2.9","0.2","1830"
"Shea Hillenbrand","TOR","21","83","3","11","12","0","3.6%","12.0%",".171",".338",".329",".361",".500",".367","","120","-1.0","1.1","-2.0","0.2","196"
"Jim Edmonds","STL","21","88","4","12","19","2","13.6%","27.3%",".213",".250",".213",".318",".427",".319","","90","0.0","-1.1","0.1","0.2","1153"
"Jason Kendall","OAK","20","78","0","7","7","1","11.5%","3.8%",".033",".233",".230",".355",".262",".290","","72","0.2","-2.7","1.8","0.2","993"
"Jimmy Rollins","PHI","24","107","2","17","6","4","7.5%","6.5%",".124",".267",".268",".318",".392",".305","","76","-0.2","-3.5","1.7","0.2","971"
"Juan Pierre","CHC","23","100","0","17","2","8","3.0%","10.0%",".075",".289",".258",".289",".333",".275","","55","1.9","-4.0","2.2","0.2","443"
"Tony Batista","MIN","21","83","2","8","8","0","8.4%","16.9%",".160",".305",".267",".337",".427",".334","","101","-0.6","-0.5","-0.9","0.1","124"
"Rickie Weeks Jr.","MIL","22","90","1","19","8","3","7.8%","28.9%",".091",".392",".273",".367",".364",".331","","96","0.6","0.1","-1.9","0.1","1849"
"Jason Varitek","BOS","21","85","1","9","8","1","12.9%","8.2%",".125",".262",".250",".345",".375",".311","","81","-0.5","-2.7","0.8","0.1","217"
"Yuniesky Betancourt","SEA","25","83","0","10","9","2","1.2%","8.4%",".123",".297",".272",".280",".395",".289","","73","0.0","-2.9","1.0","0.1","8585"
"Dave Roberts","SDP","21","88","0","8","5","5","10.2%","9.1%",".090",".257",".231",".310",".321",".284","","73","0.7","-2.4","0.3","0.1","670"
"Manny Ramirez","BOS","25","108","4","13","13","0","18.5%","22.2%",".172",".339",".276",".417",".448",".379","","125","-0.7","2.9","-6.0","0.1","210"
"Emil Brown","KCR","22","89","1","7","11","3","11.2%","16.9%",".107",".258",".227",".315",".333",".290","","70","0.2","-3.3","0.8","0.1","1197"
"Robinson Cano","NYY","20","83","2","11","9","0","3.6%","9.6%",".127",".333",".316",".341",".443",".341","","103","-1.6","-1.2","-1.2","0.0","3269"
"Jose Cruz","LAD","24","95","1","14","4","3","13.7%","16.8%",".103",".270",".231",".333",".333",".302","","78","0.9","-1.8","-0.9","0.0","1296"
"Reggie Sanders","KCR","19","77","4","10","13","2","3.9%","28.6%",".219",".271",".233",".260",".452",".293","","72","0.2","-2.6","0.4","0.0","1129"
"Vinny Castilla","SDP","21","84","1","8","8","0","7.1%","17.9%",".080",".290",".253",".298",".333",".277","","68","0.0","-3.5","1.1","0.0","84"
"Jose Guillen","WSN","21","85","2","9","7","0","3.5%","8.2%",".145",".235",".237",".306",".382",".298","","78","0.0","-2.4","-0.1","0.0","57"
"Mark Teahen","KCR","19","70","2","10","8","2","7.1%","27.1%",".188",".273",".219",".271",".406",".288","","69","1.0","-1.9","-0.4","0.0","4511"
"Adrian Beltre","SEA","26","102","1","9","6","7","9.8%","20.6%",".044",".235",".189",".284",".233",".242","","41","1.2","-6.5","3.1","0.0","639"
"Dioner Navarro","LAD","22","78","1","2","6","1","12.8%","23.1%",".074",".347",".265",".359",".338",".298","","76","0.3","-2.2","-0.3","0.0","3179"
"Jay Gibbons","BAL","25","105","5","12","17","0","1.9%","9.5%",".238",".276",".287",".305",".525",".348","","107","-1.4","-0.4","-3.2","0.0","141"
"Lyle Overbay","TOR","23","92","2","8","11","0","13.0%","15.2%",".125",".313",".275",".370",".400",".343","","104","-1.3","-0.9","-2.5","0.0","1617"
"Darin Erstad","LAA","22","86","0","8","4","1","3.5%","16.3%",".113",".284",".238",".279",".350",".275","","60","-0.1","-4.5","1.3","0.0","11"
"Mark Ellis","OAK","21","85","2","7","9","0","5.9%","21.2%",".128",".224",".192",".259",".321",".258","","51","0.5","-4.9","1.6","0.0","1443"
"Craig Monroe","DET","25","99","5","14","15","1","4.0%","27.3%",".215",".306",".258",".293",".473",".320","","90","0.0","-1.4","-2.4","0.0","1464"
"David Bell","PHI","20","78","3","8","8","0","5.1%","2.6%",".164",".221",".247",".286",".411",".301","","73","0.0","-2.7","-0.3","0.0","1108"
"Mark Kotsay","OAK","22","100","1","11","9","0","11.0%","13.0%",".125",".297",".261",".350",".386",".324","","95","-1.6","-2.3","-1.5","0.0","1042"
"Aramis Ramirez","CHC","21","84","4","13","10","1","14.3%","9.5%",".197",".169",".197",".321",".394",".309","","77","-0.8","-3.3","-0.1","-0.1","1002"
"Hideki Matsui","NYY","23","100","3","15","13","0","11.0%","14.0%",".169",".278",".258",".340",".427",".328","","95","-0.2","-0.8","-3.4","-0.1","1659"
"Doug Mientkiewicz","KCR","20","76","0","9","5","0","7.9%","10.5%",".103",".279",".250",".316",".353",".296","","74","-1.0","-3.5","0.1","-0.1","741"
"Alex Gonzalez","BOS","21","83","0","1","4","0","8.4%","19.3%",".057",".236",".186",".275",".243",".243","","35","0.3","-6.7","2.8","-0.1","520"
"Marcus Giles","ATL","21","94","1","13","4","1","16.0%","19.1%",".115",".237",".192",".323",".308",".292","","70","-0.1","-3.8","-0.6","-0.1","89"
"Placido Polanco","DET","23","104","0","8","10","0","1.0%","3.8%",".010",".309",".299",".317",".309",".281","","64","-1.4","-6.3","1.5","-0.1","1176"
"Adam LaRoche","ATL","24","85","4","10","12","0","11.8%","32.9%",".253",".256",".200",".294",".453",".320","","89","-0.4","-1.7","-2.4","-0.1","1904"
"Chris Duffy","PIT","23","83","0","11","4","2","3.6%","24.1%",".105",".268",".197",".265",".303",".255","","48","0.8","-4.8","0.8","-0.1","3605"
"Angel Berroa","KCR","22","80","1","6","8","0","1.3%","17.5%",".089",".313",".266",".275",".354",".273","","59","-0.3","-4.6","0.5","-0.1","591"
"Adrian Gonzalez","SDP","24","99","1","12","12","0","8.1%","17.2%",".111",".301",".256",".313",".367",".291","","77","-1.0","-3.9","-0.8","-0.1","1908"
"Aaron Boone","CLE","23","94","2","7","14","1","5.3%","19.1%",".141",".292",".247",".304",".388",".304","","80","0.4","-2.1","-2.6","-0.1","311"
"Justin Morneau","MIN","21","84","5","8","15","0","7.1%","26.2%",".208",".220",".208",".274",".416",".297","","76","-0.4","-2.9","-1.6","-0.2","1737"
"Ronnie Belliard","CLE","23","94","2","11","11","1","5.3%","7.4%",".092",".256",".253",".309",".345",".292","","72","0.0","-3.4","-1.6","-0.2","677"
"Mike Jacobs","FLA","21","87","3","8","13","2","13.8%","25.3%",".178",".224",".192",".310",".370",".303","","79","-0.2","-2.6","-2.2","-0.2","2231"
"Brady Clark","MIL","23","98","1","9","7","0","14.3%","8.2%",".090",".211",".205",".333",".295",".288","","68","-1.1","-5.2","0.0","-0.2","1398"
"Richie Sexson","SEA","26","107","2","9","15","0","11.2%","26.2%",".138",".281",".213",".308",".351",".296","","77","-1.4","-4.5","-1.1","-0.2","709"
"Orlando Hudson","ARI","25","102","0","11","4","4","7.8%","16.7%",".086",".289",".237",".297",".323",".277","","56","0.8","-5.0","-0.5","-0.2","1307"
"Mike Sweeney","KCR","19","80","2","8","6","0","13.8%","18.8%",".138",".204",".185",".325",".323",".288","","69","0.1","-3.1","-2.0","-0.2","634"
"Matt Holliday","COL","24","108","4","14","24","0","1.9%","15.7%",".223",".277",".262",".287",".485",".321","","80","-0.5","-3.3","-2.7","-0.2","1873"
"Pedro Feliz","SFG","24","100","2","8","14","0","5.0%","21.0%",".109",".239",".207",".242",".315",".243","","37","-0.3","-8.5","2.7","-0.2","1112"
"Lance Niekro","SFG","20","75","1","8","10","0","8.0%","13.3%",".087",".259",".232",".293",".319",".274","","58","0.4","-3.7","-1.3","-0.2","1832"
"Brad Wilkerson","TEX","23","97","3","14","9","1","7.2%","38.1%",".157",".347",".225",".289",".382",".294","","68","-0.2","-4.1","-1.7","-0.2","804"
"Travis Lee","TBD","23","90","4","9","8","1","8.9%","23.3%",".198",".196",".185",".267",".383",".283","","67","-0.8","-4.7","-1.0","-0.2","958"
"Royce Clayton","WSN","24","94","0","7","6","0","5.3%","18.1%",".059",".314",".259",".309",".318",".271","","60","-1.1","-6.0","0.2","-0.3","226"
"Jason Michaels","CLE","22","102","0","10","6","2","7.8%","19.6%",".043",".311",".245",".304",".287",".270","","57","0.9","-4.7","-1.6","-0.3","1399"
"Jose Castillo","PIT","23","85","1","8","6","2","5.9%","22.4%",".078",".293",".234",".294",".312",".267","","56","0.0","-5.0","-0.8","-0.3","1866"
"Rafael Furcal","LAD","23","111","0","18","2","6","13.5%","12.6%",".021",".232",".198",".306",".219",".254","","48","1.2","-6.4","-0.3","-0.3","88"
"Jhonny Peralta","CLE","25","114","3","19","16","0","7.0%","24.6%",".124",".280",".229",".281",".352",".278","","62","-0.8","-6.3","-0.8","-0.3","1738"
"Torii Hunter","MIN","24","96","5","14","13","1","6.3%","21.9%",".189",".188",".189",".240",".378",".265","","55","0.1","-5.5","-1.0","-0.3","731"
"Russ Adams","TOR","19","76","1","10","7","1","5.3%","14.5%",".085",".250",".225",".263",".310",".253","","44","0.1","-5.4","-0.5","-0.3","4519"
"Frank Thomas","OAK","22","87","5","9","11","0","8.0%","13.8%",".215",".161",".190",".264",".405",".289","","71","-1.3","-4.5","-2.3","-0.4","255"
"Scott Podsednik","CHW","22","97","0","13","5","4","5.2%","11.3%",".078",".266",".233",".281",".311",".264","","49","-0.3","-6.7","-0.4","-0.4","1095"
