"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Paul Goldschmidt","ARI","155","665","36","117","120","18","14.1%","22.1%",".265",".343",".297",".404",".563",".400",".392","142","3.3","39.4","-8.3","5.3","9218"
"Justin Upton","- - -","152","635","35","100","109","14","11.7%","28.3%",".268",".341",".273",".361",".540",".378",".355","137","4.1","33.4","-3.2","5.2","5222"
"Brian Dozier","MIN","152","705","34","106","93","16","11.1%","20.0%",".227",".300",".271",".359",".498",".362",".334","126","3.7","26.2","0.9","5.1","9810"
"Marcell Ozuna","MIA","159","679","37","93","124","1","9.4%","21.2%",".237",".355",".312",".376",".548",".388",".359","143","-5.2","32.6","-4.3","5.0","10324"
"Andrelton Simmons","LAA","158","647","14","77","69","19","7.3%","10.4%",".143",".291",".278",".331",".421",".323",".295","102","2.0","3.9","24.6","5.0","10847"
"Zack Cozart","CIN","122","507","24","80","63","3","12.2%","15.4%",".251",".312",".297",".385",".548",".392",".328","139","-1.5","24.3","8.9","5.0","2616"
"Chris Taylor","LAD","140","568","21","85","72","17","8.8%","25.0%",".208",".361",".288",".354",".496",".361",".332","126","6.7","25.3","4.1","4.8","13757"
"Buster Posey","SFG","140","568","12","62","67","6","10.7%","11.6%",".142",".347",".320",".400",".462",".366",".339","128","-1.8","18.8","10.2","4.7","9166"
"Christian Yelich","MIA","156","695","18","100","81","16","11.5%","19.7%",".156",".336",".282",".369",".439",".348",".353","117","6.8","22.0","1.4","4.6","11477"
"George Springer","HOU","140","629","34","112","85","5","10.2%","17.6%",".239",".297",".283",".367",".522",".376",".373","140","-2.2","28.6","-4.6","4.5","12856"
"J.T. Realmuto","MIA","141","579","17","68","65","8","6.2%","18.3%",".173",".318",".278",".332",".451",".332",".326","107","1.6","6.5","19.0","4.4","11739"
"Daniel Murphy","WSN","144","593","23","94","93","2","8.8%","13.0%",".221",".341",".322",".384",".543",".385",".356","135","-2.0","24.5","0.1","4.4","4316"
"Freddie Freeman","ATL","117","514","28","84","71","8","12.6%","18.5%",".280",".335",".307",".403",".586",".407",".394","149","0.8","33.3","-6.7","4.3","5361"
"Gary Sanchez","NYY","122","525","33","79","90","2","7.6%","22.9%",".253",".304",".278",".345",".531",".368",".374","131","-1.4","18.6","6.6","4.3","11442"
"Jose Abreu","CHW","156","675","33","95","102","3","5.2%","17.6%",".248",".330",".304",".354",".552",".377",".347","139","-2.0","30.8","-11.0","4.3","15676"
"Avisail Garcia","CHW","136","561","18","75","80","5","5.9%","19.8%",".176",".392",".330",".380",".506",".375",".356","138","1.9","28.3","-5.0","4.2","5760"
"Lorenzo Cain","KCR","155","645","15","86","49","26","8.4%","15.5%",".140",".340",".300",".363",".440",".347",".337","115","3.5","15.0","5.2","4.2","9077"
"Didi Gregorius","NYY","136","570","25","73","87","3","4.4%","12.3%",".191",".287",".287",".318",".478",".335",".285","109","3.1","9.0","12.9","4.1","6012"
"Anthony Rizzo","CHC","157","691","32","99","109","10","13.2%","13.0%",".234",".273",".273",".392",".507",".380",".390","134","-4.2","25.9","-7.8","4.1","3473"
"Eric Hosmer","KCR","162","671","25","98","94","6","9.8%","15.5%",".179",".351",".318",".385",".498",".376",".344","135","1.9","30.6","-12.8","4.0","3516"
"Brett Gardner","NYY","151","682","21","96","63","23","10.6%","17.9%",".163",".300",".264",".350",".428",".336",".325","110","6.0","14.1","3.1","4.0","9927"
"Cody Bellinger","LAD","132","548","39","87","97","10","11.7%","26.6%",".315",".299",".267",".352",".581",".380",".356","138","2.0","28.7","-6.3","4.0","15998"
"Marwin Gonzalez","HOU","134","515","23","67","90","8","9.5%","19.2%",".226",".343",".303",".377",".530",".382",".311","144","0.5","28.3","-6.1","4.0","5497"
"Elvis Andrus","TEX","158","689","20","100","88","25","5.5%","14.7%",".174",".325",".297",".337",".471",".344",".301","105","4.4","8.8","7.2","3.9","8709"
"Eugenio Suarez","CIN","156","632","26","87","82","4","13.3%","23.3%",".200",".309",".260",".367",".461",".356",".349","116","-1.4","11.5","7.0","3.9","12552"
"Nelson Cruz","SEA","155","645","39","91","119","1","10.9%","21.7%",".261",".315",".288",".375",".549",".385",".397","146","-3.9","33.0","-16.7","3.8","2434"
"Steven Souza Jr.","TBR","148","617","30","78","78","16","13.6%","29.0%",".220",".302",".239",".351",".459",".348",".341","121","3.6","19.5","-2.7","3.8","5667"
"Jonathan Schoop","BAL","160","675","32","92","105","1","5.2%","21.0%",".211",".330",".293",".338",".503",".355",".326","120","-2.1","14.7","-0.6","3.7","11265"
"Andrew McCutchen","PIT","156","650","28","94","88","11","11.2%","17.8%",".207",".305",".279",".363",".486",".360",".355","122","1.1","19.7","-4.2","3.7","9847"
"Jed Lowrie","OAK","153","645","14","86","69","0","11.3%","15.5%",".171",".314",".277",".360",".448",".347",".364","120","-1.3","14.7","-0.1","3.6","4418"
"Justin Smoak","TOR","158","637","38","85","90","0","11.5%","20.1%",".259",".285",".270",".355",".529",".371",".385","133","-3.1","23.1","-8.4","3.6","9054"
"Dee Gordon","MIA","158","695","2","114","33","60","3.6%","13.4%",".067",".354",".308",".341",".375",".312",".252","94","9.3","3.7","9.8","3.6","8203"
"Byron Buxton","MIN","140","511","16","69","51","29","7.4%","29.4%",".160",".339",".253",".314",".413",".312",".286","92","11.8","6.4","12.0","3.6","14161"
"Kyle Seager","SEA","154","650","27","72","88","2","8.9%","16.9%",".201",".262",".249",".323",".450",".326",".337","106","-0.9","4.3","9.1","3.5","9785"
"Travis Shaw","MIL","144","606","31","84","101","10","9.9%","22.8%",".240",".312",".273",".349",".513",".361",".322","120","-1.8","13.9","1.6","3.5","11982"
"Alex Bregman","HOU","155","626","19","88","71","17","8.8%","15.5%",".191",".311",".284",".352",".475",".351",".330","123","0.3","17.7","-4.4","3.5","17678"
"Tim Beckham","- - -","137","575","22","67","62","6","6.3%","29.0%",".176",".365",".278",".328",".454",".334",".320","109","0.6","7.0","7.6","3.4","7949"
"Josh Reddick","HOU","134","540","13","77","82","7","8.0%","13.3%",".170",".339",".314",".363",".484",".357",".330","127","3.3","21.3","-5.8","3.4","3892"
"Domingo Santana","MIL","151","607","30","88","85","15","12.0%","29.3%",".227",".363",".278",".371",".505",".372",".351","127","3.2","24.5","-11.1","3.3","10348"
"Cesar Hernandez","PHI","128","577","9","85","34","15","10.6%","18.0%",".127",".353",".294",".373",".421",".346",".319","111","0.8","9.0","5.3","3.3","10556"
"Ryan Zimmerman","WSN","144","576","36","90","108","1","7.6%","21.9%",".269",".335",".303",".358",".573",".387",".371","137","1.9","28.9","-15.0","3.3","4220"
"Logan Morrison","TBR","149","601","38","75","85","2","13.5%","24.8%",".270",".268",".246",".353",".516",".363",".359","131","0.0","22.9","-11.0","3.2","9205"
"Matt Carpenter","STL","145","622","23","91","69","2","17.5%","20.1%",".209",".274",".241",".384",".451",".361",".378","124","0.4","19.9","-8.2","3.2","8090"
"Xander Bogaerts","BOS","148","635","10","94","62","15","8.8%","18.3%",".130",".327",".273",".343",".403",".321",".265","95","8.3","4.1","6.0","3.2","12161"
"Todd Frazier","- - -","147","576","27","74","76","4","14.4%","21.7%",".215",".226",".213",".344",".428",".335",".349","109","-2.0","4.7","7.4","3.2","785"
"Robinson Cano","SEA","150","648","23","79","97","1","7.6%","13.1%",".172",".294",".280",".338",".453",".334",".350","112","-3.0","6.4","2.4","3.1","3269"
"Yasiel Puig","LAD","152","570","28","72","74","15","11.2%","17.5%",".224",".274",".263",".346",".487",".349",".351","117","-7.6","5.0","5.6","2.9","14225"
"Odubel Herrera","PHI","138","563","14","67","56","8","5.5%","22.4%",".171",".345",".281",".325",".452",".329",".294","100","1.0","0.8","9.6","2.9","11476"
"Jean Segura","SEA","125","566","11","80","45","22","6.0%","14.7%",".128",".339",".300",".349",".427",".334",".304","111","-0.5","7.5","1.9","2.9","5933"
"Carlos Santana","CLE","154","667","23","90","79","5","13.2%","14.1%",".196",".274",".259",".363",".455",".350",".355","115","0.8","12.9","-7.0","2.9","2396"
"Ender Inciarte","ATL","158","718","11","93","57","22","6.8%","13.1%",".106",".339",".304",".350",".409",".328",".280","97","2.3","-0.3","5.2","2.8","4922"
"Whit Merrifield","KCR","145","630","19","80","78","34","4.6%","14.0%",".172",".308",".288",".324",".460",".332",".314","105","4.4","8.0","-1.4","2.8","11281"
"Matt Joyce","OAK","141","544","25","78","68","4","12.1%","20.8%",".230",".263",".243",".335",".473",".343",".349","117","1.7","13.1","-4.5","2.7","3353"
"Joey Gallo","TEX","145","532","41","85","80","7","14.1%","36.8%",".327",".250",".209",".333",".537",".364",".367","119","4.6","17.0","-8.4","2.7","14128"
"Josh Harrison","PIT","128","542","16","66","47","12","5.2%","16.6%",".160",".303",".272",".339",".432",".332",".304","104","2.2","4.8","3.8","2.6","8202"
"Corey Dickerson","TBR","150","629","27","84","62","4","5.6%","24.2%",".207",".338",".282",".325",".490",".341",".306","116","-0.1","12.3","-7.4","2.6","10762"
"Eddie Rosario","MIN","151","589","27","79","78","9","5.9%","18.0%",".218",".312",".290",".328",".507",".349",".320","117","-0.5","12.1","-6.4","2.6","12155"
"Jay Bruce","- - -","146","617","36","82","101","1","9.2%","22.5%",".254",".274",".254",".324",".508",".350",".346","118","-2.1","12.2","-6.8","2.6","9892"
"Ian Kinsler","DET","139","613","22","90","52","14","9.0%","14.0%",".176",".244",".236",".313",".412",".313",".319","92","1.5","-4.6","9.4","2.6","6195"
"Khris Davis","OAK","153","652","43","91","110","4","11.2%","29.9%",".281",".290",".247",".336",".528",".361",".382","130","-1.3","22.6","-19.3","2.5","9112"
"Jake Lamb","ARI","149","635","30","89","105","6","13.7%","23.9%",".239",".287",".248",".357",".487",".353",".330","111","0.8","9.7","-5.4","2.5","13329"
"Evan Longoria","TBR","156","677","20","71","86","6","6.8%","16.1%",".163",".282",".261",".313",".424",".312",".306","97","1.4","-1.5","3.3","2.5","9368"
"Manny Machado","BAL","156","690","33","81","95","9","7.2%","16.7%",".213",".265",".259",".310",".471",".328",".359","102","-5.0","-3.6","4.7","2.4","11493"
"Yonder Alonso","- - -","142","521","28","72","67","2","13.1%","22.6%",".235",".302",".266",".365",".501",".366",".362","133","-2.5","18.7","-11.9","2.4","2530"
"Javier Baez","CHC","145","508","23","75","75","10","5.9%","28.3%",".207",".345",".273",".317",".480",".326",".286","98","3.8","2.7","4.5","2.4","12979"
"Yadier Molina","STL","136","543","18","60","82","9","5.2%","13.6%",".166",".285",".273",".312",".439",".316",".324","95","-5.1","-8.8","14.4","2.3","7007"
"Joe Mauer","MIN","141","597","7","69","71","2","11.1%","13.9%",".112",".349",".305",".384",".417",".349",".365","117","-6.3","6.3","-3.4","2.3","1857"
"Edwin Encarnacion","CLE","157","669","38","96","107","2","15.5%","19.9%",".245",".271",".258",".377",".504",".373",".387","130","-8.3","16.7","-16.6","2.3","2151"
"Yolmer Sanchez","CHW","141","534","12","63","59","8","6.6%","20.8%",".147",".321",".267",".319",".413",".313",".278","95","-1.3","-4.4","8.5","2.2","11602"
"Brandon Crawford","SFG","144","570","14","58","77","3","7.4%","19.8%",".151",".293",".253",".305",".403",".301",".298","86","-1.6","-11.8","15.0","2.2","5343"
"Jackie Bradley Jr.","BOS","133","541","17","58","63","8","8.9%","22.9%",".158",".294",".245",".323",".402",".313",".311","89","5.0","-2.5","5.8","2.2","12984"
"Eric Thames","MIL","138","551","31","83","63","4","13.6%","29.6%",".271",".309",".247",".359",".518",".369",".338","125","-1.6","16.4","-12.9","2.2","3711"
"Curtis Granderson","- - -","147","527","26","74","64","6","13.5%","23.3%",".241",".228",".212",".323",".452",".330",".328","106","2.9","6.9","-2.7","2.2","4747"
"Kole Calhoun","LAA","155","654","19","77","71","5","10.9%","20.5%",".148",".284",".244",".333",".392",".315",".322","97","-0.5","-2.9","2.0","2.1","11200"
"Joe Panik","SFG","138","573","10","60","53","4","8.0%","9.4%",".133",".301",".288",".347",".421",".329",".301","104","-2.1","0.8","0.9","2.0","11936"
"Andrew Benintendi","BOS","151","658","20","84","90","20","10.6%","17.0%",".154",".301",".271",".352",".424",".332",".325","102","1.4","3.0","-5.1","2.0","17901"
"Mike Moustakas","KCR","148","598","38","75","85","0","5.7%","15.7%",".249",".263",".272",".314",".521",".345",".331","113","-5.4","4.3","-4.4","2.0","4892"
"Chase Headley","NYY","147","586","12","77","61","9","10.2%","22.5%",".133",".341",".273",".352",".406",".329",".312","105","1.2","4.6","-4.6","2.0","4720"
"DJ LeMahieu","COL","155","682","8","95","64","6","8.7%","13.2%",".099",".351",".310",".374",".409",".342",".334","94","-4.5","-9.3","6.7","2.0","9874"
"Jose Reyes","NYM","145","561","15","75","58","24","8.9%","14.1%",".168",".263",".246",".315",".413",".312",".286","95","5.4","1.7","-0.4","2.0","1736"
"Kevin Pillar","TOR","154","632","16","72","42","15","5.2%","15.0%",".148",".280",".256",".300",".404",".302",".304","86","1.0","-9.6","7.7","2.0","12434"
"Manuel Margot","SDP","126","529","13","53","39","17","6.6%","20.0%",".146",".309",".263",".313",".409",".309",".288","90","1.0","-5.7","7.8","1.9","14712"
"David Peralta","ARI","140","577","14","82","57","8","7.5%","16.3%",".150",".333",".293",".352",".444",".342",".300","104","1.2","4.0","-4.3","1.9","2136"
"David Freese","PIT","130","503","10","44","52","0","11.5%","23.1%",".108",".336",".263",".368",".371",".326",".336","100","-4.2","-4.2","6.2","1.8","9549"
"Ben Gamel","SEA","134","550","11","68","59","4","6.5%","22.2%",".138",".340",".275",".322",".413",".315",".292","99","3.4","2.7","-4.1","1.7","12160"
"Yuli Gurriel","HOU","139","564","18","69","75","3","3.9%","11.0%",".187",".308",".299",".332",".486",".344",".319","118","0.8","13.5","-15.8","1.7","19198"
"Trey Mancini","BAL","147","586","24","65","78","1","5.6%","23.7%",".195",".352",".293",".338",".488",".349",".330","116","-0.3","11.6","-15.3","1.6","15149"
"Jorge Polanco","MIN","133","544","13","60","74","13","7.5%","14.3%",".154",".278",".256",".313",".410",".309",".283","90","3.7","-3.1","0.8","1.6","13152"
"Adam Jones","BAL","147","635","26","82","73","2","4.3%","17.8%",".181",".312",".285",".322",".466",".334",".307","106","1.3","6.0","-11.4","1.6","6368"
"Adam Duvall","CIN","157","647","31","78","99","5","6.0%","26.3%",".232",".290",".249",".301",".480",".327",".293","96","-0.3","-3.3","-2.1","1.6","10950"
"Freddy Galvis","PHI","162","663","12","71","61","14","6.8%","16.7%",".127",".292",".255",".309",".382",".298",".275","79","0.9","-16.7","10.5","1.6","6609"
"Brandon Phillips","- - -","144","604","13","81","60","11","3.5%","12.1%",".131",".308",".285",".319",".416",".316",".292","91","-2.3","-9.5","4.9","1.5","791"
"Jordy Mercer","PIT","145","558","14","52","58","0","9.1%","15.8%",".151",".284",".255",".326",".406",".308",".292","88","-0.9","-9.3","6.0","1.5","6547"
"Nick Castellanos","DET","157","665","26","73","101","4","6.2%","21.4%",".218",".313",".272",".320",".490",".341",".370","111","-2.1","7.2","-15.0","1.5","11737"
"Max Kepler","MIN","147","568","19","67","69","6","8.3%","20.1%",".182",".276",".243",".312",".425",".315",".295","94","3.1","-1.3","-3.4","1.5","12144"
"Trevor Story","COL","145","555","24","68","82","7","8.8%","34.4%",".219",".332",".239",".308",".457",".323",".295","82","1.0","-12.0","7.8","1.4","12564"
"Orlando Arcia","MIL","153","548","15","56","53","14","6.6%","18.2%",".130",".317",".277",".324",".407",".309",".273","86","0.5","-9.1","5.2","1.4","13185"
"Asdrubal Cabrera","NYM","135","540","14","66","59","3","9.3%","15.4%",".154",".310",".280",".351",".434",".338",".327","112","-8.9","-0.9","-3.1","1.4","4962"
"Denard Span","SFG","129","542","12","73","43","12","7.4%","12.7%",".155",".295",".272",".329",".427",".325",".315","102","-0.7","0.5","-6.1","1.2","8347"
"Billy Hamilton","CIN","139","633","4","85","38","59","7.0%","21.0%",".088",".313",".247",".299",".335",".278",".248","65","9.4","-19.5","10.7","1.2","10199"
"Scott Schebler","CIN","141","531","30","63","67","5","7.3%","23.5%",".252",".248",".233",".307",".484",".330",".335","98","0.7","-0.4","-6.1","1.1","12225"
"Mitch Moreland","BOS","149","576","22","73","79","0","9.9%","20.8%",".197",".278",".246",".326",".443",".326",".360","98","-2.4","-4.2","-6.4","0.9","3086"
"Wil Myers","SDP","155","649","30","80","74","20","10.8%","27.7%",".220",".297",".243",".328",".464",".335",".316","107","0.6","6.4","-18.9","0.9","10047"
"Mark Reynolds","COL","148","593","30","82","97","2","11.6%","29.5%",".219",".343",".267",".352",".487",".357",".317","105","-2.7","1.0","-11.6","0.9","7619"
"Yangervis Solarte","SDP","128","512","18","49","64","3","7.2%","11.9%",".161",".258",".255",".314",".416",".311",".280","91","-3.1","-8.8","0.3","0.8","5352"
"Hunter Pence","SFG","134","539","13","55","67","2","7.4%","18.9%",".126",".301",".260",".315",".385",".303",".311","87","2.7","-6.2","-3.3","0.8","8252"
"Josh Bell","PIT","159","620","26","75","90","2","10.6%","18.9%",".211",".278",".255",".334",".466",".338",".324","108","-6.8","-0.4","-13.6","0.6","13145"
"Nick Markakis","ATL","160","670","8","76","76","0","10.1%","16.4%",".110",".324",".275",".354",".384",".321",".314","93","-0.9","-7.3","-9.7","0.5","5930"
"Shin-Soo Choo","TEX","149","636","22","96","78","12","12.1%","21.1%",".162",".305",".261",".357",".423",".339",".362","102","-1.7","0.0","-17.1","0.5","3174"
"Ryon Healy","OAK","149","605","25","66","78","0","3.8%","23.5%",".181",".319",".271",".302",".451",".320",".308","101","-1.8","-0.8","-16.8","0.3","15447"
"Tim Anderson","CHW","146","606","17","72","56","15","2.1%","26.7%",".145",".328",".257",".276",".402",".288",".266","79","3.7","-12.2","-7.0","0.1","15172"
"Alcides Escobar","KCR","162","629","6","71","54","4","2.4%","16.2%",".107",".291",".250",".272",".357",".269",".259","61","3.5","-26.6","6.4","0.1","6310"
"Chris Davis","BAL","128","524","26","65","61","1","11.6%","37.2%",".208",".301",".215",".309",".423",".312",".322","91","-0.9","-6.7","-11.1","0.0","9272"
"Carlos Gonzalez","COL","136","534","14","72","57","3","10.5%","22.3%",".162",".318",".262",".339",".423",".327",".294","85","-0.5","-11.0","-6.5","0.0","7287"
"Melky Cabrera","- - -","156","666","17","78","85","1","5.4%","11.1%",".137",".299",".285",".324",".423",".319",".322","98","-3.8","-5.1","-18.9","-0.1","4022"
"Alex Gordon","KCR","148","541","9","52","45","7","8.3%","23.3%",".107",".261",".208",".293",".315",".269",".288","62","0.9","-24.7","4.7","-0.1","5209"
"Miguel Cabrera","DET","130","529","16","50","60","0","10.2%","20.8%",".149",".292",".249",".329",".399",".313",".368","92","-8.1","-13.3","-6.5","-0.2","1744"
"Nomar Mazara","TEX","148","616","20","64","101","2","8.9%","20.6%",".170",".293",".253",".323",".422",".317",".309","87","-2.2","-11.8","-11.8","-0.3","14553"
"Dansby Swanson","ATL","144","551","6","59","51","3","10.7%","21.8%",".092",".292",".232",".312",".324",".276",".290","63","1.6","-24.5","3.5","-0.3","18314"
"Jose Peraza","CIN","143","518","5","50","37","23","3.9%","13.5%",".066",".293",".259",".297",".324",".273",".287","61","2.8","-23.2","2.9","-0.3","13593"
"Jose Bautista","TOR","157","686","23","92","65","6","12.2%","24.8%",".164",".239",".203",".308",".366",".295",".300","81","-4.9","-20.9","-6.2","-0.4","1887"
"Maikel Franco","PHI","154","623","24","66","76","0","6.6%","15.2%",".179",".234",".230",".281",".409",".292",".293","76","-3.1","-22.7","-2.5","-0.5","12179"
"Hanley Ramirez","BOS","133","553","23","58","62","1","9.2%","21.0%",".188",".272",".242",".320",".429",".318",".340","92","-5.3","-10.6","-13.2","-0.5","8001"
"Kendrys Morales","TOR","150","608","28","67","85","0","7.1%","21.7%",".196",".278",".250",".308",".445",".320",".346","98","-9.4","-10.8","-15.7","-0.6","8610"
"Tommy Joseph","PHI","142","533","22","51","69","1","6.2%","24.2%",".192",".280",".240",".289",".432",".305",".291","84","-4.4","-15.0","-13.0","-1.0","10349"
"Carlos Beltran","HOU","129","509","14","60","51","0","6.5%","20.0%",".152",".263",".231",".283",".383",".283",".274","76","-2.8","-17.6","-11.3","-1.1","589"
"Mark Trumbo","BAL","146","603","23","79","65","1","7.0%","24.7%",".163",".278",".234",".289",".397",".295",".294","79","-0.9","-16.3","-17.3","-1.3","6876"
"Rougned Odor","TEX","162","651","30","79","75","15","4.9%","24.9%",".193",".224",".204",".252",".397",".272",".266","56","1.8","-33.2","-2.7","-1.4","12282"
"Albert Pujols","LAA","149","636","23","53","101","3","5.8%","14.6%",".145",".249",".241",".286",".386",".286",".312","77","-6.3","-24.2","-17.4","-2.0","1177"
