"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Joe Crede","CHW","25","105","7","12","22","0","7.6%","13.3%",".263",".227",".253",".314",".516",".355","","112","-0.5","1.1","1.9","0.7","227"
"Jason Kendall","MIL","25","97","0","11","9","1","6.2%","8.2%",".094",".321",".294",".365",".388",".339","","104","0.1","0.6","2.8","0.6","993"
"Rick Ankiel","STL","27","113","5","17","16","0","11.5%","17.7%",".230",".320",".290",".372",".520",".384","","135","0.3","5.3","-2.7","0.6","1142"
"Nick Johnson","WSN","27","106","4","10","15","0","19.8%","18.9%",".235",".241",".222",".396",".457",".374","","126","-0.1","3.3","-0.6","0.6","828"
"Andre Ethier","LAD","25","111","2","18","13","2","10.8%","12.6%",".146",".333",".315",".400",".461",".376","","129","1.0","5.1","-2.7","0.6","6265"
"Franklin Gutierrez","CLE","26","95","2","12","12","3","5.3%","21.1%",".126",".338",".276",".323",".402",".321","","94","0.0","-0.7","3.3","0.6","3255"
"Justin Upton","ARI","27","113","5","14","15","0","8.0%","23.0%",".228",".384",".327",".372",".554",".393","","134","0.9","5.7","-3.5","0.6","5222"
"Daric Barton","OAK","29","122","1","17","11","0","15.6%","20.5%",".118",".338",".265",".377",".382",".344","","112","1.1","2.9","-1.4","0.6","5928"
"Alex Gordon","KCR","27","113","3","16","11","2","8.8%","23.0%",".146",".378",".301",".363",".447",".355","","113","0.2","2.1","-0.3","0.6","5209"
"Alex Rodriguez","NYY","24","99","4","14","11","1","6.1%","19.2%",".209",".324",".286",".343",".495",".361","","120","0.2","2.6","-0.4","0.6","1274"
"Matt Kemp","LAD","25","94","2","14","16","4","4.3%","25.5%",".170",".413",".318",".344",".489",".355","","116","1.2","3.0","-0.4","0.6","5631"
"Milton Bradley","TEX","24","102","3","11","12","0","14.7%","17.6%",".186",".364",".314",".412",".500",".393","","138","-1.0","3.8","-1.7","0.6","369"
"Victor Martinez","CLE","22","87","0","6","10","0","4.6%","4.6%",".061",".385",".366",".402",".427",".367","","125","-0.8","1.9","0.6","0.6","393"
"Dan Uggla","FLA","26","115","4","13","12","1","10.4%","23.5%",".216",".306",".255",".330",".471",".347","","107","0.2","1.3","0.6","0.6","3442"
"Carlos Gomez","MIN","24","104","1","14","7","11","1.9%","24.0%",".108",".342",".265",".279",".373",".285","","70","2.3","-1.5","3.4","0.5","4881"
"Joe Mauer","MIN","24","99","0","16","10","0","9.1%","7.1%",".091",".317",".295",".357",".386",".328","","99","0.1","0.0","2.0","0.5","1857"
"A.J. Pierzynski","CHW","22","95","3","13","12","0","6.3%","6.3%",".182",".304",".307",".358",".489",".359","","114","-0.9","0.7","1.4","0.5","746"
"Edgar Renteria","DET","28","116","3","15","17","0","4.3%","15.5%",".127",".344",".309",".336",".436",".338","","103","-0.3","0.1","1.1","0.5","1178"
"Brian Giles","SDP","25","119","3","8","15","0","13.4%","9.2%",".178",".270",".267",".361",".446",".354","","121","0.1","3.2","-1.8","0.5","990"
"Jorge Cantu","FLA","25","106","3","16","10","2","7.5%","19.8%",".194",".351",".296",".349",".490",".355","","113","0.7","2.4","-0.6","0.5","2521"
"Troy Glaus","STL","28","116","1","9","21","0","12.1%","18.1%",".150",".313",".260",".345",".410",".334","","102","-0.5","-0.2","1.6","0.5","15"
"Erick Aybar","LAA","25","91","0","15","9","4","2.2%","5.5%",".057",".333",".318",".330",".375",".311","","87","1.0","-0.5","2.4","0.5","4082"
"Aaron Rowand","SFG","25","93","2","8","14","0","5.4%","23.7%",".174",".413",".326",".366",".500",".375","","127","-0.4","2.7","-0.7","0.5","254"
"Ian Kinsler","TEX","27","125","1","19","12","7","7.2%","16.0%",".082",".352",".300",".358",".382",".328","","94","2.1","1.3","-0.6","0.5","6195"
"Magglio Ordonez","DET","28","119","5","16","19","0","12.6%","13.4%",".214",".313",".301",".387",".515",".391","","139","-1.6","4.1","-3.3","0.5","248"
"Bobby Crosby","OAK","29","123","2","16","15","0","8.9%","13.0%",".125",".277",".250",".317",".375",".309","","88","0.4","-1.4","1.9","0.5","1818"
"Aaron Hill","TOR","28","119","2","11","13","2","5.9%","10.9%",".121",".290",".271",".325",".393",".318","","91","0.9","-0.3","1.0","0.5","6104"
"Mark Teixeira","ATL","27","120","4","16","17","0","8.3%","11.7%",".191",".283",".273",".333",".464",".342","","106","-0.3","0.7","0.1","0.5","1281"
"Bengie Molina","SFG","22","94","4","9","17","0","4.3%","4.3%",".207",".272",".299",".330",".506",".349","","110","-1.8","-0.7","2.1","0.4","24"
"Mark Reynolds","ARI","26","112","7","23","24","3","11.6%","33.9%",".255",".315",".245",".330",".500",".358","","110","0.9","2.3","-1.5","0.4","7619"
"Angel Pagan","NYM","24","93","0","10","12","2","11.8%","16.1%",".114",".333",".278",".359",".392",".334","","102","2.0","2.3","-0.8","0.4","2918"
"J.D. Drew","BOS","23","93","3","18","13","0","15.1%","21.5%",".141",".321",".269",".376",".410",".349","","108","0.1","1.1","0.1","0.4","1152"
"Adrian Gonzalez","SDP","28","121","5","14","19","0","8.3%","19.8%",".202",".321",".284",".347",".486",".359","","124","-0.8","2.8","-2.4","0.4","1908"
"Justin Morneau","MIN","27","110","6","12","22","0","10.0%","14.5%",".227",".263",".268",".345",".495",".358","","119","-0.2","2.4","-2.1","0.4","1737"
"Aubrey Huff","BAL","26","110","5","15","19","2","11.8%","19.1%",".216",".282",".258",".345",".474",".355","","113","0.6","2.4","-2.2","0.4","1213"
"Luke Scott","BAL","27","102","1","7","8","1","11.8%","20.6%",".135",".358",".281",".373",".416",".346","","107","-0.2","0.7","-0.3","0.4","3469"
"Cristian Guzman","WSN","27","125","2","16","8","0","4.0%","9.6%",".143",".311",".294",".320",".437",".329","","96","-0.6","-1.2","1.1","0.4","728"
"Brandon Inge","DET","25","93","3","10","14","1","14.0%","21.5%",".189",".302",".257",".374",".446",".362","","119","0.0","2.1","-1.5","0.4","470"
"Bill Hall","MIL","27","110","7","10","19","1","5.5%","24.5%",".252",".246",".233",".275",".485",".325","","95","0.3","-0.3","0.4","0.4","1605"
"Jason Bay","PIT","26","117","6","18","10","3","17.9%","19.7%",".200",".269",".253",".385",".453",".372","","126","1.3","5.0","-5.2","0.4","1717"
"Jose Reyes","NYM","24","116","2","14","10","6","7.8%","11.2%",".163",".267",".250",".307",".413",".311","","87","0.4","-1.6","1.3","0.3","1736"
"Garrett Atkins","COL","28","125","6","15","21","0","2.4%","14.4%",".210",".330",".319",".336",".529",".370","","115","0.1","2.5","-3.0","0.3","1790"
"Ichiro Suzuki","SEA","28","129","2","19","8","6","7.8%","7.8%",".109",".262",".252",".310",".361",".294","","78","1.4","-2.1","0.8","0.3","1101"
"Corey Hart","MIL","27","111","1","13","12","4","6.3%","18.9%",".131",".359",".293",".355",".424",".341","","105","0.9","1.6","-1.9","0.3","1945"
"Carlos Lee","HOU","28","114","6","14","16","0","6.1%","11.4%",".243",".250",".262",".307",".505",".348","","111","-1.0","0.6","-1.2","0.3","243"
"Rickie Weeks Jr.","MIL","27","125","3","24","8","5","13.6%","17.6%",".144",".228",".202",".336",".346",".315","","88","1.1","-0.7","-0.3","0.3","1849"
"Miguel Cabrera","DET","27","117","5","15","19","1","12.0%","15.4%",".200",".278",".270",".359",".470",".359","","117","-0.2","2.2","-3.3","0.3","1744"
"Jim Thome","CHW","26","113","6","16","19","0","15.9%","25.7%",".258",".259",".226",".363",".484",".369","","121","-1.1","1.8","-2.8","0.3","409"
"Raul Ibanez","SEA","28","122","5","16","20","0","7.4%","12.3%",".200",".290",".291",".336",".491",".336","","107","0.3","1.3","-2.7","0.3","607"
"Carlos Pena","TBR","26","107","6","14","15","0","12.1%","29.0%",".211",".226",".200",".327",".411",".331","","102","-0.2","0.1","-1.0","0.3","934"
"Adam Jones","BAL","27","103","1","10","8","3","5.8%","22.3%",".126",".333",".263",".311",".389",".308","","82","-0.1","-2.4","1.6","0.3","6368"
"Corey Patterson","CIN","26","94","4","15","11","5","8.5%","6.4%",".250",".187",".214",".280",".464",".318","","86","0.9","-0.7","0.3","0.3","300"
"Placido Polanco","DET","20","93","2","12","9","1","12.9%","6.5%",".114",".225",".228",".344",".342",".312","","86","0.5","-1.1","0.3","0.3","1176"
"Willy Taveras","COL","23","105","0","17","3","11","9.5%","15.2%",".065",".329",".272",".350",".337",".315","","79","2.4","-0.4","-0.5","0.2","1876"
"Jose Lopez","SEA","28","125","2","16","17","2","2.4%","4.8%",".107",".300",".313",".314",".420",".313","","92","-0.3","-1.5","-0.3","0.2","3114"
"Kelly Johnson","ATL","23","100","4","14","12","3","11.0%","14.0%",".161",".243",".241",".323",".402",".322","","93","0.9","0.0","-0.8","0.2","2234"
"Randy Winn","SFG","25","99","0","9","10","5","9.1%","15.2%",".069",".280",".241",".303",".310",".276","","62","1.8","-2.9","2.2","0.2","1235"
"Tadahito Iguchi","SDP","28","121","1","13","6","3","11.6%","17.4%",".056",".294",".243",".331",".299",".293","","81","0.4","-2.5","1.1","0.2","8581"
"Todd Helton","COL","27","129","2","13","9","0","15.5%","13.2%",".120",".315",".278",".395",".398",".350","","102","-1.3","-1.0","-0.8","0.2","432"
"Jeff Keppinger","CIN","29","125","2","13","13","2","7.2%","3.2%",".115",".296",".301",".350",".416",".336","","98","-0.1","-0.4","-1.3","0.2","3856"
"Reed Johnson","CHC","23","95","0","15","10","1","7.4%","10.5%",".037",".329",".296",".379",".333",".329","","91","-0.1","-1.1","0.3","0.2","1702"
"Lyle Overbay","TOR","27","109","1","9","7","0","16.5%","18.3%",".078",".333",".267",".389",".344",".341","","106","-1.1","-0.3","-1.3","0.2","1617"
"Orlando Hudson","ARI","28","124","3","17","17","2","7.3%","10.5%",".189",".281",".270",".328",".459",".341","","99","0.6","0.5","-2.3","0.2","1307"
"Jeff Kent","LAD","23","91","3","11","16","0","4.4%","13.2%",".174",".310",".291",".330",".465",".347","","110","-0.3","0.8","-1.7","0.2","1119"
"Brendan Harris","MIN","25","99","1","13","5","0","6.1%","22.2%",".092",".369",".287",".337",".379",".319","","93","-0.3","-1.1","-0.3","0.2","2178"
"Nick Swisher","CHW","27","119","3","19","8","1","19.3%","19.3%",".117",".261",".223",".378",".340",".329","","95","-0.7","-1.5","-0.6","0.2","4599"
"Michael Bourn","HOU","25","100","2","12","4","13","10.0%","22.0%",".111",".242",".200",".280",".311",".269","","59","3.1","-2.0","0.8","0.2","6387"
"Scott Hairston","SDP","27","96","4","9","9","0","7.3%","25.0%",".212",".237",".212",".266",".424",".290","","79","0.5","-2.1","0.9","0.2","1926"
"Jhonny Peralta","CLE","24","100","5","15","10","0","6.0%","21.0%",".194",".254",".237",".283",".430",".310","","87","-0.7","-2.4","0.9","0.2","1738"
"Stephen Drew","ARI","25","102","3","16","8","1","8.8%","11.8%",".225",".263",".258",".327",".483",".340","","99","0.3","0.1","-1.4","0.2","4251"
"Jeff Francoeur","ATL","27","118","3","14","19","0","4.2%","7.6%",".191",".270",".273",".305",".464",".329","","98","0.0","-0.3","-1.6","0.2","4792"
"Mark Teahen","KCR","27","114","1","10","7","0","11.4%","16.7%",".129",".333",".277",".360",".406",".342","","105","-0.3","0.4","-2.5","0.2","4511"
"Eric Byrnes","ARI","26","118","3","19","15","3","9.3%","9.3%",".200",".275",".267",".347",".467",".357","","109","-1.2","0.2","-2.2","0.2","905"
"Ivan Rodriguez","DET","25","107","1","12","12","3","4.7%","16.8%",".133",".300",".255",".302",".388",".303","","80","0.0","-2.6","0.6","0.2","1275"
"Paul Konerko","CHW","25","109","5","14","19","0","16.5%","15.6%",".209",".212",".221",".367",".430",".352","","110","-1.6","-0.3","-2.0","0.2","242"
"Yuniesky Betancourt","SEA","28","98","1","17","9","0","3.1%","7.1%",".129",".310",".301",".316",".430",".322","","98","-0.9","-1.2","-0.7","0.2","8585"
"Orlando Cabrera","CHW","27","121","1","16","5","5","9.9%","9.9%",".047",".234",".215",".300",".262",".264","","51","0.7","-6.6","3.7","0.1","766"
"Hank Blalock","TEX","22","96","3","9","7","0","8.3%","9.4%",".161",".307",".299",".365",".460",".360","","116","-1.7","0.1","-2.4","0.1","1419"
"Luis Castillo","NYM","21","96","0","10","4","6","13.5%","7.3%",".025",".284",".259",".362",".284",".302","","81","1.2","-1.1","-0.9","0.1","513"
"Mark Kotsay","ATL","25","99","1","9","8","1","8.1%","11.1%",".121",".316",".286",".343",".407",".329","","98","-0.3","-0.6","-1.6","0.1","1042"
"Kevin Kouzmanoff","SDP","28","128","2","13","8","0","2.3%","19.5%",".091",".305",".256",".289",".347",".282","","74","0.0","-4.2","0.8","0.1","5995"
"Josh Bard","SDP","24","100","0","8","3","0","11.0%","12.0%",".045",".250",".216",".303",".261",".265","","63","-0.9","-5.6","2.8","0.0","1578"
"Emil Brown","OAK","27","107","3","15","25","1","3.7%","9.3%",".150",".270",".270",".299",".420",".307","","87","-0.6","-2.3","-1.2","0.0","1197"
"Ryan Braun","MIL","26","115","3","11","18","1","3.5%","19.1%",".164",".314",".273",".296",".436",".309","","85","-0.5","-2.7","-0.7","0.0","3410"
"Pedro Feliz","PHI","28","98","3","7","10","0","7.1%","9.2%",".154",".203",".209",".265",".363",".277","","61","-0.6","-5.4","2.5","0.0","1112"
"Derek Jeter","NYY","23","100","0","9","14","0","2.0%","7.0%",".074",".295",".277",".303",".351",".290","","72","-0.8","-4.2","0.9","0.0","826"
"Geoff Jenkins","PHI","26","88","1","7","4","1","5.7%","22.7%",".084",".339",".265",".307",".349",".289","","69","-0.1","-3.5","0.8","0.0","690"
"Vladimir Guerrero","LAA","28","120","3","14","14","1","10.0%","15.8%",".159",".306",".271",".350",".430",".333","","102","-1.1","-0.9","-3.3","0.0","778"
"Melvin Mora","BAL","27","121","3","10","14","1","5.0%","14.0%",".136",".253",".236",".286",".373",".290","","70","0.0","-4.5","0.1","0.0","157"
"Prince Fielder","MIL","27","117","4","15","20","0","14.5%","13.7%",".196",".247",".250",".368",".446",".346","","109","-1.8","-0.5","-3.5","0.0","4613"
"Mike Jacobs","FLA","24","94","7","13","17","1","4.3%","21.3%",".315",".254",".258",".287",".573",".357","","114","-0.1","1.5","-4.8","0.0","2231"
"Adam Dunn","CIN","27","110","4","14","11","1","21.8%","20.0%",".176",".250",".224",".391",".400",".360","","114","-0.3","1.7","-5.6","0.0","319"
"Hunter Pence","HOU","27","106","1","12","10","1","4.7%","21.7%",".120",".312",".250",".283",".370",".286","","70","-0.7","-4.7","0.8","-0.1","8252"
"Casey Blake","CLE","25","94","2","14","19","1","9.6%","21.3%",".145",".262",".217",".309",".361",".302","","82","0.0","-2.1","-1.8","-0.1","719"
"Felipe Lopez","WSN","24","89","1","9","10","4","10.1%","15.7%",".063",".308",".263",".337",".325",".299","","77","0.1","-2.4","-1.2","-0.1","1311"
"Austin Kearns","WSN","28","116","2","9","10","1","11.2%","13.8%",".091",".198",".182",".302",".273",".273","","59","-0.5","-6.4","1.9","-0.1","332"
"Jack Cust","OAK","24","91","1","11","7","0","24.2%","29.7%",".088",".275",".176",".385",".265",".318","","94","0.1","-0.6","-3.4","-0.1","1564"
"Matt Diaz","ATL","25","91","2","6","12","3","2.2%","24.2%",".090",".369",".292",".308",".382",".304","","82","0.8","-1.3","-2.5","-0.1","1771"
"Jermaine Dye","CHW","23","93","2","13","9","0","7.5%","18.3%",".176",".328",".282",".333",".459",".344","","104","-0.9","-0.4","-3.8","-0.1","911"
"Akinori Iwamura","TBR","26","121","1","14","6","2","11.6%","19.0%",".048",".256",".210",".300",".257",".262","","56","0.5","-6.1","0.8","-0.1","7781"
"Jose Castillo","SFG","29","107","1","10","7","1","7.5%","14.0%",".152",".253",".222",".280",".374",".288","","69","-0.8","-5.0","0.5","-0.1","1866"
"Ryan Zimmerman","WSN","28","126","3","11","13","0","4.8%","18.3%",".129",".258",".233",".270",".362",".276","","61","-0.2","-6.3","1.1","-0.1","4220"
"Jason Giambi","NYY","23","92","5","13","13","1","16.3%","12.0%",".247",".119",".164",".315",".411",".313","","88","-0.5","-1.9","-2.5","-0.1","818"
"J.J. Hardy","MIL","26","106","1","8","8","0","9.4%","11.3%",".064",".256",".234",".305",".298",".264","","55","-0.8","-6.8","2.2","-0.1","3797"
"Ryan Garko","CLE","26","108","2","12","13","0","13.0%","12.0%",".124",".240",".225",".352",".348",".323","","95","-1.1","-1.7","-3.4","-0.1","6319"
"Gary Sheffield","DET","20","87","2","9","5","3","16.1%","18.4%",".127",".208",".183",".333",".310",".303","","80","-0.1","-2.3","-2.1","-0.1","114"
"Julio Lugo","BOS","27","103","0","7","7","3","4.9%","15.5%",".031",".338",".281",".324",".313",".290","","68","-1.6","-5.6","0.6","-0.1","565"
"Richie Sexson","SEA","27","112","5","12","16","0","13.4%","25.0%",".208",".250",".219",".321",".427",".329","","102","-1.1","-0.8","-4.5","-0.1","709"
"Vernon Wells","TOR","27","120","4","16","17","1","10.0%","11.7%",".139",".256",".250",".325",".389",".319","","92","-1.4","-2.6","-3.1","-0.2","1326"
"Gerald Laird","TEX","23","91","3","10","13","0","7.7%","14.3%",".134",".288",".268",".326",".402",".319","","88","0.3","-1.0","-3.8","-0.2","1698"
"Eugenio Velez","SFG","27","90","0","8","7","6","2.2%","13.3%",".136",".289",".250",".267",".386",".282","","65","-0.1","-4.0","-0.6","-0.2","3893"
"Lastings Milledge","WSN","28","119","1","12","10","2","7.6%","16.8%",".108",".313",".265",".336",".373",".317","","89","-0.9","-2.6","-3.0","-0.2","6441"
"Frank Thomas","- - -","23","101","3","9","14","0","16.8%","16.8%",".157",".190",".181",".327",".337",".307","","85","-1.1","-3.0","-2.5","-0.2","255"
"Billy Butler","KCR","27","111","1","7","11","0","9.0%","11.7%",".080",".322",".290",".351",".370",".324","","93","-1.7","-2.6","-3.2","-0.2","7399"
"Bobby Abreu","NYY","28","116","3","12","16","1","6.9%","20.7%",".139",".321",".269",".319",".407",".321","","93","-0.6","-1.7","-4.8","-0.2","945"
"David Eckstein","TOR","25","116","1","14","11","2","4.3%","9.5%",".059",".270",".248",".321",".307",".291","","73","-0.7","-4.6","-1.9","-0.2","10"
"Ramon Hernandez","BAL","25","89","3","7","14","0","5.6%","10.1%",".198",".181",".198",".236",".395",".257","","48","-0.6","-6.3","0.7","-0.2","918"
"Asdrubal Cabrera","CLE","24","93","0","9","8","0","9.7%","20.4%",".063",".258",".200",".286",".263",".246","","44","-0.7","-7.1","1.2","-0.3","4962"
"Kevin Millar","BAL","27","117","4","16","12","0","8.5%","14.5%",".143",".235",".229",".299",".371",".295","","73","-1.4","-5.2","-1.6","-0.3","529"
"Ken Griffey Jr.","- - -","29","117","4","13","15","0","12.0%","12.8%",".168",".253",".248",".342",".416",".317","","84","-0.7","-3.1","-3.7","-0.3","327"
