"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Miguel Rojas","MIA","132","539","9","66","48","13","6.9%","13.7%",".127",".295",".265",".322",".392",".311",".291","97","1.5","-0.2","10.3","2.8","7802"
"Dylan Carlson","STL","149","619","18","79","65","2","9.2%","24.6%",".172",".332",".266",".343",".437",".336",".321","113","0.1","10.6","-3.5","2.8","20126"
"Jared Walsh","LAA","144","585","29","70","98","2","8.2%","26.0%",".232",".335",".277",".340",".509",".357",".325","127","-1.1","18.4","-10.8","2.8","18607"
"Amed Rosario","CLE","141","588","11","77","57","13","5.3%","20.4%",".127",".340",".282",".321",".409",".315",".298","99","1.2","0.6","6.3","2.7","15518"
"Robbie Grossman","DET","156","671","23","88","67","20","14.6%","23.1%",".176",".286",".239",".357",".415",".337",".335","114","2.0","13.5","-9.5","2.7","5254"
"Luis Urias","MIL","150","570","23","77","75","5","11.1%","20.4%",".196",".280",".249",".345",".445",".340",".332","111","-0.7","7.3","0.5","2.7","16622"
"Francisco Lindor","NYM","125","524","20","73","63","10","11.1%","18.3%",".181",".248",".230",".322",".412",".317",".344","103","2.0","4.1","5.2","2.7","12916"
"Giancarlo Stanton","NYY","139","579","35","64","97","0","10.9%","27.1%",".243",".324",".273",".354",".516",".370",".358","137","-7.0","19.0","-12.4","2.6","4949"
"Mark Canha","OAK","141","625","17","93","61","12","12.3%","20.5%",".156",".274",".231",".358",".387",".333",".332","115","2.0","13.6","-9.0","2.6","11445"
"Ryan McMahon","COL","151","596","23","80","86","6","9.9%","24.7%",".195",".306",".254",".331",".449",".334",".324","95","-1.6","-5.4","11.0","2.5","15112"
"Jean Segura","PHI","131","567","14","76","58","9","6.9%","13.8%",".146",".317",".290",".348",".436",".338",".318","109","-1.2","5.4","0.5","2.5","5933"
"Kyle Seager","SEA","159","670","35","73","101","3","8.8%","24.0%",".226",".226",".212",".285",".438",".308",".320","99","-1.9","-3.0","4.9","2.5","9785"
"DJ LeMahieu","NYY","150","679","10","84","57","4","10.8%","13.8%",".094",".301",".268",".349",".362",".315",".339","100","-1.7","-1.8","3.1","2.4","9874"
"Adam Duvall","- - -","146","555","38","67","113","5","6.3%","31.4%",".263",".260",".228",".281",".491",".324",".329","103","-2.4","0.0","5.4","2.4","10950"
"Austin Hays","BAL","131","529","22","73","71","4","5.3%","20.2%",".205",".286",".256",".308",".461",".328",".316","106","-0.3","3.8","1.7","2.4","19363"
"C.J. Cron","COL","142","547","28","70","92","1","11.0%","21.4%",".249",".316",".281",".375",".530",".383",".362","127","-3.2","15.6","-10.3","2.3","12546"
"Tommy Edman","STL","159","691","11","91","56","30","5.5%","13.7%",".125",".291",".262",".308",".387",".301",".318","91","8.0","-0.3","0.8","2.3","19470"
"Isiah Kiner-Falefa","TEX","158","677","8","74","53","20","4.1%","13.3%",".087",".304",".271",".312",".357",".293",".291","85","4.2","-8.2","8.1","2.3","16512"
"Mike Yastrzemski","SFG","139","532","25","75","71","4","9.6%","24.6%",".233",".254",".224",".311",".457",".326",".316","106","3.9","8.0","-3.1","2.2","14854"
"Cesar Hernandez","- - -","149","637","21","84","62","1","9.3%","21.2%",".154",".266",".232",".308",".386",".302",".310","90","0.8","-6.8","7.0","2.2","10556"
"Josh Donaldson","MIN","135","543","26","73","72","0","13.6%","21.0%",".228",".268",".247",".352",".475",".353",".387","124","-4.3","12.0","-8.5","2.2","5038"
"Jonathan Villar","NYM","142","505","18","63","42","14","9.1%","26.1%",".167",".313",".249",".322",".416",".320",".307","105","3.6","6.9","-2.1","2.1","10071"
"Andrew Benintendi","KCR","134","538","17","63","73","8","6.7%","18.0%",".166",".309",".276",".324",".442",".328",".332","106","-0.1","3.9","-0.9","2.1","17901"
"Michael Brantley","HOU","121","508","8","68","47","1","6.5%","10.4%",".126",".337",".311",".362",".437",".347",".362","123","-1.2","13.0","-9.1","2.1","4106"
"Trent Grisham","SDP","132","527","15","61","62","13","10.2%","22.6%",".171",".292",".242",".327",".413",".320",".310","103","2.0","4.0","-0.7","2.1","18564"
"Josh Rojas","ARI","139","550","11","69","44","9","10.5%","24.9%",".147",".345",".264",".341",".411",".327",".298","102","4.6","5.9","-3.9","2.0","19734"
"Austin Meadows","TBR","142","591","27","79","106","4","10.0%","20.6%",".224",".249",".234",".315",".458",".327",".326","113","-1.7","7.5","-7.6","2.0","15672"
"Alex Verdugo","BOS","146","604","13","88","63","6","8.4%","15.9%",".138",".327",".289",".351",".426",".334",".342","107","2.0","7.5","-8.0","2.0","17027"
"Nelson Cruz","- - -","140","584","32","79","86","3","8.7%","21.6%",".232",".286",".265",".334",".497",".346",".358","122","-1.9","14.0","-14.3","2.0","2434"
"Michael A. Taylor","KCR","142","528","12","58","54","14","6.3%","27.3%",".112",".319",".244",".297",".356",".286",".299","77","0.3","-14.4","15.1","1.9","11489"
"Yandy Diaz","TBR","134","541","13","62","64","1","12.8%","15.7%",".131",".286",".256",".353",".387",".325",".332","111","-2.2","5.0","-5.1","1.8","16578"
"Hunter Renfroe","BOS","144","572","31","89","96","1","7.7%","22.7%",".242",".284",".259",".315",".501",".344",".353","114","-2.6","7.3","-8.6","1.8","15464"
"Gleyber Torres","NYY","127","516","9","50","51","14","9.7%","20.2%",".107",".314",".259",".331",".366",".307",".331","94","0.2","-3.4","2.5","1.7","16997"
"Kyle Farmer","CIN","147","529","16","60","63","2","4.2%","18.3%",".153",".296",".263",".316",".416",".316",".301","91","-1.5","-7.2","6.2","1.6","14813"
"Anthony Rizzo","- - -","141","576","22","73","61","6","9.0%","15.1%",".192",".258",".248",".344",".440",".339",".346","112","-1.8","7.0","-10.1","1.6","3473"
"Jazz Chisholm Jr.","MIA","124","507","18","70","53","23","6.7%","28.6%",".177",".319",".248",".303",".425",".312",".307","98","3.3","2.2","-3.0","1.6","20454"
"Nathaniel Lowe","TEX","157","642","18","75","72","8","12.5%","25.2%",".151",".339",".264",".357",".415",".337",".324","115","-2.2","9.5","-15.8","1.6","19566"
"Lourdes Gurriel Jr.","TOR","141","541","21","62","84","1","5.9%","18.9%",".190",".305",".276",".319",".466",".333",".336","107","-2.0","3.0","-5.9","1.5","19238"
"Josh Harrison","- - -","138","558","8","58","60","9","5.6%","13.4%",".121",".313",".279",".341",".400",".325",".332","103","-0.5","2.0","-5.2","1.5","8202"
"Tommy Pham","SDP","155","561","15","74","49","14","13.9%","22.8%",".154",".280",".229",".340",".383",".318",".354","102","1.1","2.2","-5.7","1.5","2967"
"Charlie Blackmon","COL","150","582","13","76","78","3","9.3%","15.6%",".140",".305",".270",".351",".411",".333",".357","94","1.4","-2.8","-1.7","1.5","7859"
"Jonathan Schoop","DET","156","674","22","85","84","2","5.5%","19.7%",".157",".317",".278",".320",".435",".324",".311","105","-2.1","2.0","-10.3","1.5","11265"
"Ryan Mountcastle","BAL","144","586","33","77","89","4","7.0%","27.5%",".232",".297",".255",".309",".487",".335",".326","111","-1.2","6.6","-12.2","1.4","18373"
"Josh Bell","WSN","144","568","27","75","88","0","11.4%","17.8%",".215",".276",".261",".347",".476",".352",".366","118","-6.0","7.1","-12.2","1.4","13145"
"Ian Happ","CHC","148","535","25","63","66","9","11.6%","29.2%",".209",".281",".226",".323",".434",".328",".318","103","0.2","2.4","-6.8","1.3","17919"
"Jesus Aguilar","MIA","131","510","22","49","93","0","9.0%","18.2%",".198",".279",".261",".329",".459",".334",".330","112","-3.4","4.5","-8.9","1.2","11342"
"Andrew McCutchen","PHI","144","574","27","78","80","6","14.1%","23.0%",".222",".242",".222",".334",".444",".335",".344","107","1.5","6.8","-13.6","1.2","9847"
"Nick Solak","TEX","127","511","11","57","49","7","6.7%","20.9%",".120",".292",".242",".314",".362",".299",".298","89","0.4","-6.3","0.1","1.1","19294"
"David Peralta","ARI","150","538","8","57","63","2","8.6%","17.1%",".144",".303",".259",".325",".402",".314",".293","93","2.0","-2.5","-4.4","1.1","2136"
"Elvis Andrus","OAK","146","541","3","60","37","12","5.7%","15.0%",".076",".283",".243",".294",".320",".270",".307","72","4.5","-13.8","6.0","1.1","8709"
"Jose Iglesias","- - -","137","511","9","65","48","5","4.1%","14.7%",".120",".305",".271",".309",".391",".304",".296","91","-0.2","-6.1","-0.9","1.0","10231"
"Jed Lowrie","OAK","139","512","14","55","69","0","9.6%","21.1%",".153",".289",".245",".318",".398",".311",".342","100","-1.6","-1.4","-7.5","0.9","4418"
"Trey Mancini","BAL","147","616","21","77","71","0","8.3%","23.2%",".176",".308",".255",".326",".432",".326",".340","105","-5.3","-1.8","-12.7","0.6","15149"
"Eugenio Suarez","CIN","145","574","31","71","79","0","9.8%","29.8%",".230",".224",".198",".286",".428",".306",".326","85","-4.1","-15.0","1.6","0.6","12552"
"Miguel Sano","MIN","135","532","30","68","75","2","11.1%","34.4%",".243",".291",".223",".312",".466",".332",".322","110","-2.2","4.4","-18.1","0.4","12164"
"Randal Grichuk","TOR","149","545","22","59","81","0","5.0%","20.9%",".182",".266",".241",".281",".423",".300",".294","85","-4.9","-14.7","0.6","0.4","10243"
"Raimel Tapia","COL","133","533","6","69","50","20","7.5%","13.1%",".099",".306",".273",".327",".372",".305",".279","76","3.7","-12.5","-0.9","0.4","14350"
"David Fletcher","LAA","157","665","2","74","47","15","4.7%","9.0%",".062",".287",".262",".297",".324",".273",".280","70","3.3","-20.8","1.6","0.3","17992"
"Kevin Newman","PIT","148","554","5","50","39","6","4.9%","7.4%",".083",".236",".226",".265",".309",".249",".275","54","5.1","-27.4","12.4","0.3","17696"
"Pavin Smith","ARI","145","545","11","68","49","1","7.7%","19.4%",".137",".319",".267",".328",".404",".318",".316","96","-2.4","-5.2","-9.7","0.3","19892"
"Eric Hosmer","SDP","151","565","12","53","65","5","8.5%","17.5%",".126",".313",".269",".337",".395",".319",".325","102","-5.5","-3.8","-14.9","0.0","3516"
"Hunter Dozier","KCR","144","543","16","55","54","5","7.9%","28.4%",".179",".276",".216",".285",".394",".293",".299","82","-1.4","-13.3","-6.7","-0.2","15117"
"Jorge Soler","- - -","149","602","27","74","70","0","11.1%","23.6%",".209",".250",".223",".316",".432",".323",".354","101","-6.8","-6.0","-15.8","-0.2","14221"
"Carlos Santana","KCR","158","659","19","66","69","2","13.1%","15.5%",".127",".227",".214",".319",".342",".294",".334","83","-0.8","-14.6","-10.5","-0.3","2396"
"Miguel Cabrera","DET","130","526","15","48","75","0","7.6%","22.4%",".129",".305",".256",".316",".386",".305",".313","92","-6.3","-11.4","-13.0","-0.7","1744"
