"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Todd Walker","CIN","23","99","1","9","8","0","7.1%","16.2%",".100",".257",".222",".276",".322",".262","","51","-1.2","-7.2","0.0","-0.4","359"
"Eric Young","MIL","25","99","0","8","2","5","9.1%","6.1%",".071",".200",".190",".286",".262",".255","","49","-1.2","-7.5","0.2","-0.4","716"
"Tino Martinez","STL","26","101","0","2","9","0","14.9%","15.8%",".035",".243",".200",".317",".235",".257","","53","0.3","-5.7","-1.7","-0.4","1168"
"Jose Macias","DET","23","83","0","7","4","2","7.2%","8.4%",".027",".239",".216",".284",".243",".246","","48","-0.1","-5.5","-1.8","-0.4","476"
"Craig Paquette","DET","22","89","2","7","8","1","2.2%","18.0%",".155",".235",".214",".227",".369",".253","","52","-0.2","-5.5","-2.0","-0.4","484"
"Neifi Perez","KCR","24","101","0","10","12","0","2.0%","10.9%",".104",".253",".229",".240",".333",".246","","38","0.5","-7.3","-0.9","-0.5","620"
"Brad Fullmer","ANA","22","83","0","7","5","2","6.0%","12.0%",".066",".239",".211",".265",".276",".240","","40","0.8","-5.3","-2.3","-0.5","13"
"Jeff Conine","BAL","26","113","1","11","15","0","2.7%","12.4%",".104",".266",".245",".265",".349",".262","","57","-0.4","-6.4","-2.3","-0.5","131"
"Barry Larkin","CIN","22","96","0","13","5","3","7.3%","15.6%",".057",".233",".193",".260",".250",".226","","28","0.9","-7.8","-0.2","-0.5","335"
"Tony Clark","BOS","17","74","1","6","7","0","5.4%","14.9%",".086",".190",".171",".216",".257",".213","","20","-0.5","-7.8","-0.7","-0.6","182"
"Cristian Guzman","MIN","23","99","0","8","7","3","2.0%","10.1%",".021",".235",".211",".227",".232",".206","","15","-0.5","-10.9","1.4","-0.6","728"
"Chris Singleton","BAL","23","91","0","9","5","2","3.3%","23.1%",".071",".212",".165",".189",".235",".186","","6","0.4","-10.0","0.4","-0.7","170"
"Ricky Gutierrez","CLE","23","95","1","7","5","0","2.1%","13.7%",".045",".253",".225",".266",".270",".244","","43","-1.1","-7.7","-3.1","-0.8","387"
"Roger Cedeno","NYM","25","97","0","5","8","2","5.2%","18.6%",".034",".250",".202",".242",".236",".218","","28","-0.4","-9.1","-1.9","-0.8","869"
"Carl Everett","TEX","24","98","5","8","13","0","7.1%","22.4%",".167",".141",".156",".214",".322",".235","","31","-0.6","-8.9","-4.6","-1.0","1249"
"Greg Vaughn","TBD","24","104","0","8","5","1","9.6%","29.8%",".011",".145",".099",".192",".110",".155","","-16","-0.4","-15.2","-0.1","-1.2","1233"
