"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Pablo Sandoval","SFG","22","97","3","12","10","2","10.3%","8.2%",".207",".382",".368",".433",".575",".433","","175","-0.4","8.3","-0.1","1.2","5409"
"Shin-Soo Choo","CLE","22","98","4","12","15","4","15.3%","22.4%",".183",".393",".317",".429",".500",".406","","158","0.4","7.2","0.0","1.1","3174"
"Marlon Byrd","CHC","23","93","4","14","16","1","2.2%","14.0%",".236",".370",".348",".366",".584",".408","","151","0.2","5.9","1.8","1.1","950"
"Dustin Pedroia","BOS","23","109","6","15","18","2","6.4%","11.9%",".271",".284",".302",".343",".573",".383","","135","0.5","4.9","1.7","1.1","8370"
"Miguel Cabrera","DET","24","110","5","16","25","0","11.8%","10.9%",".271",".354",".344",".427",".615",".442","","178","-1.0","9.1","-2.8","1.1","1744"
"Joe Mauer","MIN","22","96","1","13","13","0","10.4%","8.3%",".155",".364",".345",".406",".500",".388","","142","0.3","5.1","1.6","1.0","1857"
"Paul Konerko","CHW","22","92","11","13","21","0","16.3%","8.7%",".486",".193",".297",".413",".784",".485","","204","-0.7","10.6","-3.8","1.0","242"
"Michael Bourn","HOU","21","87","0","12","3","9","12.6%","21.8%",".068",".418",".311",".407",".378",".359","","123","1.7","4.0","3.1","1.0","6387"
"Chase Headley","SDP","23","97","1","16","8","7","6.2%","19.6%",".100",".394",".322",".361",".422",".346","","120","1.7","4.0","2.7","1.0","4720"
"Franklin Gutierrez","SEA","23","98","2","9","13","2","8.2%","21.4%",".157",".403",".326",".378",".483",".376","","141","0.2","5.0","1.2","1.0","3255"
"Daric Barton","OAK","24","103","1","11","8","0","19.4%","14.6%",".130",".355",".299",".444",".429",".392","","149","-0.1","5.8","0.1","1.0","5928"
"David Wright","NYM","23","100","4","12","16","7","21.0%","26.0%",".234",".354",".273",".430",".506",".409","","158","0.8","7.7","-1.3","1.0","3787"
"Yadier Molina","STL","21","88","2","5","15","2","9.1%","10.2%",".117",".269",".260",".341",".377",".315","","94","-1.0","-1.6","8.2","1.0","7007"
"Brett Gardner","NYY","20","74","0","14","6","10","9.5%","10.8%",".062",".368",".323",".397",".385",".355","","118","2.3","3.8","2.7","0.9","9927"
"Martin Prado","ATL","23","103","1","14","4","0","9.7%","12.6%",".122",".403",".356",".422",".478",".398","","147","-0.1","5.7","-0.2","0.9","3312"
"Orlando Hudson","MIN","23","107","1","16","8","2","10.3%","11.2%",".086",".338",".301",".387",".387",".352","","118","0.7","2.9","2.0","0.9","1307"
"Rickie Weeks Jr.","MIL","23","113","3","18","13","2","13.3%","26.5%",".172",".350",".258",".389",".430",".370","","128","0.8","4.7","0.6","0.9","1849"
"Magglio Ordonez","DET","23","105","4","18","18","1","14.3%","10.5%",".202",".307",".303",".400",".506",".397","","147","0.0","5.9","-1.0","0.9","248"
"Kosuke Fukudome","CHC","24","80","5","13","16","1","16.3%","13.8%",".297",".340",".344",".443",".641",".458","","185","-0.2","7.9","-1.7","0.9","3263"
"Kendrys Morales","LAA","24","95","6","13","16","0","4.2%","12.6%",".227",".286",".295",".347",".523",".376","","139","0.8","5.1","0.1","0.9","8610"
"Johnny Damon","DET","24","102","0","18","12","1","14.7%","13.7%",".129",".389",".329",".431",".459",".396","","147","0.9","6.6","-1.7","0.9","185"
"Rafael Furcal","LAD","19","91","0","16","6","8","9.9%","9.9%",".111",".347",".309",".378",".420",".352","","121","1.6","3.9","1.8","0.9","88"
"Russell Martin","LAD","22","85","2","11","5","1","12.9%","17.6%",".113",".309",".268",".369",".380",".331","","107","0.4","1.1","4.7","0.9","4616"
"Stephen Drew","ARI","22","93","2","17","8","1","8.6%","15.1%",".190",".338",".298",".366",".488",".374","","125","0.4","3.3","2.3","0.9","4251"
"Cliff Pennington","OAK","24","91","3","9","16","3","11.0%","15.4%",".200",".270",".250",".333",".450",".345","","116","1.2","3.0","2.0","0.8","3395"
"Adrian Gonzalez","SDP","23","98","6","13","16","0","16.3%","14.3%",".275",".279",".288",".408",".563",".407","","161","-0.3","6.9","-1.7","0.8","1908"
"Jayson Werth","PHI","22","92","3","16","14","1","13.0%","21.7%",".260",".386",".325",".402",".584",".418","","160","0.5","7.1","-1.8","0.8","1327"
"Casey McGehee","MIL","21","94","5","12","19","0","10.6%","18.1%",".268",".323",".305",".372",".573",".403","","151","-0.2","5.5","-0.3","0.8","6086"
"Torii Hunter","LAA","23","98","3","13","13","3","9.2%","16.3%",".221",".348",".314",".378",".535",".390","","148","-0.4","5.1","-0.7","0.8","731"
"Derek Jeter","NYY","21","99","4","14","18","3","3.0%","8.1%",".191",".325",".330",".354",".521",".379","","134","0.1","4.1","0.2","0.8","826"
"Melvin Upton Jr.","TBR","23","95","4","18","15","5","11.6%","17.9%",".214",".286",".262",".347",".476",".362","","130","0.7","4.1","0.4","0.8","5015"
"Brian McCann","ATL","21","82","2","8","8","1","19.5%","9.8%",".156",".232",".234",".378",".391",".334","","105","-0.8","-0.3","5.5","0.8","4810"
"Josh Willingham","WSN","23","96","3","13","13","4","19.8%","12.5%",".176",".300",".284",".438",".459",".402","","150","0.5","6.3","-1.5","0.8","2103"
"Mark Reynolds","ARI","22","96","7","18","21","1","14.6%","29.2%",".304",".267",".241",".365",".544",".392","","138","0.0","4.3","0.4","0.8","7619"
"Jay Bruce","CIN","23","90","4","14","11","2","10.0%","20.0%",".238",".288",".263",".333",".500",".356","","117","0.8","2.7","2.1","0.8","9892"
"Dan Uggla","FLA","23","99","5","17","14","1","9.1%","17.2%",".239",".313",".295",".364",".534",".388","","139","0.2","4.8","-0.7","0.7","3442"
"Josh Hamilton","TEX","22","94","3","14","11","1","11.7%","22.3%",".229",".322",".265",".351",".494",".365","","120","0.4","2.7","1.0","0.7","1875"
"Nyjer Morgan","WSN","22","100","0","13","6","6","10.0%","13.0%",".172",".338",".287",".374",".460",".367","","126","0.4","3.5","0.4","0.7","4885"
"Andre Ethier","LAD","21","86","6","12","19","0","11.6%","11.6%",".263",".317",".329",".407",".592",".429","","173","0.2","7.7","-3.4","0.7","6265"
"Ryan Ludwick","STL","23","98","4","13","10","0","10.2%","22.4%",".198",".350",".291",".371",".488",".378","","137","-1.2","3.1","0.9","0.7","1260"
"Jason Heyward","ATL","22","89","6","10","19","0","14.6%","29.2%",".280",".279",".240",".360",".520",".384","","138","0.3","4.4","-0.1","0.7","4940"
"Ichiro Suzuki","SEA","23","103","0","14","3","6","6.8%","6.8%",".063",".371",".344",".388",".406",".349","","123","-0.4","2.3","0.9","0.7","1101"
"David DeJesus","KCR","23","104","3","16","11","1","7.7%","13.5%",".213",".312",".287",".350",".500",".367","","128","0.1","3.5","-0.3","0.7","1825"
"Ty Wigginton","BAL","20","76","6","11","12","0","10.5%","14.5%",".323",".286",".308",".395",".631",".433","","171","-0.5","5.8","-1.6","0.7","1491"
"Joey Votto","CIN","23","99","4","11","12","4","18.2%","22.2%",".225",".327",".275",".404",".500",".396","","144","0.0","5.2","-1.5","0.7","4314"
"Jose Guillen","KCR","23","98","7","14","19","1","3.1%","22.4%",".304",".328",".304",".337",".609",".400","","151","-1.0","4.9","-1.7","0.7","57"
"Casey Blake","LAD","21","85","3","6","15","0","5.9%","25.9%",".224",".346",".276",".333",".500",".360","","127","0.1","2.8","1.2","0.7","719"
"Jeff Francoeur","NYM","23","93","4","17","13","1","9.7%","10.8%",".247",".275",".284",".355",".531",".376","","136","0.3","4.3","-0.5","0.7","4792"
"Brandon Inge","DET","24","101","3","6","14","0","8.9%","20.8%",".209",".313",".264",".337",".473",".355","","119","0.0","2.2","0.7","0.7","470"
"Alberto Callaspo","KCR","22","96","4","10","14","2","7.3%","8.3%",".205",".286",".295",".344",".500",".362","","125","-0.3","2.5","0.3","0.6","3336"
"Placido Polanco","PHI","21","94","2","15","13","1","2.1%","8.5%",".126",".304",".299",".330",".425",".331","","102","0.4","0.6","2.7","0.6","1176"
"Scott Rolen","CIN","19","79","5","15","10","0","10.1%","11.4%",".257",".232",".257",".342",".514",".369","","126","-0.4","2.0","1.7","0.6","970"
"Elvis Andrus","TEX","22","94","0","11","7","7","17.0%","21.3%",".054",".370",".270",".400",".324",".340","","103","1.3","1.7","1.1","0.6","8709"
"Alfonso Soriano","CHC","22","81","3","11","11","1","9.9%","18.5%",".250",".327",".292",".358",".542",".386","","137","0.2","3.8","-0.1","0.6","847"
"Bobby Abreu","LAA","23","102","4","15","13","3","7.8%","18.6%",".223",".338",".298",".353",".521",".380","","141","-0.4","4.6","-2.3","0.6","945"
"Chris Young","ARI","22","96","4","11","21","2","6.3%","20.8%",".202",".318",".281",".323",".483",".349","","109","0.9","2.0","0.9","0.6","3882"
"Edgar Renteria","SFG","19","84","1","8","10","1","8.3%","16.7%",".080",".377",".320",".373",".400",".346","","117","0.1","1.8","1.5","0.6","1178"
"Jorge Cantu","FLA","23","99","5","15","23","0","7.1%","18.2%",".256",".333",".311",".354",".567",".392","","142","0.0","5.0","-2.3","0.6","2521"
"Will Venable","SDP","20","82","4","14","11","5","8.5%","28.0%",".257",".271",".230",".293",".486",".334","","112","1.6","2.7","0.5","0.6","211"
"Andrew McCutchen","PIT","23","105","3","14","7","10","6.7%","16.2%",".144",".338",".299",".352",".443",".352","","120","1.7","4.2","-1.8","0.6","9847"
"Ben Zobrist","TBR","22","100","0","9","10","5","10.0%","20.0%",".115",".313",".241",".327",".356",".308","","94","1.5","0.8","1.1","0.6","7435"
"Alex Rios","CHW","22","89","3","10","9","9","6.7%","13.5%",".193",".294",".277",".326",".470",".343","","108","0.9","1.7","0.5","0.6","2090"
"Adam LaRoche","ARI","20","82","4","16","17","0","13.4%","23.2%",".268",".354",".296",".390",".563",".409","","149","-1.0","3.9","-0.9","0.6","1904"
"Juan Uribe","SFG","20","73","2","10","13","1","9.6%","12.3%",".156",".327",".313",".370",".469",".361","","127","-0.6","1.7","1.4","0.6","454"
"Kevin Youkilis","BOS","23","103","3","16","12","1","10.7%","17.5%",".202",".304",".270",".359",".472",".364","","122","0.5","3.2","-1.5","0.6","1935"
"Matt Wieters","BAL","22","90","1","6","8","0","8.9%","17.8%",".061",".338",".280",".344",".341",".308","","86","-1.2","-2.7","4.8","0.5","4298"
"Carlos Gonzalez","COL","19","83","3","14","17","4","2.4%","18.1%",".188",".397",".350",".361",".538",".388","","128","0.6","3.4","-0.6","0.5","7287"
"Matt Holliday","STL","23","95","4","16","10","2","4.2%","13.7%",".193",".296",".284",".337",".477",".354","","120","-0.1","2.2","0.0","0.5","1873"
"Carlos Pena","TBR","22","95","5","18","22","1","17.9%","22.1%",".234",".269",".247",".379",".481",".375","","139","-0.1","4.3","-2.5","0.5","934"
"Adrian Beltre","BOS","22","86","0","5","9","1","5.8%","11.6%",".063",".380",".338",".372",".400",".344","","108","-0.7","0.1","1.7","0.5","639"
"Ian Stewart","COL","22","88","4","15","12","2","11.4%","18.2%",".227",".321",".293",".386",".520",".387","","127","-0.3","2.6","-0.4","0.5","5950"
"Carlos Ruiz","PHI","18","70","0","7","5","0","21.4%","14.3%",".055",".333",".273",".429",".327",".348","","114","-0.2","1.0","1.8","0.5","2579"
"Chipper Jones","ATL","19","77","2","10","6","2","20.8%","11.7%",".164",".240",".230",".390",".393",".349","","115","0.8","2.2","0.2","0.5","97"
"Scott Podsednik","KCR","21","96","0","9","8","8","10.4%","13.5%",".025",".412",".350",".418",".375",".361","","124","1.5","4.2","-3.0","0.5","1095"
"Jason Bay","NYM","23","98","1","15","8","1","13.3%","27.6%",".169",".382",".265",".378",".434",".355","","121","0.5","3.0","-1.4","0.5","1717"
"Hanley Ramirez","FLA","23","101","2","11","7","2","13.9%","10.9%",".116",".301",".279",".386",".395",".348","","113","0.4","1.9","-0.5","0.5","8001"
"Troy Tulowitzki","COL","23","100","1","17","13","1","7.0%","18.0%",".130",".365",".304",".350",".435",".345","","99","-0.9","-1.0","2.3","0.4","3531"
"Angel Pagan","NYM","23","83","1","11","10","2","9.6%","14.5%",".108",".295",".257",".329",".365",".312","","93","0.4","-0.3","2.0","0.4","2918"
"Alex Rodriguez","NYY","22","98","2","12","14","1","11.2%","13.3%",".190",".268",".250",".337",".440",".340","","108","-0.1","0.8","0.0","0.4","1274"
"David Freese","STL","20","79","1","5","14","1","7.6%","22.8%",".088",".420",".324",".382",".412",".354","","121","-0.1","1.9","-0.1","0.4","9549"
"Carlos Gomez","MIL","18","74","2","13","5","6","5.4%","18.9%",".194",".314",".269",".310",".463",".336","","106","0.5","1.0","0.8","0.4","4881"
"Curtis Granderson","NYY","22","88","2","10","7","4","11.4%","19.3%",".156",".259",".221",".310",".377",".303","","83","1.2","-0.6","1.5","0.4","4747"
"Nick Markakis","BAL","23","104","1","12","4","0","14.4%","16.3%",".170",".338",".284",".385",".455",".364","","124","-0.8","2.2","-1.9","0.4","5930"
"Miguel Tejada","BAL","19","82","4","9","13","0","3.7%","6.1%",".200",".269",".293",".341",".493",".364","","124","-0.6","1.7","-0.7","0.4","941"
"Asdrubal Cabrera","CLE","22","101","1","12","3","1","6.9%","11.9%",".089",".338",".300",".351",".389",".331","","108","-0.3","0.6","-0.3","0.4","4962"
"Aubrey Huff","SFG","22","90","2","15","10","1","11.1%","13.3%",".156",".266",".247",".344",".403",".334","","109","0.2","1.1","-0.2","0.4","1213"
"Nick Swisher","NYY","21","88","2","10","11","0","10.2%","20.5%",".184",".304",".250",".345",".434",".346","","112","-0.1","1.1","-0.6","0.4","4599"
"Adam Lind","TOR","24","103","4","13","14","0","10.7%","26.2%",".198",".361",".286",".359",".484",".365","","127","-0.4","2.8","-2.9","0.4","8027"
"Bengie Molina","SFG","18","72","1","9","8","0","6.9%","5.6%",".078",".350",".344",".403",".422",".365","","129","-0.5","2.0","-1.0","0.3","24"
"Gaby Sanchez","FLA","21","79","1","8","11","0","15.2%","17.7%",".152",".333",".273",".392",".424",".364","","123","-0.2","2.0","-1.2","0.3","3361"
"J.J. Hardy","MIN","21","90","3","9","9","0","7.8%","15.6%",".146",".231",".220",".281",".366",".288","","75","-0.2","-2.9","2.8","0.3","3797"
"David Eckstein","SDP","20","86","1","8","6","1","3.5%","2.3%",".086",".269",".272",".314",".358",".302","","90","0.2","-0.8","1.3","0.3","10"
"Marco Scutaro","BOS","23","102","2","12","7","1","7.8%","10.8%",".089",".299",".278",".350",".367",".326","","96","0.0","-0.5","0.0","0.3","1555"
"Denard Span","MIN","23","111","0","14","9","6","15.3%","11.7%",".067",".244",".211",".339",".278",".292","","78","0.5","-2.4","1.5","0.3","8347"
"Howie Kendrick","LAA","23","88","1","9","11","2","5.7%","12.5%",".098",".329",".293",".341",".390",".327","","105","0.0","0.6","-0.8","0.3","4229"
"Matt Kemp","LAD","23","108","7","20","20","3","7.4%","23.1%",".268",".299",".278",".333",".546",".373","","135","-1.3","3.3","-3.8","0.3","5631"
"Brandon Phillips","CIN","23","101","2","12","9","2","10.9%","13.9%",".135",".260",".236",".320",".371",".311","","87","-0.3","-1.8","1.5","0.3","791"
"Hideki Matsui","LAA","24","100","4","8","13","0","11.0%","18.0%",".205",".299",".273",".350",".477",".358","","127","-0.9","2.2","-3.1","0.3","1659"
"Erick Aybar","LAA","22","99","1","15","4","2","10.1%","18.2%",".080",".309",".253",".330",".333",".303","","89","-0.2","-1.5","0.5","0.3","4082"
"Dexter Fowler","COL","23","95","1","12","3","4","11.6%","17.9%",".171",".313",".256",".344",".427",".341","","96","0.6","0.2","-0.5","0.3","4062"
"Adam Dunn","WSN","23","97","4","14","9","0","16.5%","25.8%",".238",".275",".225",".361",".463",".357","","120","-0.6","1.8","-2.1","0.3","319"
"Alcides Escobar","MIL","21","84","1","11","8","0","4.8%","11.9%",".150",".275",".250",".286",".400",".299","","81","0.6","-1.3","1.3","0.3","6310"
"Vladimir Guerrero","TEX","22","93","2","11","13","3","6.5%","6.5%",".131",".338",".333",".387",".464",".372","","125","-1.4","1.4","-2.1","0.3","778"
"Kevin Kouzmanoff","OAK","23","98","1","12","13","0","4.1%","15.3%",".078",".289",".256",".296",".333",".277","","70","-0.4","-3.9","2.9","0.3","5995"
"Jason Bartlett","TBR","22","102","0","13","16","2","7.8%","12.7%",".097",".313",".269",".333",".366",".310","","95","0.4","-0.2","-0.9","0.3","8219"
"Ryan Sweeney","OAK","23","100","0","13","11","0","10.0%","12.0%",".068",".333",".295",".360",".364",".325","","103","-0.1","0.2","-1.3","0.3","6352"
"James Loney","LAD","23","101","1","14","10","4","4.0%","18.8%",".093",".377",".309",".337",".402",".328","","105","0.7","1.2","-1.8","0.3","4556"
"Ryan Theriot","CHC","23","109","0","16","12","5","5.5%","14.7%",".050",".395",".337",".370",".386",".331","","100","0.2","0.2","-1.1","0.2","3811"
"Jhonny Peralta","CLE","20","83","1","4","6","1","16.9%","16.9%",".134",".259",".224",".349",".358",".316","","97","-0.7","-0.9","0.4","0.2","1738"
"Luis Castillo","NYM","19","81","0","7","7","3","12.3%","3.7%",".045",".262",".258",".346",".303",".299","","84","0.3","-1.3","1.0","0.2","513"
"Michael Cuddyer","MIN","23","104","3","12","18","2","6.7%","14.4%",".170",".329",".309",".346",".479",".352","","118","0.3","2.5","-4.0","0.2","1534"
"Kyle Blanks","SDP","20","79","2","11","10","0","11.4%","36.7%",".191",".297",".191",".304",".382",".308","","95","0.8","0.3","-0.8","0.2","49"
"Billy Butler","KCR","23","100","2","11","12","0","5.0%","13.0%",".130",".354",".326",".360",".457",".357","","121","-1.9","0.7","-2.5","0.2","7399"
"Casey Kotchman","SEA","22","86","3","9","14","0","9.3%","10.5%",".234",".242",".247",".314",".481",".339","","116","-1.3","0.3","-1.7","0.2","1930"
"Yuniesky Betancourt","KCR","23","91","2","10","7","0","1.1%","12.1%",".103",".324",".299",".315",".402",".317","","94","-0.3","-0.9","-0.7","0.2","8585"
"Ian Desmond","WSN","23","78","1","9","10","3","7.7%","19.2%",".159",".302",".246",".307",".406",".308","","88","0.7","-0.5","-0.3","0.2","6885"
"Jason Kendall","KCR","22","90","0","5","4","1","8.9%","10.0%",".038",".324",".288",".360",".325",".315","","93","-0.3","-1.1","-0.6","0.2","993"
"Jose Bautista","TOR","24","105","4","12","16","2","12.4%","20.0%",".213",".227",".213",".314",".427",".326","","100","-0.3","-0.3","-2.0","0.1","1887"
"Garrett Jones","PIT","23","102","4","8","14","2","18.6%","15.7%",".171",".206",".207",".353",".378",".330","","104","-0.1","0.4","-2.3","0.1","2714"
"Ryan Doumit","PIT","21","83","3","6","12","1","9.6%","21.7%",".189",".396",".324",".398",".514",".400","","151","-0.9","4.2","-5.5","0.1","2113"
"Justin Upton","ARI","23","102","3","18","10","4","11.8%","32.4%",".146",".302",".213",".314",".360",".306","","80","0.5","-2.0","-0.1","0.1","5222"
"Cody Ross","FLA","22","88","1","10","11","0","3.4%","18.2%",".095",".313",".262",".295",".357",".291","","74","0.3","-2.4","0.7","0.1","1760"
"Shane Victorino","PHI","21","99","3","11","15","3","5.1%","16.2%",".161",".240",".226",".263",".387",".283","","70","0.7","-2.8","0.5","0.1","1677"
"Juan Rivera","LAA","23","87","3","9","10","0","3.4%","12.6%",".173",".254",".247",".299",".420",".313","","96","-0.2","-0.6","-1.7","0.1","843"
"Chone Figgins","SEA","23","101","0","11","7","5","16.8%","23.8%",".075",".271",".200",".330",".275",".285","","79","0.8","-1.7","-1.3","0.1","1580"
"Yunel Escobar","ATL","22","89","0","7","8","2","10.1%","10.1%",".051",".243",".215",".295",".266",".262","","57","0.1","-4.6","2.5","0.1","4191"
"Drew Stubbs","CIN","21","83","1","15","7","7","13.3%","28.9%",".086",".261",".186",".301",".271",".269","","59","1.7","-2.4","0.4","0.1","9328"
"Cameron Maybin","FLA","21","97","1","17","4","3","7.2%","30.9%",".079",".362",".247",".309",".326",".288","","73","1.3","-1.8","-0.6","0.0","5223"
"Jeff Keppinger","HOU","20","74","0","6","8","0","10.8%","4.1%",".092",".274",".262",".342",".354",".311","","90","-0.7","-1.6","-0.3","0.0","3856"
"Prince Fielder","MIL","23","105","2","13","9","0","11.4%","22.9%",".116",".317",".244",".381",".360",".341","","109","-1.0","0.2","-3.0","0.0","4613"
"Jose Reyes","NYM","19","88","0","12","6","4","5.7%","14.8%",".088",".279",".238",".295",".325",".279","","71","0.5","-2.6","0.2","0.0","1736"
"Brendan Ryan","STL","21","78","0","5","4","0","11.5%","24.4%",".060",".250",".179",".276",".239",".231","","39","0.5","-5.2","3.1","0.0","6073"
"Gordon Beckham","CHW","21","94","1","10","4","1","8.5%","14.9%",".086",".269",".235",".315",".321",".291","","73","-0.2","-3.2","0.0","0.0","9015"
"Derrek Lee","CHC","23","104","4","10","12","1","14.4%","20.2%",".148",".222",".205",".327",".352",".312","","87","-0.6","-2.2","-0.8","0.0","525"
"J.D. Drew","BOS","22","90","4","10","12","0","13.3%","28.9%",".197",".229",".197",".300",".395",".303","","81","-0.5","-2.5","-0.6","0.0","1152"
"Victor Martinez","BOS","21","88","1","8","5","0","9.1%","6.8%",".088",".247",".238",".307",".325",".283","","67","-0.5","-3.9","0.9","0.0","393"
"Orlando Cabrera","CIN","21","92","2","10","13","3","5.4%","7.6%",".108",".231",".241",".272",".349",".271","","60","0.4","-4.0","1.2","0.0","766"
"Cristian Guzman","WSN","20","84","0","10","8","1","2.4%","16.7%",".099",".328",".272",".289",".370",".289","","75","0.3","-2.2","-0.4","0.0","728"
"Alexei Ramirez","CHW","22","79","1","5","8","1","1.3%","16.5%",".091",".254",".221",".231",".312",".238","","37","0.8","-5.1","2.2","0.0","5133"
"Travis Hafner","CLE","19","81","2","6","7","0","11.1%","21.0%",".134",".240",".209",".321",".343",".303","","88","-0.1","-1.2","-2.1","0.0","1573"
"Michael Young","TEX","23","102","2","12","14","1","5.9%","14.7%",".096",".278",".255",".294",".351",".286","","67","0.4","-3.6","-0.5","-0.1","1286"
"Grady Sizemore","CLE","20","87","0","10","9","2","6.9%","23.0%",".103",".271",".205",".276",".308",".263","","62","0.4","-3.5","-0.3","-0.1","2197"
"Travis Snider","TOR","21","83","3","7","5","1","14.5%","20.5%",".183",".157",".155",".277",".338",".270","","62","-0.3","-4.0","0.2","-0.1","2830"
"Jerry Hairston","SDP","20","73","0","6","5","2","2.7%","15.1%",".029",".281",".235",".257",".265",".235","","46","0.1","-4.6","1.6","-0.1","144"
"Jose Lopez","SEA","23","98","1","8","10","2","4.1%","15.3%",".065",".256",".226",".255",".290",".244","","51","-0.3","-5.9","1.6","-0.1","3114"
"Everth Cabrera","SDP","18","75","0","4","11","4","6.7%","25.3%",".075",".292",".209",".274",".284",".249","","55","0.1","-4.0","0.7","-0.1","8155"
"Ryan Howard","PHI","22","100","4","13","17","0","5.0%","20.0%",".211",".310",".274",".310",".484",".337","","107","-1.1","-0.3","-3.7","-0.1","2154"
"Rajai Davis","OAK","23","91","1","14","8","10","4.4%","19.8%",".059",".273",".224",".275",".282",".255","","55","2.3","-2.5","-1.7","-0.1","3708"
"Delmon Young","MIN","19","72","2","9","9","2","9.7%","11.1%",".159",".218",".222",".292",".381",".296","","80","-0.2","-2.0","-1.9","-0.1","2140"
"Nick Johnson","NYY","19","81","1","9","5","0","25.9%","25.9%",".086",".194",".138",".383",".224",".312","","89","-0.7","-1.8","-2.4","-0.1","828"
"Ronny Cedeno","PIT","21","79","2","6","6","4","2.5%","26.6%",".117",".259",".208",".228",".325",".243","","47","0.8","-4.3","0.4","-0.1","2179"
"Adam Jones","BAL","23","106","3","9","5","1","1.9%","22.6%",".165",".263",".223",".245",".388",".275","","64","-0.4","-4.9","-0.3","-0.1","6368"
"Todd Helton","COL","20","84","0","9","4","0","14.3%","13.1%",".056",".311",".264",".369",".319",".320","","83","-0.7","-2.4","-1.6","-0.2","432"
"Jason Kubel","MIN","22","88","2","6","10","0","17.0%","21.6%",".110",".269",".219",".352",".329",".318","","95","-1.1","-1.7","-3.1","-0.2","2161"
"Jeff Clement","PIT","20","73","3","5","5","0","6.8%","24.7%",".172",".205",".188",".254",".359",".252","","53","0.2","-3.9","0.1","-0.2","4652"
"Raul Ibanez","PHI","21","85","1","10","9","0","16.5%","18.8%",".118",".259",".221",".341",".338",".295","","78","-0.4","-2.6","-1.8","-0.2","607"
"Julio Borbon","TEX","19","72","0","8","8","4","1.4%","16.7%",".059",".232",".191",".214",".250",".207","","13","1.1","-6.3","1.6","-0.2","3209"
"Luke Scott","BAL","21","75","2","8","7","0","10.7%","21.3%",".164",".224",".194",".280",".358",".286","","71","-0.6","-3.1","-1.8","-0.2","3469"
"Mark DeRosa","SFG","20","77","1","8","7","0","11.7%","14.3%",".076",".241",".212",".325",".288",".289","","79","-2.8","-4.8","0.0","-0.3","1392"
"Hunter Pence","HOU","21","84","2","11","7","2","2.4%","13.1%",".098",".246",".232",".250",".329",".256","","54","0.4","-4.2","-0.8","-0.3","8252"
"Pedro Feliz","HOU","20","80","1","5","10","1","1.3%","12.5%",".118",".269",".250",".263",".368",".273","","65","-0.2","-3.5","-1.5","-0.3","1112"
"Carlos Quentin","CHW","22","91","4","14","17","0","13.2%","14.3%",".227",".169",".187",".319",".413",".323","","94","0.1","-0.5","-5.6","-0.3","6274"
"Lyle Overbay","TOR","23","97","2","13","9","1","13.4%","28.9%",".159",".226",".171",".281",".329",".268","","61","0.0","-4.5","-1.9","-0.3","1617"
"Mark Teixeira","NYY","22","100","2","11","9","0","17.0%","18.0%",".123",".148",".136",".300",".259",".271","","61","-0.1","-4.7","-1.9","-0.3","1281"
