"Name","Team","G","PA","HR","R","RBI","SB","BB%","K%","ISO","BABIP","AVG","OBP","SLG","wOBA","xwOBA","wRC+","BsR","Off","Def","WAR","playerid"
"Mike Trout","LAA","24","101","5","12","13","1","13.9%","23.8%",".233",".345",".291",".386",".523",".381","","145","0.8","6.2","0.6","1.1","10155"
"Odubel Herrera","PHI","24","104","2","15","9","4","22.1%","17.3%",".113",".377",".313",".462",".425",".390","","145","0.4","6.1","1.0","1.1","11476"
"Starling Marte","PIT","24","107","3","15","12","7","2.8%","20.6%",".192",".392",".323",".374",".515",".382","","140","1.5","6.8","0.1","1.0","9241"
"Trevor Story","COL","22","102","10","19","20","1","8.8%","36.3%",".435",".304",".261",".324",".696",".414","","145","0.4","6.0","1.0","1.0","12564"
"Francisco Cervelli","PIT","22","96","0","11","12","1","16.7%","14.6%",".064",".385",".321",".438",".385",".370","","132","-0.9","3.0","3.8","1.0","5275"
"Daniel Murphy","WSN","22","90","2","12","11","1","8.9%","12.2%",".210",".412",".370",".433",".580",".428","","168","0.3","7.8","-0.8","1.0","4316"
"Mike Moustakas","KCR","22","96","7","11","11","0","8.3%","8.3%",".307",".233",".273",".333",".580",".383","","141","-1.0","3.8","2.6","1.0","4892"
"Ian Kinsler","DET","22","102","4","21","13","2","5.9%","16.7%",".170",".365",".330",".373",".500",".373","","136","0.5","4.9","0.9","1.0","6195"
"Yadier Molina","STL","23","94","0","8","10","1","11.7%","11.7%",".110",".394",".341",".426",".451",".381","","140","-1.0","3.7","2.3","0.9","7007"
"Jean Segura","ARI","25","116","4","12","15","4","2.6%","12.9%",".189",".359",".333",".362",".523",".377","","130","0.8","5.1","0.0","0.9","5933"
"Yoenis Cespedes","NYM","18","75","7","14","23","0","8.0%","29.3%",".382",".333",".294",".360",".676",".429","","176","-0.1","6.9","-0.5","0.9","13110"
"Martin Prado","MIA","19","80","0","7","8","0","7.5%","10.0%",".082",".439",".397",".438",".479",".393","","151","-0.2","4.8","1.1","0.9","3312"
"Dustin Pedroia","BOS","23","111","3","18","13","0","7.2%","15.3%",".175",".349",".311",".360",".485",".363","","124","-0.6","2.6","1.8","0.8","8370"
"David Ortiz","BOS","22","91","5","12","19","1","14.3%","15.4%",".333",".339",".321",".418",".654",".441","","178","-1.3","7.2","-2.2","0.8","745"
"Giancarlo Stanton","MIA","21","94","8","12","19","0","13.8%","31.9%",".329",".286",".253",".362",".582",".395","","152","0.0","6.0","-0.8","0.8","4949"
"Adam Eaton","CHW","24","107","1","10","6","3","7.5%","12.1%",".096",".333",".298",".368",".394",".336","","112","0.8","2.2","2.2","0.8","11205"
"Kris Bryant","CHC","21","94","4","17","15","0","9.6%","19.1%",".217",".328",".289",".372",".506",".377","","136","0.2","4.3","0.8","0.8","15429"
"Buster Posey","SFG","21","86","3","10","7","1","9.3%","10.5%",".143",".273",".273",".337",".416",".323","","102","-0.4","-0.2","5.5","0.8","9166"
"Carlos Correa","HOU","23","99","3","12","9","4","13.1%","23.2%",".165",".339",".271",".374",".435",".351","","125","0.7","3.7","0.8","0.8","14162"
"Paul Goldschmidt","ARI","25","113","6","13","16","1","22.1%","22.1%",".259",".273",".247",".425",".506",".394","","141","-0.1","5.7","-1.3","0.8","9218"
"Mookie Betts","BOS","24","114","4","19","17","6","4.4%","19.3%",".193",".301",".266",".298",".459",".322","","96","2.3","1.8","2.2","0.8","13611"
"Kevin Kiermaier","TBR","21","73","3","11","6","3","9.6%","15.1%",".219",".260",".250",".342",".469",".350","","123","0.4","2.4","2.9","0.8","11038"
"Nick Castellanos","DET","22","85","3","10","14","1","3.5%","27.1%",".200",".464",".363",".376",".563",".394","","150","0.0","5.1","-0.2","0.8","11737"
"Travis Shaw","BOS","24","96","2","11","15","2","9.4%","24.0%",".186",".410",".314",".385",".500",".380","","136","-0.3","3.9","0.6","0.8","11982"
"Ryan Braun","MIL","22","88","5","12","18","2","11.4%","17.0%",".244",".362",".333",".409",".577",".416","","160","-0.3","6.2","-1.3","0.8","3410"
"Anthony Rizzo","CHC","22","99","8","16","24","1","18.2%","14.1%",".359",".161",".218",".384",".577",".399","","150","-0.4","5.7","-1.2","0.8","3473"
"Joe Panik","SFG","24","103","3","17","12","1","8.7%","10.7%",".204",".288",".280",".340",".484",".349","","120","0.4","2.9","1.5","0.8","11936"
"Gregory Polanco","PIT","24","105","2","17","14","2","15.2%","12.4%",".198",".329",".302",".404",".500",".383","","141","-1.0","4.3","-0.2","0.8","12907"
"Xander Bogaerts","BOS","23","104","1","18","10","5","9.6%","15.4%",".129",".342",".290",".365",".419",".344","","111","1.7","3.1","0.7","0.8","12161"
"Chase Utley","LAD","23","96","1","13","7","1","9.4%","15.6%",".155",".338",".286",".375",".440",".356","","125","0.5","3.5","0.8","0.7","1679"
"Mark Trumbo","BAL","23","96","6","13","19","1","5.2%","25.0%",".236",".407",".337",".385",".573",".408","","159","-0.1","6.8","-3.0","0.7","6876"
"Victor Martinez","DET","23","84","5","12","18","0","7.1%","10.7%",".316",".323",".329",".393",".645",".431","","176","-1.4","6.3","-2.1","0.7","393"
"Zack Cozart","CIN","18","76","2","13","9","0","1.3%","14.5%",".194",".387",".361",".355",".556",".378","","134","-0.1","3.0","1.5","0.7","2616"
"Robinson Cano","SEA","23","103","8","12","24","0","8.7%","13.6%",".290",".183",".226",".301",".516",".345","","122","-0.2","2.5","0.8","0.7","3269"
"Joe Mauer","MIN","24","106","1","8","7","1","18.9%","8.5%",".119",".347",".321",".453",".440",".381","","139","-0.3","4.7","-1.7","0.7","1857"
"Wil Myers","SDP","24","105","5","14","13","3","6.7%","27.6%",".208",".375",".302",".343",".510",".360","","127","0.9","4.3","-1.0","0.7","10047"
"Chris Davis","BAL","23","101","7","19","17","0","15.8%","27.7%",".271",".260",".235",".356",".506",".366","","131","0.6","4.3","-1.4","0.7","9272"
"Josh Harrison","PIT","24","99","1","13","15","4","5.1%","14.1%",".111",".377",".333",".367",".444",".349","","118","0.9","3.2","0.1","0.7","8202"
"Jackie Bradley Jr.","BOS","23","89","1","11","13","1","5.6%","23.6%",".210",".350",".272",".326",".481",".340","","109","0.8","1.7","1.5","0.6","12984"
"Jordy Mercer","PIT","23","102","1","12","13","1","9.8%","12.7%",".094",".356",".318",".394",".412",".347","","117","0.8","2.9","0.2","0.6","6547"
"Welington Castillo","ARI","19","85","6","11","12","1","8.2%","23.5%",".273",".308",".286",".341",".558",".374","","128","-0.5","2.4","1.0","0.6","3256"
"Francisco Lindor","CLE","21","93","1","12","9","4","9.7%","19.4%",".085",".359",".293",".359",".378",".321","","96","0.3","-0.2","2.9","0.6","12916"
"Jose Bautista","TOR","25","107","5","16","18","0","19.6%","18.7%",".286",".262",".250",".393",".536",".391","","149","-1.4","4.8","-2.6","0.6","1887"
"Hunter Pence","SFG","25","108","4","14","19","0","14.8%","18.5%",".193",".313",".284",".389",".477",".371","","134","-0.6","3.9","-1.5","0.6","8252"
"Brandon Belt","SFG","25","100","3","13","17","0","18.0%","14.0%",".200",".323",".300",".420",".500",".385","","144","-1.4","3.9","-1.3","0.6","10264"
"Adrian Beltre","TEX","24","99","3","10","14","0","8.1%","7.1%",".178",".284",".289",".343",".467",".340","","105","-0.1","0.5","1.8","0.6","639"
"Michael Saunders","TOR","19","81","4","13","8","0","8.6%","24.7%",".270",".380",".311",".370",".581",".401","","155","-0.5","4.9","-2.1","0.6","9981"
"Nick Markakis","ATL","23","101","0","9","19","0","12.9%","14.9%",".128",".366",".302",".406",".430",".366","","128","-0.3","3.2","-0.8","0.6","5930"
"Curtis Granderson","NYM","22","101","4","17","9","0","10.9%","18.8%",".230",".266",".241",".347",".471",".352","","125","-0.1","2.9","-0.5","0.6","4747"
"Jake Lamb","ARI","24","92","3","10","11","2","12.0%","20.7%",".241",".328",".278",".370",".519",".373","","128","1.0","4.1","-1.5","0.6","13329"
"Stephen Piscotty","STL","23","101","4","16","15","1","9.9%","23.8%",".220",".365",".297",".366",".516",".377","","137","-0.7","3.9","-1.7","0.5","13367"
"Carlos Gonzalez","COL","22","98","4","14","12","0","7.1%","19.4%",".209",".382",".330",".378",".538",".384","","125","-0.6","2.4","-0.1","0.5","7287"
"Brandon Crawford","SFG","24","93","2","9","6","0","12.9%","20.4%",".141",".288",".244",".344",".385",".299","","86","0.3","-1.3","3.7","0.5","5343"
"George Springer","HOU","24","106","4","13","11","1","6.6%","25.5%",".186",".348",".278",".340",".464",".346","","121","-1.1","1.6","0.0","0.5","12856"
"Starlin Castro","NYY","22","87","3","4","12","2","5.7%","12.6%",".183",".324",".305",".345",".488",".356","","123","0.1","2.5","-0.2","0.5","4579"
"Steven Souza Jr.","TBR","20","79","5","10","11","1","7.6%","35.4%",".247",".375",".274",".329",".521",".361","","130","0.8","3.6","-1.2","0.5","5667"
"Nelson Cruz","SEA","23","101","4","10","14","0","11.9%","18.8%",".214",".290",".262",".376",".476",".369","","138","-0.5","4.0","-2.3","0.5","2434"
"Kevin Pillar","TOR","24","98","1","10","7","2","2.0%","15.3%",".109",".316",".272",".309",".380",".301","","86","0.6","-1.0","2.4","0.5","12434"
"Brett Lawrie","CHW","25","101","3","14","9","2","9.9%","28.7%",".178",".362",".267",".347",".444",".340","","114","0.5","2.2","-0.9","0.5","5247"
"David Freese","PIT","24","106","1","15","9","0","10.4%","25.5%",".109",".406",".293",".387",".402",".351","","119","-1.0","1.6","-0.1","0.5","9549"
"Eric Hosmer","KCR","23","95","3","10","8","3","6.3%","14.7%",".180",".361",".326",".368",".506",".374","","135","-0.2","3.9","-2.4","0.5","3516"
"Jason Kipnis","CLE","21","94","3","12","13","3","7.4%","29.8%",".167",".357",".274",".319",".440",".322","","97","0.5","0.1","1.4","0.5","9776"
"Yunel Escobar","LAA","24","106","3","10","7","0","7.5%","9.4%",".167",".289",".281",".349",".448",".346","","120","-1.3","1.3","-0.4","0.5","4191"
"Maikel Franco","PHI","23","97","5","7","14","0","6.2%","18.6%",".200",".284",".267",".320",".467",".334","","107","-0.2","0.6","0.7","0.4","12179"
"Jonathan Lucroy","MIL","21","85","0","11","6","0","9.4%","18.8%",".078",".377",".299",".365",".377",".328","","101","0.1","0.2","1.5","0.4","7870"
"Brett Gardner","NYY","20","84","2","10","5","3","13.1%","17.9%",".113",".296",".254",".369",".366",".332","","106","0.9","1.5","-0.1","0.4","9927"
"Asdrubal Cabrera","NYM","22","88","1","9","7","0","6.8%","15.9%",".100",".354",".300",".364",".400",".337","","114","-1.1","0.4","1.1","0.4","4962"
"Corey Seager","LAD","24","106","2","14","12","1","8.5%","14.2%",".146",".275",".250",".311",".396",".302","","89","0.3","-1.1","2.1","0.4","13624"
"Todd Frazier","CHW","25","107","7","12","17","2","9.3%","17.8%",".250",".211",".229",".299",".479",".326","","105","0.0","0.6","-0.1","0.4","785"
"Eugenio Suarez","CIN","23","96","5","14","15","4","7.3%","16.7%",".180",".279",".270",".323",".449",".333","","104","0.6","1.0","0.1","0.4","12552"
"Matt Kemp","SDP","23","96","7","14","19","0","3.1%","18.8%",".304",".279",".283",".302",".587",".362","","128","-0.3","3.0","-1.9","0.4","5631"
"Ben Zobrist","CHC","20","91","1","12","10","1","18.7%","11.0%",".096",".286",".260",".396",".356",".341","","111","0.1","1.4","-0.2","0.4","7435"
"John Jaso","PIT","21","90","1","10","7","0","10.0%","8.9%",".139",".338",".316",".389",".456",".366","","130","-0.7","2.5","-1.5","0.4","5887"
"Jose Iglesias","DET","21","79","0","10","1","2","10.1%","10.1%",".014",".302",".268",".342",".282",".286","","76","0.7","-1.6","2.8","0.4","10231"
"Matt Carpenter","STL","24","109","3","15","17","0","15.6%","19.3%",".195",".266",".230",".370",".425",".346","","117","-0.3","1.9","-1.6","0.4","8090"
"Angel Pagan","SFG","25","97","2","17","12","2","7.2%","14.4%",".146",".351",".315",".361",".461",".349","","120","0.1","2.4","-1.7","0.4","2918"
"Chris Carter","MIL","22","88","5","12","15","0","12.5%","29.5%",".324",".304",".257",".341",".581",".378","","134","-0.6","3.1","-2.2","0.4","9911"
"Rougned Odor","TEX","24","93","3","15","14","4","5.4%","17.2%",".184",".294",".264",".312",".448",".326","","96","1.4","1.0","-0.5","0.4","12282"
"Kole Calhoun","LAA","24","95","2","11","9","0","7.4%","17.9%",".151",".313",".267",".337",".419",".329","","109","-0.1","0.9","-0.6","0.4","11200"
"Leonys Martin","SEA","22","80","4","8","10","2","10.0%","32.5%",".229",".244",".200",".288",".429",".307","","95","0.3","-0.1","0.9","0.4","11846"
"Josh Reddick","OAK","24","99","4","9","12","2","10.1%","16.2%",".182",".275",".261",".333",".443",".323","","104","0.5","0.9","-0.9","0.4","3892"
"Scooter Gennett","MIL","18","72","4","14","5","0","13.9%","20.8%",".258",".279",".258",".361",".516",".370","","129","-0.5","2.1","-0.9","0.3","10339"
"Matt Holliday","STL","23","85","3","11","13","0","9.4%","15.3%",".253",".271",".253",".341",".507",".361","","126","-0.4","2.4","-1.7","0.3","1873"
"Addison Russell","CHC","20","85","2","9","13","0","15.3%","16.5%",".129",".236",".214",".341",".343",".299","","83","0.1","-1.7","2.4","0.3","14106"
"J.J. Hardy","BAL","21","84","2","11","8","0","6.0%","15.5%",".169",".266",".247",".286",".416",".297","","83","-0.4","-2.1","2.5","0.3","3797"
"Freddy Galvis","PHI","23","93","3","10","10","1","4.3%","18.3%",".186",".254",".233",".264",".419",".288","","76","-0.2","-2.9","3.3","0.3","6609"
"David Wright","NYM","18","86","2","11","5","2","15.1%","33.7%",".181",".366",".236",".353",".417",".338","","115","0.2","1.7","-1.2","0.3","3787"
"Brian McCann","NYY","19","74","3","14","7","0","10.8%","28.4%",".154",".341",".262",".351",".415",".337","","110","-0.6","0.3","0.3","0.3","4810"
"Tyler White","HOU","22","86","5","6","14","0","8.1%","25.6%",".250",".275",".250",".314",".500",".342","","118","0.0","1.8","-1.7","0.3","15564"
"Rajai Davis","CLE","19","66","2","8","9","7","6.1%","27.3%",".177",".357",".274",".318",".452",".330","","102","0.7","0.8","-0.1","0.3","3708"
"Brock Holt","BOS","20","81","2","11","14","2","11.1%","14.8%",".132",".286",".265",".350",".397",".326","","99","1.3","1.2","-1.0","0.3","9345"
"Matt Duffy","SFG","25","103","2","10","9","0","5.8%","13.6%",".126",".275",".253",".301",".379",".295","","83","-0.5","-2.7","2.4","0.3","13836"
"Adrian Gonzalez","LAD","25","105","3","9","15","0","12.4%","21.0%",".143",".343",".286",".371",".429",".343","","116","-0.7","1.4","-1.8","0.3","1908"
"Billy Burns","OAK","20","85","0","10","3","7","4.7%","7.1%",".089",".301",".278",".321",".367",".301","","89","1.5","0.4","-0.5","0.3","12701"
"Marcus Semien","OAK","25","88","6","9","10","1","10.2%","22.7%",".244",".189",".205",".284",".449",".312","","96","0.0","-0.4","0.1","0.3","12533"
"Freddie Freeman","ATL","22","95","3","10","7","0","12.6%","27.4%",".148",".346",".259",".368",".407",".333","","106","0.0","0.7","-1.0","0.3","5361"
"Elvis Andrus","TEX","22","84","0","8","13","0","6.0%","10.7%",".145",".362",".329",".361",".474",".353","","115","-1.2","0.3","-0.7","0.3","8709"
"Melvin Upton Jr.","SDP","24","94","2","11","11","6","11.7%","23.4%",".134",".305",".244",".330",".378",".311","","94","0.3","-0.4","-0.1","0.3","5015"
"David Peralta","ARI","26","110","2","13","9","1","5.5%","19.1%",".186",".304",".255",".309",".441",".318","","90","0.9","-0.4","-0.6","0.3","2136"
"Melky Cabrera","CHW","25","102","2","12","7","0","10.8%","6.9%",".122",".284",".278",".356",".400",".333","","110","-0.6","0.5","-1.6","0.3","4022"
"Ian Desmond","TEX","23","93","3","19","10","4","10.8%","22.6%",".145",".271",".229",".312",".373",".302","","80","0.9","-1.4","0.4","0.2","6885"
"Yasiel Puig","LAD","24","96","2","10","9","3","6.3%","21.9%",".148",".308",".250",".313",".398",".309","","94","0.6","-0.1","-0.7","0.2","14225"
"Miguel Sano","MIN","24","101","3","8","11","0","15.8%","35.6%",".153",".370",".235",".356",".388",".332","","105","-0.4","0.3","-1.6","0.2","12164"
"Miguel Cabrera","DET","23","98","4","13","12","0","9.2%","17.3%",".202",".294",".270",".337",".472",".340","","113","-1.4","0.1","-1.4","0.2","1744"
"Justin Turner","LAD","23","88","0","9","5","0","6.8%","17.0%",".078",".302",".247",".330",".325",".294","","84","-0.4","-2.2","1.6","0.2","5235"
"Justin Bour","MIA","21","79","3","6","12","0","8.9%","25.3%",".197",".327",".268",".329",".465",".329","","108","0.0","0.8","-1.2","0.2","9744"
"DJ LeMahieu","COL","21","88","2","13","8","4","8.0%","13.6%",".139",".318",".291",".345",".430",".331","","89","0.5","-0.7","0.0","0.2","9874"
"Yasmany Tomas","ARI","23","96","5","16","12","0","8.3%","18.8%",".253",".292",".276",".333",".529",".363","","121","-1.2","1.3","-2.3","0.2","17171"
"J.T. Realmuto","MIA","19","74","2","10","6","1","1.4%","14.9%",".139",".322",".292",".311",".431",".319","","101","0.3","0.4","-0.6","0.2","11739"
"Denard Span","SFG","24","107","1","13","12","3","13.1%","6.5%",".089",".265",".256",".358",".344",".316","","97","-0.1","-0.4","-1.0","0.2","8347"
"Jason Heyward","CHC","22","99","0","13","12","4","13.1%","19.2%",".047",".288",".224",".333",".271",".281","","71","0.6","-2.9","1.6","0.2","4940"
"Andrew McCutchen","PIT","23","109","5","16","10","1","12.8%","22.9%",".215",".254",".226",".339",".441",".333","","108","-0.8","0.3","-2.0","0.2","9847"
"Carlos Santana","CLE","20","86","3","10","11","2","10.5%","12.8%",".200",".242",".240",".326",".440",".330","","102","0.2","0.4","-1.8","0.2","2396"
"Omar Infante","KCR","20","76","0","8","3","0","5.3%","17.1%",".100",".328",".271",".307",".371",".293","","80","0.9","-1.0","-0.1","0.2","1609"
"Dee Gordon","MIA","21","97","0","13","5","6","3.1%","17.5%",".074",".325",".266",".289",".340",".273","","71","1.2","-2.3","0.9","0.2","8203"
"Corey Dickerson","TBR","21","77","5","7","9","0","7.8%","23.4%",".286",".213",".214",".276",".500",".317","","100","0.0","0.0","-1.1","0.2","10762"
"Mitch Moreland","TEX","20","80","3","8","11","0","6.3%","31.3%",".203",".348",".257",".313",".459",".331","","99","-0.4","-0.4","-0.8","0.2","3086"
"Salvador Perez","KCR","22","80","4","9","14","0","5.0%","21.3%",".267",".255",".240",".275",".507",".325","","101","-0.6","-0.5","-0.7","0.2","7304"
"Andrelton Simmons","LAA","24","93","1","7","5","0","2.2%","5.4%",".077",".259",".253",".269",".330",".260","","61","-0.6","-4.9","3.2","0.2","10847"
"Marcell Ozuna","MIA","22","91","3","9","10","0","8.8%","25.3%",".181",".281",".229",".297",".410",".305","","92","-0.4","-1.3","-0.1","0.1","10324"
"Brandon Phillips","CIN","20","78","1","10","7","3","2.6%","11.5%",".137",".313",".288",".321",".425",".319","","95","-0.6","-1.1","0.0","0.1","791"
"Cesar Hernandez","PHI","21","85","0","7","4","2","7.1%","18.8%",".065",".344",".273",".325",".338",".294","","80","-0.9","-3.0","1.6","0.1","10556"
"Stephen Vogt","OAK","21","81","3","10","6","0","4.9%","16.0%",".200",".267",".253",".296",".453",".318","","100","0.1","0.1","-1.7","0.1","5000"
"Randal Grichuk","STL","22","84","3","15","12","2","10.7%","26.2%",".189",".220",".189",".274",".378",".282","","74","0.9","-1.8","0.4","0.1","10243"
"Jed Lowrie","OAK","24","95","0","8","13","0","7.4%","13.7%",".047",".360",".314",".358",".360",".316","","99","-1.2","-1.3","-0.8","0.1","4418"
"Troy Tulowitzki","TOR","24","99","4","7","10","0","14.1%","27.3%",".157",".189",".169",".293",".325",".275","","68","-0.5","-4.3","1.9","0.1","3531"
"Lucas Duda","NYM","22","85","4","11","14","0","5.9%","20.0%",".192",".271",".256",".294",".449",".314","","99","0.0","-0.1","-1.5","0.1","2502"
"Evan Longoria","TBR","23","99","4","11","10","0","4.0%","20.2%",".189",".254",".232",".263",".421",".287","","79","-0.2","-2.7","0.2","0.1","9368"
"J.D. Martinez","DET","23","100","3","13","11","0","11.0%","18.0%",".163",".313",".279",".360",".442",".346","","117","-1.0","1.1","-3.6","0.1","6184"
"Brian Dozier","MIN","23","106","3","11","10","2","9.4%","17.9%",".149",".208",".191",".276",".340",".273","","65","0.8","-3.7","0.9","0.1","9810"
"Kyle Seager","SEA","22","94","5","13","13","0","10.6%","16.0%",".220",".129",".159",".266",".378",".282","","78","-0.3","-2.7","0.3","0.1","9785"
"Jonathan Schoop","BAL","23","82","4","7","11","0","4.9%","18.3%",".205",".220",".218",".256",".423",".289","","78","0.0","-2.2","0.2","0.1","11265"
"Adeiny Hechavarria","MIA","22","78","2","6","9","0","5.1%","11.5%",".125",".222",".222",".256",".347",".259","","61","0.2","-3.5","1.8","0.1","10459"
"Avisail Garcia","CHW","20","79","3","10","9","0","7.6%","25.3%",".186",".250",".214",".291",".400",".299","","86","0.2","-1.1","-1.0","0.1","5760"
"Mark Teixeira","NYY","22","91","3","11","10","1","16.5%","22.0%",".132",".264",".224",".352",".355",".319","","98","-0.3","-0.6","-2.1","0.0","1281"
"Jon Jay","SDP","23","105","0","10","9","1","8.6%","22.9%",".052",".361",".271",".333",".323",".294","","82","1.0","-1.3","-1.5","0.0","5227"
"Jayson Werth","WSN","21","82","4","9","13","0","9.8%","26.8%",".225",".234",".211",".293",".437",".310","","89","0.2","-0.9","-1.2","0.0","1327"
"Carlos Beltran","NYY","22","87","4","11","9","0","3.4%","24.1%",".181",".288",".253",".276",".434",".301","","85","0.1","-1.5","-1.2","0.0","589"
"Lorenzo Cain","KCR","22","91","2","10","8","2","9.9%","25.3%",".073",".281",".220",".297",".293",".267","","62","0.1","-4.1","1.3","0.0","9077"
"Anthony Rendon","WSN","23","100","0","15","1","1","9.0%","12.0%",".044",".278",".242",".310",".286",".270","","62","0.3","-4.4","1.6","0.0","12861"
"Adonis Garcia","ATL","23","94","1","7","6","0","7.4%","19.1%",".047",".348",".282",".351",".329",".299","","83","-0.2","-2.2","-0.5","0.0","13777"
"Jonathan Villar","MIL","21","86","1","9","3","5","14.0%","25.6%",".097",".327",".236",".353",".333",".312","","90","0.0","-1.0","-1.5","0.0","10071"
"Yan Gomes","CLE","18","68","3","7","11","0","2.9%","27.9%",".185",".227",".200",".221",".385",".254","","50","-0.1","-4.1","1.9","0.0","9627"
"Delino DeShields","TEX","21","88","1","12","4","2","9.1%","27.3%",".078",".308",".221",".302",".299",".272","","59","0.2","-4.2","1.2","0.0","11379"
"Jimmy Rollins","CHW","18","80","1","9","4","2","6.3%","15.0%",".122",".274",".243",".288",".365",".282","","75","-0.4","-2.8","0.1","0.0","971"
"Ketel Marte","SEA","21","85","0","10","3","2","3.5%","18.8%",".038",".344",".278",".310",".316",".276","","74","0.2","-2.4","-0.5","0.0","13613"
"Alex Gordon","KCR","23","90","2","11","5","1","12.2%","33.3%",".117",".311",".208",".322",".325",".290","","77","0.1","-2.4","-0.7","0.0","5209"
"Adam Jones","BAL","19","74","1","7","7","0","8.1%","20.3%",".104",".275",".224",".297",".328",".279","","71","0.1","-2.5","-0.3","0.0","6368"
"Jay Bruce","CIN","21","83","4","9","15","2","6.0%","20.5%",".227",".273",".253",".313",".480",".332","","103","-0.2","0.1","-3.3","-0.1","9892"
"Eduardo Escobar","MIN","22","87","0","6","5","0","5.7%","20.7%",".061",".328",".256",".299",".317",".268","","61","-0.2","-4.2","0.6","-0.1","6153"
"Edwin Encarnacion","TOR","25","104","3","9","15","0","6.7%","24.0%",".146",".304",".250",".298",".396",".299","","86","-0.4","-2.2","-2.0","-0.1","2151"
"Jacoby Ellsbury","NYY","22","93","1","6","8","5","5.4%","16.1%",".106",".275",".235",".278",".341",".270","","64","0.0","-4.0","0.1","-0.1","4727"
"Didi Gregorius","NYY","20","72","2","4","4","1","2.8%","18.1%",".119",".245",".224",".254",".343",".257","","55","0.1","-3.8","0.6","-0.1","6012"
"Domingo Santana","MIL","22","91","2","10","9","0","12.1%","28.6%",".163",".346",".250",".341",".413",".329","","102","-1.0","-0.7","-2.9","-0.1","10348"
"Hanley Ramirez","BOS","23","101","1","12","13","3","4.0%","24.8%",".105",".366",".284",".307",".389",".294","","77","0.4","-2.4","-1.9","-0.1","8001"
"Alex Rodriguez","NYY","18","73","4","8","8","2","9.6%","26.0%",".215",".190",".185",".274",".400",".293","","79","0.2","-1.6","-1.8","-0.1","1274"
"Danny Espinosa","WSN","23","80","1","5","8","1","12.5%","20.0%",".062",".224",".185",".316",".246",".251","","49","0.7","-4.3","0.7","-0.1","9219"
"Joey Rickard","BAL","23","99","2","11","7","1","4.0%","20.2%",".118",".329",".280",".303",".398",".300","","85","0.3","-1.4","-3.3","-0.1","13277"
"Nick Ahmed","ARI","25","91","3","9","8","1","7.7%","13.2%",".134",".179",".183",".256",".317",".249","","45","0.0","-6.2","2.1","-0.1","12147"
"Eddie Rosario","MIN","21","80","3","8","6","2","3.8%","25.0%",".147",".231",".200",".231",".347",".243","","44","1.3","-4.1","-0.5","-0.2","12155"
"Gerardo Parra","COL","22","96","2","13","13","5","2.1%","12.5%",".160",".313",".287",".302",".447",".315","","79","-0.6","-3.1","-1.8","-0.2","8553"
"Khris Davis","OAK","23","91","3","6","9","0","3.3%","28.6%",".151",".281",".221",".264",".372",".275","","71","-0.4","-3.6","-1.6","-0.2","9112"
"Chase Headley","NYY","19","71","0","2","2","3","14.1%","19.7%",".000",".191",".150",".268",".150",".209","","22","1.0","-5.6","1.2","-0.2","4720"
"Nori Aoki","SEA","22","96","0","11","4","1","10.4%","12.5%",".084",".239",".205",".298",".289",".266","","67","-0.4","-4.2","-1.1","-0.2","13075"
"Alexei Ramirez","SDP","24","95","0","9","8","2","4.2%","12.6%",".045",".308",".270",".305",".315",".274","","69","-0.6","-4.2","-1.0","-0.2","5133"
